config,dataset,sim,jobid,color,min,avg,max,nonzero,nzavg
4blues,8jobs-1,sim2,3,g,0.000,0.156,4.474,21307,0.158
4blues,8jobs-1,sim2,3,k,0.000,0.114,1.717,21599,0.114
4blues,8jobs-1,sim2,4,T,0.000,23.213,194.932,47425,23.612
4blues,8jobs-1,sim2,4,b,0.000,21.954,178.129,4320,25.614
4blues,8jobs-1,sim2,4,g,0.000,25.247,194.932,21505,25.359
4blues,8jobs-1,sim2,4,k,0.814,21.471,171.584,21600,21.471
4blues,8jobs-1,sim2,5,T,0.000,23.612,203.762,47280,24.092
4blues,8jobs-1,sim2,5,b,0.000,24.302,173.416,4320,28.353
4blues,8jobs-1,sim2,5,g,0.000,25.431,203.762,21360,25.717
4blues,8jobs-1,sim2,5,k,0.596,21.633,185.677,21600,21.633
4blues,8jobs-1,sim2,6,T,0.000,0.437,10.456,47744,0.441
4blues,8jobs-1,sim2,6,b,0.000,0.191,5.468,4560,0.211
4blues,8jobs-1,sim2,6,g,0.000,0.522,10.456,21584,0.523
4blues,8jobs-1,sim2,6,k,0.001,0.409,5.574,21600,0.409
4blues,8jobs-1,sim2,7,T,0.000,6.548,109.323,47948,6.588
4blues,8jobs-1,sim2,7,b,0.000,2.292,16.114,4752,2.431
4blues,8jobs-1,sim2,7,g,0.000,7.930,109.323,21596,7.932
4blues,8jobs-1,sim2,7,k,0.035,6.159,64.948,21600,6.159
4blues,8jobs-1,sim2,8,T,0.000,6.397,72.482,47220,6.535
4blues,8jobs-1,sim2,8,b,0.000,1.549,17.546,4032,1.936
4blues,8jobs-1,sim2,8,g,0.000,7.877,72.482,21588,7.882
4blues,8jobs-1,sim2,8,k,0.019,6.047,60.637,21600,6.047
4blues,8jobs-1,sim3,0,T,1.726,53.648,193.612,48240,53.648
4blues,8jobs-1,sim3,0,b,1.726,54.346,172.208,5040,54.346
4blues,8jobs-1,sim3,0,g,2.483,58.109,193.612,21600,58.109
4blues,8jobs-1,sim3,0,k,6.751,49.024,171.516,21600,49.024
4blues,8jobs-1,sim3,1,T,0.000,16.057,123.008,46859,16.530
4blues,8jobs-1,sim3,1,b,0.000,28.017,123.008,3696,38.205
4blues,8jobs-1,sim3,1,g,0.000,15.439,88.950,21563,15.466
4blues,8jobs-1,sim3,1,k,0.742,13.884,78.997,21600,13.884
4blues,8jobs-1,sim3,2,T,0.000,0.126,3.283,47126,0.129
4blues,8jobs-1,sim3,2,b,0.000,0.031,1.632,4032,0.039
4blues,8jobs-1,sim3,2,g,0.000,0.157,3.283,21497,0.158
4blues,8jobs-1,sim3,2,k,0.000,0.117,1.610,21597,0.117
4blues,8jobs-1,sim3,3,T,0.000,0.125,4.307,47217,0.128
4blues,8jobs-1,sim3,3,b,0.000,0.037,1.244,4320,0.043
4blues,8jobs-1,sim3,3,g,0.000,0.157,4.307,21298,0.159
4blues,8jobs-1,sim3,3,k,0.000,0.115,1.706,21599,0.115
4blues,8jobs-1,sim3,4,T,0.000,23.245,193.544,47428,23.643
4blues,8jobs-1,sim3,4,b,0.000,22.075,171.676,4320,25.755
4blues,8jobs-1,sim3,4,g,0.000,25.289,193.544,21508,25.397
4blues,8jobs-1,sim3,4,k,0.982,21.474,169.671,21600,21.474
4blues,8jobs-1,sim3,5,T,0.000,0.420,8.224,47256,0.429
4blues,8jobs-1,sim3,5,b,0.000,0.202,5.744,4320,0.235
4blues,8jobs-1,sim3,5,g,0.000,0.509,8.224,21336,0.515
4blues,8jobs-1,sim3,5,k,0.001,0.383,6.708,21600,0.383
4blues,8jobs-1,sim3,6,T,0.000,0.439,10.167,47744,0.444
4blues,8jobs-1,sim3,6,b,0.000,0.196,5.263,4560,0.217
4blues,8jobs-1,sim3,6,g,0.000,0.524,10.167,21584,0.524
4blues,8jobs-1,sim3,6,k,0.000,0.411,5.604,21600,0.411
4blues,8jobs-1,sim3,7,T,0.000,6.801,65.207,47950,6.842
4blues,8jobs-1,sim3,7,b,0.000,2.212,14.755,4752,2.346
4blues,8jobs-1,sim3,7,g,0.000,8.128,65.207,21598,8.129
4blues,8jobs-1,sim3,7,k,0.025,6.544,54.729,21600,6.544
4blues,8jobs-1,sim3,8,T,0.000,6.434,69.138,47220,6.573
4blues,8jobs-1,sim3,8,b,0.000,1.576,19.408,4032,1.970
4blues,8jobs-1,sim3,8,g,0.000,7.905,69.138,21588,7.910
4blues,8jobs-1,sim3,8,k,0.019,6.097,59.786,21600,6.097
4blues,8jobs-1,sim4,0,T,1.769,78.355,209.247,48240,78.355
4blues,8jobs-1,sim4,0,b,1.769,81.136,204.656,5040,81.136
4blues,8jobs-1,sim4,0,g,6.235,84.385,209.247,21600,84.385
4blues,8jobs-1,sim4,0,k,10.020,71.677,182.133,21600,71.677
4blues,8jobs-1,sim4,1,T,0.000,15.884,139.527,46860,16.352
4blues,8jobs-1,sim4,1,b,0.000,27.671,139.527,3696,37.733
4blues,8jobs-1,sim4,1,g,0.000,15.272,94.300,21564,15.298
4blues,8jobs-1,sim4,1,k,0.801,13.746,81.906,21600,13.746
4blues,8jobs-1,sim4,2,T,0.000,0.125,3.779,47118,0.128
4blues,8jobs-1,sim4,2,b,0.000,0.030,1.764,4032,0.037
4blues,8jobs-1,sim4,2,g,0.000,0.156,3.779,21487,0.157
4blues,8jobs-1,sim4,2,k,0.000,0.115,1.733,21599,0.115
4blues,8jobs-1,sim4,3,T,0.000,24.802,187.315,47288,25.301
4blues,8jobs-1,sim4,3,b,0.000,26.536,180.550,4320,30.959
4blues,8jobs-1,sim4,3,g,0.000,26.434,187.315,21368,26.721
4blues,8jobs-1,sim4,3,k,0.745,22.765,163.349,21600,22.765
4blues,8jobs-1,sim4,4,T,0.000,23.497,203.467,47432,23.897
4blues,8jobs-1,sim4,4,b,0.000,22.710,165.426,4320,26.496
4blues,8jobs-1,sim4,4,g,0.000,25.507,203.467,21512,25.611
4blues,8jobs-1,sim4,4,k,0.588,21.671,176.183,21600,21.671
4blues,8jobs-1,sim4,5,T,0.000,0.414,8.409,47256,0.422
4blues,8jobs-1,sim4,5,b,0.000,0.191,5.976,4320,0.223
4blues,8jobs-1,sim4,5,g,0.000,0.503,8.409,21336,0.509
4blues,8jobs-1,sim4,5,k,0.001,0.376,6.964,21600,0.376
4blues,8jobs-1,sim4,6,T,0.000,0.397,10.661,47745,0.401
4blues,8jobs-1,sim4,6,b,0.000,0.220,5.993,4560,0.244
4blues,8jobs-1,sim4,6,g,0.000,0.487,10.661,21585,0.488
4blues,8jobs-1,sim4,6,k,0.002,0.348,7.822,21600,0.348
4blues,8jobs-1,sim4,7,T,0.000,6.783,66.139,47949,6.825
4blues,8jobs-1,sim4,7,b,0.000,2.156,16.286,4752,2.287
4blues,8jobs-1,sim4,7,g,0.000,8.104,66.139,21597,8.105
4blues,8jobs-1,sim4,7,k,0.030,6.543,54.947,21600,6.543
4blues,8jobs-1,sim4,8,T,0.000,6.453,70.215,47220,6.593
4blues,8jobs-1,sim4,8,b,0.000,1.621,20.832,4032,2.026
4blues,8jobs-1,sim4,8,g,0.000,7.922,70.215,21588,7.926
4blues,8jobs-1,sim4,8,k,0.020,6.113,60.084,21600,6.113
4blues,8jobs-2,sim1,0,T,16.093,130.809,273.258,48240,130.809
4blues,8jobs-2,sim1,0,b,37.910,154.610,273.258,5040,154.610
4blues,8jobs-2,sim1,0,g,16.093,138.752,239.056,21600,138.752
4blues,8jobs-2,sim1,0,k,22.750,117.313,210.545,21600,117.313
4blues,8jobs-2,sim1,1,T,0.000,6.884,131.649,45204,7.347
4blues,8jobs-2,sim1,1,b,0.000,11.504,131.649,3312,17.505
4blues,8jobs-2,sim1,1,g,0.000,6.655,94.801,20292,7.084
4blues,8jobs-2,sim1,1,k,0.305,6.036,71.572,21600,6.036
4blues,8jobs-2,sim1,2,T,0.000,0.043,3.785,39525,0.052
4blues,8jobs-2,sim1,2,b,0.000,0.010,0.413,2400,0.022
4blues,8jobs-2,sim1,2,g,0.000,0.053,3.785,16520,0.069
4blues,8jobs-2,sim1,2,k,0.000,0.040,1.500,20605,0.041
4blues,8jobs-2,sim1,3,T,0.000,11.627,191.392,46133,12.158
4blues,8jobs-2,sim1,3,b,0.000,10.254,74.390,3696,13.982
4blues,8jobs-2,sim1,3,g,0.000,12.674,191.392,20837,13.138
4blues,8jobs-2,sim1,3,k,0.121,10.900,159.607,21600,10.900
4blues,8jobs-2,sim1,4,T,0.000,7.276,115.772,42168,8.323
4blues,8jobs-2,sim1,4,b,0.000,12.336,115.772,2880,21.588
4blues,8jobs-2,sim1,4,g,0.000,6.997,84.352,17688,8.545
4blues,8jobs-2,sim1,4,k,0.327,6.373,68.685,21600,6.373
4blues,8jobs-2,sim1,5,T,0.000,0.215,10.940,45936,0.225
4blues,8jobs-2,sim1,5,b,0.000,0.110,5.881,3312,0.167
4blues,8jobs-2,sim1,5,g,0.000,0.254,10.940,21024,0.261
4blues,8jobs-2,sim1,5,k,0.000,0.200,5.446,21600,0.200
4blues,8jobs-2,sim1,6,T,0.000,3.252,73.710,44004,3.565
4blues,8jobs-2,sim1,6,b,0.000,0.991,17.679,2880,1.735
4blues,8jobs-2,sim1,6,g,0.000,3.948,73.710,19524,4.368
4blues,8jobs-2,sim1,6,k,0.012,3.083,62.388,21600,3.083
4blues,8jobs-2,sim1,7,T,0.000,0.123,4.146,46785,0.127
4blues,8jobs-2,sim1,7,b,0.000,0.034,1.566,4032,0.043
4blues,8jobs-2,sim1,7,g,0.000,0.155,4.146,21157,0.159
4blues,8jobs-2,sim1,7,k,0.000,0.112,1.679,21596,0.112
4blues,8jobs-2,sim1,8,T,0.000,101.390,265.807,48096,101.694
4blues,8jobs-2,sim1,8,b,0.000,119.371,265.807,4896,122.882
4blues,8jobs-2,sim1,8,g,2.527,108.016,237.166,21600,108.016
4blues,8jobs-2,sim1,8,k,8.748,90.569,206.374,21600,90.569
4blues,8jobs-2,sim10,0,T,0.327,36.669,151.977,48240,36.669
4blues,8jobs-2,sim10,0,b,0.327,37.069,130.550,5040,37.069
4blues,8jobs-2,sim10,0,g,2.704,39.555,151.977,21600,39.555
4blues,8jobs-2,sim10,0,k,4.538,33.690,140.512,21600,33.690
4blues,8jobs-2,sim10,1,T,0.000,7.309,84.751,45204,7.800
4blues,8jobs-2,sim10,1,b,0.000,12.467,84.751,3312,18.972
4blues,8jobs-2,sim10,1,g,0.000,7.031,79.532,20292,7.485
4blues,8jobs-2,sim10,1,k,0.172,6.384,67.228,21600,6.384
4blues,8jobs-2,sim10,2,T,0.000,0.048,1.471,39666,0.058
4blues,8jobs-2,sim10,2,b,0.000,0.011,0.308,2400,0.023
4blues,8jobs-2,sim10,2,g,0.000,0.058,1.471,16562,0.075
4blues,8jobs-2,sim10,2,k,0.000,0.046,0.866,20704,0.048
4blues,8jobs-2,sim10,3,T,0.000,11.316,149.636,46134,11.833
4blues,8jobs-2,sim10,3,b,0.000,8.990,130.193,3696,12.259
4blues,8jobs-2,sim10,3,g,0.000,12.444,149.636,20838,12.899
4blues,8jobs-2,sim10,3,k,0.170,10.731,137.217,21600,10.731
4blues,8jobs-2,sim10,4,T,0.000,7.390,79.125,42168,8.454
4blues,8jobs-2,sim10,4,b,0.000,12.448,79.125,2880,21.785
4blues,8jobs-2,sim10,4,g,0.000,7.166,67.102,17688,8.751
4blues,8jobs-2,sim10,4,k,0.399,6.433,60.608,21600,6.433
4blues,8jobs-2,sim10,5,T,0.000,0.216,9.443,45936,0.227
4blues,8jobs-2,sim10,5,b,0.000,0.113,3.469,3312,0.171
4blues,8jobs-2,sim10,5,g,0.000,0.254,9.443,21024,0.261
4blues,8jobs-2,sim10,5,k,0.000,0.202,5.333,21600,0.202
4blues,8jobs-2,sim10,6,T,0.000,3.337,73.316,44004,3.658
4blues,8jobs-2,sim10,6,b,0.000,1.113,13.858,2880,1.947
4blues,8jobs-2,sim10,6,g,0.000,4.000,73.316,19524,4.425
4blues,8jobs-2,sim10,6,k,0.010,3.193,62.490,21600,3.193
4blues,8jobs-2,sim10,7,T,0.000,6.539,75.193,46824,6.737
4blues,8jobs-2,sim10,7,b,0.000,1.811,14.171,4032,2.263
4blues,8jobs-2,sim10,7,g,0.000,7.962,75.193,21192,8.115
4blues,8jobs-2,sim10,7,k,0.024,6.220,64.859,21600,6.220
4blues,8jobs-2,sim10,8,T,0.000,0.514,3.371,48096,0.516
4blues,8jobs-2,sim10,8,b,0.000,0.116,1.557,4896,0.120
4blues,8jobs-2,sim10,8,g,0.000,0.640,3.371,21600,0.640
4blues,8jobs-2,sim10,8,k,0.000,0.481,2.490,21600,0.481
4blues,8jobs-2,sim11,0,T,16.867,136.788,278.890,48240,136.788
4blues,8jobs-2,sim11,0,b,31.788,155.375,278.890,5040,155.375
4blues,8jobs-2,sim11,0,g,16.867,146.270,240.729,21600,146.270
4blues,8jobs-2,sim11,0,k,25.909,122.969,212.667,21600,122.969
4blues,8jobs-2,sim11,1,T,0.000,6.819,133.154,45204,7.277
4blues,8jobs-2,sim11,1,b,0.000,11.400,133.154,3312,17.349
4blues,8jobs-2,sim11,1,g,0.000,6.600,99.331,20292,7.025
4blues,8jobs-2,sim11,1,k,0.306,5.969,76.071,21600,5.969
4blues,8jobs-2,sim11,2,T,0.000,0.042,3.917,39484,0.052
4blues,8jobs-2,sim11,2,b,0.000,0.010,0.502,2400,0.021
4blues,8jobs-2,sim11,2,g,0.000,0.053,3.917,16519,0.069
4blues,8jobs-2,sim11,2,k,0.000,0.039,1.619,20565,0.041
4blues,8jobs-2,sim11,3,T,0.000,11.617,191.386,46124,12.150
4blues,8jobs-2,sim11,3,b,0.000,10.208,76.127,3696,13.920
4blues,8jobs-2,sim11,3,g,0.000,12.673,191.386,20828,13.142
4blues,8jobs-2,sim11,3,k,0.101,10.891,160.443,21600,10.891
4blues,8jobs-2,sim11,4,T,0.000,7.194,127.074,42168,8.230
4blues,8jobs-2,sim11,4,b,0.000,12.135,127.074,2880,21.237
4blues,8jobs-2,sim11,4,g,0.000,6.939,88.730,17688,8.473
4blues,8jobs-2,sim11,4,k,0.383,6.297,69.443,21600,6.297
4blues,8jobs-2,sim11,5,T,0.000,0.186,13.071,45936,0.195
4blues,8jobs-2,sim11,5,b,0.000,0.106,5.747,3312,0.162
4blues,8jobs-2,sim11,5,g,0.000,0.228,13.071,21024,0.234
4blues,8jobs-2,sim11,5,k,0.000,0.163,6.846,21600,0.163
4blues,8jobs-2,sim11,6,T,0.000,3.217,81.353,44003,3.526
4blues,8jobs-2,sim11,6,b,0.000,0.996,16.866,2880,1.744
4blues,8jobs-2,sim11,6,g,0.000,3.931,81.353,19523,4.349
4blues,8jobs-2,sim11,6,k,0.013,3.020,63.822,21600,3.020
4blues,8jobs-2,sim11,7,T,0.000,6.502,79.434,46824,6.698
4blues,8jobs-2,sim11,7,b,0.000,1.697,23.866,4032,2.121
4blues,8jobs-2,sim11,7,g,0.000,7.911,79.434,21192,8.063
4blues,8jobs-2,sim11,7,k,0.022,6.214,66.211,21600,6.214
4blues,8jobs-2,sim11,8,T,0.000,101.211,269.216,48096,101.514
4blues,8jobs-2,sim11,8,b,0.000,118.822,269.216,4896,122.317
4blues,8jobs-2,sim11,8,g,2.664,107.937,236.869,21600,107.937
4blues,8jobs-2,sim11,8,k,9.209,90.376,208.425,21600,90.376
4blues,8jobs-2,sim12,0,T,3.271,40.037,154.983,48240,40.037
4blues,8jobs-2,sim12,0,b,3.271,39.540,128.579,5040,39.540
4blues,8jobs-2,sim12,0,g,4.415,43.463,154.983,21600,43.463
4blues,8jobs-2,sim12,0,k,7.660,36.726,142.314,21600,36.726
4blues,8jobs-2,sim12,1,T,0.000,7.288,87.964,45204,7.777
4blues,8jobs-2,sim12,1,b,0.000,12.400,87.964,3312,18.870
4blues,8jobs-2,sim12,1,g,0.000,7.025,80.438,20292,7.478
4blues,8jobs-2,sim12,1,k,0.182,6.357,68.319,21600,6.357
4blues,8jobs-2,sim12,2,T,0.000,0.046,2.691,39537,0.056
4blues,8jobs-2,sim12,2,b,0.000,0.011,0.597,2400,0.023
4blues,8jobs-2,sim12,2,g,0.000,0.056,2.691,16538,0.073
4blues,8jobs-2,sim12,2,k,0.000,0.044,1.081,20599,0.046
4blues,8jobs-2,sim12,3,T,0.000,11.300,153.060,46124,11.819
4blues,8jobs-2,sim12,3,b,0.000,9.058,125.606,3696,12.352
4blues,8jobs-2,sim12,3,g,0.000,12.446,153.060,20828,12.907
4blues,8jobs-2,sim12,3,k,0.219,10.678,139.556,21600,10.678
4blues,8jobs-2,sim12,4,T,0.000,7.380,81.416,42168,8.443
4blues,8jobs-2,sim12,4,b,0.000,12.423,81.416,2880,21.741
4blues,8jobs-2,sim12,4,g,0.000,7.160,68.521,17688,8.743
4blues,8jobs-2,sim12,4,k,0.350,6.423,61.996,21600,6.423
4blues,8jobs-2,sim12,5,T,0.000,0.201,9.612,45936,0.212
4blues,8jobs-2,sim12,5,b,0.000,0.110,3.589,3312,0.167
4blues,8jobs-2,sim12,5,g,0.000,0.243,9.612,21024,0.249
4blues,8jobs-2,sim12,5,k,0.000,0.181,5.133,21600,0.181
4blues,8jobs-2,sim12,6,T,0.000,3.307,73.287,44004,3.625
4blues,8jobs-2,sim12,6,b,0.000,1.104,13.672,2880,1.933
4blues,8jobs-2,sim12,6,g,0.000,3.988,73.287,19524,4.412
4blues,8jobs-2,sim12,6,k,0.012,3.140,62.787,21600,3.140
4blues,8jobs-2,sim12,7,T,0.000,6.530,75.595,46824,6.727
4blues,8jobs-2,sim12,7,b,0.000,1.809,15.078,4032,2.262
4blues,8jobs-2,sim12,7,g,0.000,7.954,75.595,21192,8.108
4blues,8jobs-2,sim12,7,k,0.029,6.207,65.177,21600,6.207
4blues,8jobs-2,sim12,8,T,0.000,3.984,16.398,48096,3.996
4blues,8jobs-2,sim12,8,b,0.000,2.624,14.640,4896,2.701
4blues,8jobs-2,sim12,8,g,0.002,4.591,16.398,21600,4.591
4blues,8jobs-2,sim12,8,k,0.051,3.696,14.267,21600,3.696
4blues,8jobs-2,sim2,0,T,3.308,33.829,155.410,48240,33.829
4blues,8jobs-2,sim2,0,b,3.308,38.016,127.257,5040,38.016
4blues,8jobs-2,sim2,0,g,3.686,35.845,155.410,21600,35.845
4blues,8jobs-2,sim2,0,k,4.407,30.836,142.535,21600,30.836
4blues,8jobs-2,sim2,1,T,0.000,7.349,86.134,45204,7.843
4blues,8jobs-2,sim2,1,b,0.000,12.477,86.134,3312,18.987
4blues,8jobs-2,sim2,1,g,0.000,7.096,76.441,20292,7.554
4blues,8jobs-2,sim2,1,k,0.192,6.406,64.334,21600,6.406
4blues,8jobs-2,sim2,2,T,0.000,0.046,2.727,39679,0.056
4blues,8jobs-2,sim2,2,b,0.000,0.011,0.572,2400,0.023
4blues,8jobs-2,sim2,2,g,0.000,0.056,2.727,16562,0.073
4blues,8jobs-2,sim2,2,k,0.000,0.044,1.093,20717,0.046
4blues,8jobs-2,sim2,3,T,0.000,11.319,153.837,46148,11.832
4blues,8jobs-2,sim2,3,b,0.000,9.116,125.159,3696,12.430
4blues,8jobs-2,sim2,3,g,0.000,12.462,153.837,20852,12.909
4blues,8jobs-2,sim2,3,k,0.175,10.689,140.182,21600,10.689
4blues,8jobs-2,sim2,4,T,0.000,7.418,78.034,42168,8.486
4blues,8jobs-2,sim2,4,b,0.000,12.507,78.034,2880,21.887
4blues,8jobs-2,sim2,4,g,0.000,7.195,67.488,17688,8.786
4blues,8jobs-2,sim2,4,k,0.358,6.454,61.347,21600,6.454
4blues,8jobs-2,sim2,5,T,0.000,0.224,7.003,45936,0.235
4blues,8jobs-2,sim2,5,b,0.000,0.112,3.302,3312,0.170
4blues,8jobs-2,sim2,5,g,0.000,0.263,7.003,21024,0.270
4blues,8jobs-2,sim2,5,k,0.000,0.211,4.247,21600,0.211
4blues,8jobs-2,sim2,6,T,0.000,3.340,68.091,44004,3.662
4blues,8jobs-2,sim2,6,b,0.000,1.093,14.845,2880,1.913
4blues,8jobs-2,sim2,6,g,0.000,4.004,68.091,19524,4.429
4blues,8jobs-2,sim2,6,k,0.010,3.201,55.929,21600,3.201
4blues,8jobs-2,sim2,7,T,0.000,0.125,4.169,46804,0.129
4blues,8jobs-2,sim2,7,b,0.000,0.037,1.808,4032,0.046
4blues,8jobs-2,sim2,7,g,0.000,0.157,4.169,21173,0.160
4blues,8jobs-2,sim2,7,k,0.000,0.115,1.757,21599,0.115
4blues,8jobs-2,sim2,8,T,0.000,4.008,15.021,48096,4.020
4blues,8jobs-2,sim2,8,b,0.000,2.664,13.593,4896,2.742
4blues,8jobs-2,sim2,8,g,0.002,4.613,15.021,21600,4.613
4blues,8jobs-2,sim2,8,k,0.043,3.717,13.355,21600,3.717
4blues,8jobs-2,sim3,0,T,2.949,55.221,164.872,48240,55.221
4blues,8jobs-2,sim3,0,b,2.949,39.086,138.070,5040,39.086
4blues,8jobs-2,sim3,0,g,5.889,63.648,164.872,21600,63.648
4blues,8jobs-2,sim3,0,k,5.056,50.559,145.006,21600,50.559
4blues,8jobs-2,sim3,1,T,0.000,7.173,100.249,45203,7.655
4blues,8jobs-2,sim3,1,b,0.000,12.099,100.249,3312,18.411
4blues,8jobs-2,sim3,1,g,0.000,6.937,81.573,20291,7.385
4blues,8jobs-2,sim3,1,k,0.212,6.259,67.404,21600,6.259
4blues,8jobs-2,sim3,2,T,0.000,0.043,3.660,39423,0.053
4blues,8jobs-2,sim3,2,b,0.000,0.011,0.536,2400,0.022
4blues,8jobs-2,sim3,2,g,0.000,0.054,3.660,16499,0.070
4blues,8jobs-2,sim3,2,k,0.000,0.041,1.434,20524,0.043
4blues,8jobs-2,sim3,3,T,0.000,11.302,162.212,46111,11.824
4blues,8jobs-2,sim3,3,b,0.000,9.313,128.681,3696,12.699
4blues,8jobs-2,sim3,3,g,0.000,12.424,162.212,20815,12.893
4blues,8jobs-2,sim3,3,k,0.183,10.644,140.390,21600,10.644
4blues,8jobs-2,sim3,4,T,0.000,7.221,92.266,42168,8.261
4blues,8jobs-2,sim3,4,b,0.000,12.168,92.266,2880,21.295
4blues,8jobs-2,sim3,4,g,0.000,6.982,76.089,17688,8.526
4blues,8jobs-2,sim3,4,k,0.335,6.306,64.969,21600,6.306
4blues,8jobs-2,sim3,5,T,0.000,0.215,9.030,45936,0.226
4blues,8jobs-2,sim3,5,b,0.000,0.107,6.161,3312,0.163
4blues,8jobs-2,sim3,5,g,0.000,0.254,9.030,21024,0.261
4blues,8jobs-2,sim3,5,k,0.000,0.202,4.880,21600,0.202
4blues,8jobs-2,sim3,6,T,0.000,3.271,67.538,44004,3.586
4blues,8jobs-2,sim3,6,b,0.000,1.050,15.570,2880,1.837
4blues,8jobs-2,sim3,6,g,0.000,3.961,67.538,19524,4.382
4blues,8jobs-2,sim3,6,k,0.014,3.099,57.833,21600,3.099
4blues,8jobs-2,sim3,7,T,0.000,0.125,4.166,46780,0.128
4blues,8jobs-2,sim3,7,b,0.000,0.035,1.570,4032,0.044
4blues,8jobs-2,sim3,7,g,0.000,0.156,4.166,21150,0.160
4blues,8jobs-2,sim3,7,k,0.000,0.114,1.743,21598,0.114
4blues,8jobs-2,sim3,8,T,0.000,25.871,90.848,48096,25.948
4blues,8jobs-2,sim3,8,b,0.000,4.303,28.894,4896,4.430
4blues,8jobs-2,sim3,8,g,0.048,32.880,90.848,21600,32.880
4blues,8jobs-2,sim3,8,k,0.196,23.894,73.838,21600,23.894
4blues,8jobs-2,sim4,0,T,0.319,53.676,200.553,48240,53.676
4blues,8jobs-2,sim4,0,b,0.319,59.115,178.222,5040,59.115
4blues,8jobs-2,sim4,0,g,3.263,56.956,200.553,21600,56.956
4blues,8jobs-2,sim4,0,k,6.335,49.127,180.661,21600,49.127
4blues,8jobs-2,sim4,1,T,0.000,7.354,81.623,45204,7.848
4blues,8jobs-2,sim4,1,b,0.000,12.640,81.346,3312,19.235
4blues,8jobs-2,sim4,1,g,0.000,7.056,81.623,20292,7.511
4blues,8jobs-2,sim4,1,k,0.089,6.419,68.148,21600,6.419
4blues,8jobs-2,sim4,2,T,0.000,0.048,1.609,39638,0.058
4blues,8jobs-2,sim4,2,b,0.000,0.011,0.350,2400,0.023
4blues,8jobs-2,sim4,2,g,0.000,0.058,1.609,16532,0.075
4blues,8jobs-2,sim4,2,k,0.000,0.046,0.989,20706,0.048
4blues,8jobs-2,sim4,3,T,0.000,11.351,148.423,46135,11.869
4blues,8jobs-2,sim4,3,b,0.000,9.044,129.677,3696,12.333
4blues,8jobs-2,sim4,3,g,0.000,12.475,148.423,20839,12.930
4blues,8jobs-2,sim4,3,k,0.122,10.765,135.062,21600,10.765
4blues,8jobs-2,sim4,4,T,0.000,7.367,81.769,42168,8.428
4blues,8jobs-2,sim4,4,b,0.000,12.407,81.769,2880,21.713
4blues,8jobs-2,sim4,4,g,0.000,7.142,67.842,17688,8.721
4blues,8jobs-2,sim4,4,k,0.202,6.417,60.902,21600,6.417
4blues,8jobs-2,sim4,5,T,0.000,0.219,10.013,45936,0.230
4blues,8jobs-2,sim4,5,b,0.000,0.123,3.525,3312,0.187
4blues,8jobs-2,sim4,5,g,0.000,0.257,10.013,21024,0.264
4blues,8jobs-2,sim4,5,k,0.000,0.203,6.409,21600,0.203
4blues,8jobs-2,sim4,6,T,0.000,3.347,85.807,44004,3.669
4blues,8jobs-2,sim4,6,b,0.000,1.124,15.027,2880,1.966
4blues,8jobs-2,sim4,6,g,0.000,4.008,85.807,19524,4.435
4blues,8jobs-2,sim4,6,k,0.003,3.204,64.918,21600,3.204
4blues,8jobs-2,sim4,7,T,0.000,23.478,196.715,46823,24.188
4blues,8jobs-2,sim4,7,b,0.000,23.650,169.024,4032,29.562
4blues,8jobs-2,sim4,7,g,0.000,25.322,196.715,21191,25.811
4blues,8jobs-2,sim4,7,k,0.441,21.593,179.654,21600,21.593
4blues,8jobs-2,sim4,8,T,0.000,0.513,3.316,48096,0.514
4blues,8jobs-2,sim4,8,b,0.000,0.116,1.241,4896,0.119
4blues,8jobs-2,sim4,8,g,0.000,0.638,3.316,21600,0.638
4blues,8jobs-2,sim4,8,k,0.000,0.480,2.523,21600,0.480
4blues,8jobs-2,sim5,0,T,4.799,56.974,202.060,48240,56.974
4blues,8jobs-2,sim5,0,b,4.799,61.405,181.774,5040,61.405
4blues,8jobs-2,sim5,0,g,5.148,60.811,202.060,21600,60.811
4blues,8jobs-2,sim5,0,k,10.568,52.104,181.873,21600,52.104
4blues,8jobs-2,sim5,1,T,0.000,7.333,84.670,45204,7.825
4blues,8jobs-2,sim5,1,b,0.000,12.557,84.670,3312,19.108
4blues,8jobs-2,sim5,1,g,0.000,7.059,81.420,20292,7.514
4blues,8jobs-2,sim5,1,k,0.090,6.388,68.826,21600,6.388
4blues,8jobs-2,sim5,2,T,0.000,0.045,2.741,39675,0.055
4blues,8jobs-2,sim5,2,b,0.000,0.011,0.597,2400,0.022
4blues,8jobs-2,sim5,2,g,0.000,0.056,2.741,16556,0.073
4blues,8jobs-2,sim5,2,k,0.000,0.043,1.066,20719,0.045
4blues,8jobs-2,sim5,3,T,0.000,11.334,153.078,46154,11.847
4blues,8jobs-2,sim5,3,b,0.000,9.095,125.443,3696,12.402
4blues,8jobs-2,sim5,3,g,0.000,12.470,153.078,20858,12.914
4blues,8jobs-2,sim5,3,k,0.207,10.721,137.314,21600,10.721
4blues,8jobs-2,sim5,4,T,0.000,7.353,84.158,42168,8.412
4blues,8jobs-2,sim5,4,b,0.000,12.373,84.158,2880,21.653
4blues,8jobs-2,sim5,4,g,0.000,7.131,69.499,17688,8.708
4blues,8jobs-2,sim5,4,k,0.226,6.405,62.100,21600,6.405
4blues,8jobs-2,sim5,5,T,0.000,0.204,10.302,45936,0.214
