run,timestep,color,group,dest,counter,measure,value
staci,45449,k,05,C12,flits,avg,368507.06666666665
staci,45449,k,05,C12,stalls,min,156080.0
staci,45449,k,05,C12,stalls,max,2155989.0
staci,45449,k,05,C12,stalls,avg,1397916.8
staci,45449,k,05,C12,spf,min,0.43875109982936833
staci,45449,k,05,C12,spf,max,10.38445310355125
staci,45449,k,05,C12,spf,avg,4.1414384750385445
staci,45449,b,05,G03,flits,min,914620.0
staci,45449,b,05,G03,flits,max,1180609.0
staci,45449,b,05,G03,flits,avg,1047614.5
staci,45449,b,05,G03,stalls,min,803661.0
staci,45449,b,05,G03,stalls,max,881125.0
staci,45449,b,05,G03,stalls,avg,842393.0
staci,45449,b,05,G03,spf,min,0.7463309190426297
staci,45449,b,05,G03,spf,max,0.878682950296298
staci,45449,b,05,G03,spf,avg,0.8125069346694638
staci,45449,k,05,C09,flits,min,201303.0
staci,45449,k,05,C09,flits,max,741840.0
staci,45449,k,05,C09,flits,avg,475619.73333333334
staci,45449,k,05,C09,stalls,min,241222.0
staci,45449,k,05,C09,stalls,max,1769989.0
staci,45449,k,05,C09,stalls,avg,752775.8666666667
staci,45449,k,05,C09,spf,min,0.5429418371458089
staci,45449,k,05,C09,spf,max,3.3964998659324688
staci,45449,k,05,C09,spf,avg,1.5193361060599946
staci,45449,k,10,C10,flits,min,233964.0
staci,45449,k,10,C10,flits,max,996764.0
staci,45449,k,10,C10,flits,avg,510574.3777777778
staci,45449,k,10,C10,stalls,min,1704069.0
staci,45449,k,10,C10,stalls,max,20400592.0
staci,45449,k,10,C10,stalls,avg,11254782.8
staci,45449,k,10,C10,spf,min,2.4846296758704582
staci,45449,k,10,C10,spf,max,51.76666923116377
staci,45449,k,10,C10,spf,avg,25.097053399976474
staci,45449,k,05,C10,flits,min,216833.0
staci,45449,k,05,C10,flits,max,1245661.0
staci,45449,k,05,C10,flits,avg,679546.0666666667
staci,45449,k,05,C10,stalls,min,661839.0
staci,45449,k,05,C10,stalls,max,2148250.0
staci,45449,k,05,C10,stalls,avg,1321443.2
staci,45449,k,05,C10,spf,min,0.9801976621247674
staci,45449,k,05,C10,spf,max,4.678144009445057
staci,45449,k,05,C10,spf,avg,2.2761445474629016
staci,45449,b,09,G14,flits,min,900534.0
staci,45449,b,09,G14,flits,max,1161024.0
staci,45449,b,09,G14,flits,avg,1056073.5
staci,45449,b,09,G14,stalls,min,15034448.0
staci,45449,b,09,G14,stalls,max,19615309.0
staci,45449,b,09,G14,stalls,avg,17373567.5
staci,45449,b,09,G14,spf,min,14.25794600274453
staci,45449,b,09,G14,spf,max,21.78186387188046
staci,45449,b,09,G14,spf,avg,16.68108742211396
staci,45449,k,10,C11,flits,min,218762.0
staci,45449,k,10,C11,flits,max,1048494.0
staci,45449,k,10,C11,flits,avg,520321.3777777778
staci,45449,k,10,C11,stalls,min,885572.0
staci,45449,k,10,C11,stalls,max,17189137.0
staci,45449,k,10,C11,stalls,avg,8641326.844444444
staci,45449,k,10,C11,spf,min,2.638832458745591
staci,45449,k,10,C11,spf,max,51.07079114258106
staci,45449,k,10,C11,spf,avg,19.144705141188098
staci,64877,b,15,G07,flits,min,48216.0
staci,64877,b,15,G07,flits,max,100477.0
staci,64877,b,15,G07,flits,avg,70839.0
staci,64877,b,15,G07,stalls,min,32.0
staci,64877,b,15,G07,stalls,max,35224.0
staci,64877,b,15,G07,stalls,avg,16150.75
staci,64877,b,15,G07,spf,min,0.0006224421517825187
staci,64877,b,15,G07,spf,max,0.41629261363636366
staci,64877,b,15,G07,spf,avg,0.19203663188206033
staci,64877,b,05,G07,flits,min,58974.0
staci,64877,b,05,G07,flits,max,86158.0
staci,64877,b,05,G07,flits,avg,72582.25
staci,64877,b,05,G07,stalls,min,163.0
staci,64877,b,05,G07,stalls,max,1415.0
staci,64877,b,05,G07,stalls,avg,558.0
staci,64877,b,05,G07,spf,min,0.0026507513172445195
staci,64877,b,05,G07,spf,max,0.023993624309017532
staci,64877,b,05,G07,spf,avg,0.008585385784248323
staci,64877,g,05,R05,flits,min,47307.0
staci,64877,g,05,R05,flits,max,369897.0
staci,64877,g,05,R05,flits,avg,144726.0814814815
staci,64877,g,05,R05,stalls,min,1360.0
staci,64877,g,05,R05,stalls,max,290147.0
staci,64877,g,05,R05,stalls,avg,54231.903703703705
staci,64877,g,05,R05,spf,min,0.006867403566000293
staci,64877,g,05,R05,spf,max,1.0771538366183215
staci,64877,g,05,R05,spf,avg,0.39393209875054425
staci,64877,k,05,C14,flits,min,139174.0
staci,64877,k,05,C14,flits,max,174730.0
staci,64877,k,05,C14,flits,avg,154545.53333333333
staci,64877,k,05,C14,stalls,min,70621.0
staci,64877,k,05,C14,stalls,max,916905.0
staci,64877,k,05,C14,stalls,avg,700297.1333333333
staci,64877,k,05,C14,spf,min,0.42970927190196295
staci,64877,k,05,C14,spf,max,6.491413626108325
staci,64877,k,05,C14,spf,avg,4.558356669955079
staci,64877,k,10,C08,flits,min,99482.0
staci,64877,k,10,C08,flits,max,303758.0
staci,64877,k,10,C08,flits,avg,197482.15555555557
staci,64877,k,10,C08,stalls,min,52889.0
staci,64877,k,10,C08,stalls,max,1133821.0
staci,64877,k,10,C08,stalls,avg,629760.1111111111
staci,64877,k,10,C08,spf,min,0.21851264790429734
staci,64877,k,10,C08,spf,max,5.665648954137976
staci,64877,k,10,C08,spf,avg,3.2172941660183194
staci,64877,k,15,C01,flits,min,116118.0
staci,64877,k,15,C01,flits,max,234478.0
staci,64877,k,15,C01,flits,avg,159566.66666666666
staci,64877,k,15,C01,stalls,min,113825.0
staci,64877,k,15,C01,stalls,max,856814.0
staci,64877,k,15,C01,stalls,avg,662630.0
staci,64877,k,15,C01,spf,min,0.7101634639381084
staci,64877,k,15,C01,spf,max,6.079767823990099
staci,64877,k,15,C01,spf,avg,4.233109441885295
staci,64877,k,10,C13,flits,min,155577.0
staci,64877,k,10,C13,flits,max,371940.0
staci,64877,k,10,C13,flits,avg,226191.84444444443
staci,64877,k,10,C13,stalls,min,24587.0
staci,64877,k,10,C13,stalls,max,1088433.0
staci,64877,k,10,C13,stalls,avg,607113.6666666666
staci,64877,k,10,C13,spf,min,0.14397812249295833
staci,64877,k,10,C13,spf,max,4.8161060231045445
staci,64877,k,10,C13,spf,avg,2.7382487403043014
staci,64877,k,10,C06,flits,min,164284.0
staci,64877,k,10,C06,flits,max,336385.0
staci,64877,k,10,C06,flits,avg,216165.2
staci,64877,k,10,C06,stalls,min,68317.0
staci,64877,k,10,C06,stalls,max,965989.0
staci,64877,k,10,C06,stalls,avg,628105.4
staci,64877,k,10,C06,spf,min,0.35093387852387603
staci,64877,k,10,C06,spf,max,4.631152767456912
staci,64877,k,10,C06,spf,avg,2.978592967526154
staci,64877,k,10,C04,flits,min,151350.0
staci,64877,k,10,C04,flits,max,291350.0
staci,64877,k,10,C04,flits,avg,210803.66666666666
staci,64877,k,10,C04,stalls,min,91113.0
staci,64877,k,10,C04,stalls,max,1067048.0
staci,64877,k,10,C04,stalls,avg,656386.6333333333
staci,64877,k,10,C04,spf,min,0.5135528162464702
staci,64877,k,10,C04,spf,max,5.473366428076656
staci,64877,k,10,C04,spf,avg,3.168283558138317
staci,64877,b,09,G04,flits,min,9956.0
staci,64877,b,09,G04,flits,max,39014.0
staci,64877,b,09,G04,flits,avg,22283.25
staci,64877,b,09,G04,stalls,min,4.0
staci,64877,b,09,G04,stalls,max,142.0
staci,64877,b,09,G04,stalls,avg,76.0
staci,64877,b,09,G04,spf,min,0.0004017677782241864
staci,64877,b,09,G04,spf,max,0.007518796992481203
staci,64877,b,09,G04,spf,avg,0.0033145706582632215
staci,64877,b,01,G15,flits,min,110982.0
staci,64877,b,01,G15,flits,max,186612.0
staci,64877,b,01,G15,flits,avg,150504.5
staci,64877,b,01,G15,stalls,min,1000.0
staci,64877,b,01,G15,stalls,max,7791.0
staci,64877,b,01,G15,stalls,avg,3269.75
staci,64877,b,01,G15,spf,min,0.0060227902382615816
staci,64877,b,01,G15,spf,max,0.07020057306590258
staci,64877,b,01,G15,spf,avg,0.026230301928791826
staci,64877,k,10,C02,flits,min,125502.0
staci,64877,k,10,C02,flits,max,398753.0
staci,64877,k,10,C02,flits,avg,235815.24444444446
staci,64877,k,10,C02,stalls,min,24758.0
staci,64877,k,10,C02,stalls,max,1193437.0
staci,64877,k,10,C02,stalls,avg,604941.2222222222
staci,64877,k,10,C02,spf,min,0.1553160522947981
staci,64877,k,10,C02,spf,max,4.511006432924044
staci,64877,k,10,C02,spf,avg,2.6186864626444306
staci,64877,k,09,C14,flits,min,148250.0
staci,64877,k,09,C14,flits,max,215304.0
staci,64877,k,09,C14,flits,avg,172789.53333333333
staci,64877,k,09,C14,stalls,min,70135.0
staci,64877,k,09,C14,stalls,max,886163.0
staci,64877,k,09,C14,stalls,avg,719973.4
staci,64877,k,09,C14,spf,min,0.4372724325402763
staci,64877,k,09,C14,spf,max,5.476218648708185
staci,64877,k,09,C14,spf,avg,4.1826209645335455
staci,64877,b,06,G00,flits,min,27357.0
staci,64877,b,06,G00,flits,max,38081.0
staci,64877,b,06,G00,flits,avg,32719.0
staci,64877,b,06,G00,stalls,min,296280.0
staci,64877,b,06,G00,stalls,max,300322.0
staci,64877,b,06,G00,stalls,avg,298301.0
staci,64877,b,06,G00,spf,min,7.886400042015703
staci,64877,b,06,G00,spf,max,10.830134883210878
staci,64877,b,06,G00,spf,avg,9.358267462613291
staci,64877,b,01,G13,flits,min,33765.0
staci,64877,b,01,G13,flits,max,103305.0
staci,64877,b,01,G13,flits,avg,66183.5
staci,64877,b,01,G13,stalls,min,24.0
staci,64877,b,01,G13,stalls,max,15726.0
staci,64877,b,01,G13,stalls,avg,9607.0
staci,64877,b,01,G13,spf,min,0.0005524098881369977
staci,64877,b,01,G13,spf,max,0.4568932326373464
staci,64877,b,01,G13,spf,avg,0.1739431158171454
staci,64877,b,01,G09,flits,min,92267.0
staci,64877,b,01,G09,flits,max,140516.0
staci,64877,b,01,G09,flits,avg,116391.5
staci,64877,b,01,G09,stalls,min,1044.0
staci,64877,b,01,G09,stalls,max,28187.0
staci,64877,b,01,G09,stalls,avg,14615.5
staci,64877,b,01,G09,spf,min,0.007429758888667482
staci,64877,b,01,G09,spf,max,0.30549383853382034
staci,64877,b,01,G09,spf,avg,0.1564617987112439
staci,64877,k,15,C09,flits,min,112097.0
staci,64877,k,15,C09,flits,max,232836.0
staci,64877,k,15,C09,flits,avg,166107.06666666668
staci,64877,k,15,C09,stalls,min,87183.0
staci,64877,k,15,C09,stalls,max,874100.0
staci,64877,k,15,C09,stalls,avg,537826.1333333333
staci,64877,k,15,C09,spf,min,0.5668743010221332
staci,64877,k,15,C09,spf,max,6.295866243448734
staci,64877,k,15,C09,spf,avg,3.3322545926898273
staci,64877,k,10,C12,flits,min,139889.0
staci,64877,k,10,C12,flits,max,349369.0
staci,64877,k,10,C12,flits,avg,216824.55555555556
staci,64877,k,10,C12,stalls,min,60585.0
staci,64877,k,10,C12,stalls,max,933760.0
staci,64877,k,10,C12,stalls,avg,592723.5111111111
staci,64877,k,10,C12,spf,min,0.2459685277209393
staci,64877,k,10,C12,spf,max,4.800753469852746
staci,64877,k,10,C12,spf,avg,2.873163182045068
staci,64877,k,10,C00,flits,min,155589.0
staci,64877,k,10,C00,flits,max,342320.0
staci,64877,k,10,C00,flits,avg,245519.46666666667
staci,64877,k,10,C00,stalls,min,188273.0
staci,64877,k,10,C00,stalls,max,1158722.0
staci,64877,k,10,C00,stalls,avg,703963.2
staci,64877,k,10,C00,spf,min,0.5875470838443511
staci,64877,k,10,C00,spf,max,4.672446002392897
staci,64877,k,10,C00,spf,avg,2.959011480166855
staci,64877,k,09,C12,flits,min,153155.0
staci,64877,k,09,C12,flits,max,189807.0
staci,64877,k,09,C12,flits,avg,173945.4
staci,64877,k,09,C12,stalls,min,45354.0
staci,64877,k,09,C12,stalls,max,789509.0
staci,64877,k,09,C12,stalls,avg,627875.8666666667
staci,64877,k,09,C12,spf,min,0.29613137018053604
staci,64877,k,09,C12,spf,max,4.807454361672329
staci,64877,k,09,C12,spf,avg,3.6130728884400454
staci,64877,b,06,G02,flits,min,71882.0
staci,64877,b,06,G02,flits,max,71882.0
staci,64877,b,06,G02,flits,avg,71882.0
staci,64877,b,06,G02,stalls,min,157723.0
staci,64877,b,06,G02,stalls,max,157723.0
staci,64877,b,06,G02,stalls,avg,157723.0
staci,64877,b,06,G02,spf,min,2.1941932611780417
staci,64877,b,06,G02,spf,max,2.1941932611780417
staci,64877,b,06,G02,spf,avg,2.1941932611780417
staci,64877,k,05,C07,flits,min,78528.0
staci,64877,k,05,C07,flits,max,150546.0
staci,64877,k,05,C07,flits,avg,108716.4
staci,64877,k,05,C07,stalls,min,109630.0
staci,64877,k,05,C07,stalls,max,583449.0
staci,64877,k,05,C07,stalls,avg,463483.5333333333
staci,64877,k,05,C07,spf,min,0.8721559268098648
staci,64877,k,05,C07,spf,max,6.056154294723656
staci,64877,k,05,C07,spf,avg,4.324160315867612
staci,64877,b,15,G10,flits,min,119406.0
staci,64877,b,15,G10,flits,max,223094.0
staci,64877,b,15,G10,flits,avg,179775.0
staci,64877,b,15,G10,stalls,min,2766.0
staci,64877,b,15,G10,stalls,max,92612.0
staci,64877,b,15,G10,stalls,avg,42358.125
staci,64877,b,15,G10,spf,min,0.013694696399572227
staci,64877,b,15,G10,spf,max,0.449468085106383
staci,64877,b,15,G10,spf,avg,0.2378562362690856
staci,64877,k,09,C10,flits,min,152572.0
staci,64877,k,09,C10,flits,max,198545.0
staci,64877,k,09,C10,flits,avg,174576.13333333333
staci,64877,k,09,C10,stalls,min,86962.0
staci,64877,k,09,C10,stalls,max,934669.0
staci,64877,k,09,C10,stalls,avg,754052.4666666667
staci,64877,k,09,C10,spf,min,0.47105025106574294
staci,64877,k,09,C10,spf,max,5.911559103414062
staci,64877,k,09,C10,spf,avg,4.349152955560072
staci,64877,b,10,G11,flits,min,41473.0
staci,64877,b,10,G11,flits,max,94658.0
staci,64877,b,10,G11,flits,avg,66007.125
staci,64877,b,10,G11,stalls,min,1770.0
staci,64877,b,10,G11,stalls,max,240967.0
staci,64877,b,10,G11,stalls,avg,92938.5
staci,64877,b,10,G11,spf,min,0.026514867800164783
staci,64877,b,10,G11,spf,max,3.554137966636676
staci,64877,b,10,G11,spf,avg,1.4410441563382832
staci,64877,b,01,G05,flits,min,165693.0
staci,64877,b,01,G05,flits,max,186945.0
staci,64877,b,01,G05,flits,avg,176319.0
staci,64877,b,01,G05,stalls,min,950.0
staci,64877,b,01,G05,stalls,max,21644.0
staci,64877,b,01,G05,stalls,avg,11297.0
staci,64877,b,01,G05,spf,min,0.005081708523897403
staci,64877,b,01,G05,spf,max,0.1306271236564007
staci,64877,b,01,G05,spf,avg,0.06785441609014906
staci,64877,b,10,G13,flits,min,31017.0
staci,64877,b,10,G13,flits,max,101545.0
staci,64877,b,10,G13,flits,avg,73130.125
staci,64877,b,10,G13,stalls,min,5797.0
staci,64877,b,10,G13,stalls,max,335315.0
staci,64877,b,10,G13,stalls,avg,87516.0
staci,64877,b,10,G13,spf,min,0.057087990546063325
staci,64877,b,10,G13,spf,max,3.747000337557922
staci,64877,b,10,G13,spf,avg,1.1303501302152292
staci,64877,k,01,C15,flits,min,161172.0
staci,64877,k,01,C15,flits,max,308121.0
staci,64877,k,01,C15,flits,avg,199736.4
staci,64877,k,01,C15,stalls,min,72801.0
staci,64877,k,01,C15,stalls,max,824146.0
staci,64877,k,01,C15,stalls,avg,655010.0666666667
staci,64877,k,01,C15,spf,min,0.4016451778414075
staci,64877,k,01,C15,spf,max,5.084257811530539
staci,64877,k,01,C15,spf,avg,3.3593766016984405
staci,64877,b,15,G14,flits,min,16621.0
staci,64877,b,15,G14,flits,max,71654.0
staci,64877,b,15,G14,flits,avg,39557.0
staci,64877,b,15,G14,stalls,min,12.0
staci,64877,b,15,G14,stalls,max,1725.0
staci,64877,b,15,G14,stalls,avg,583.25
staci,64877,b,15,G14,spf,min,0.0005838563713326521
staci,64877,b,15,G14,spf,max,0.03945784475455883
staci,64877,b,15,G14,spf,avg,0.013318072110203475
staci,64877,g,09,R05,flits,min,18728.0
staci,64877,g,09,R05,flits,max,406606.0
staci,64877,g,09,R05,flits,avg,130154.24166666667
staci,64877,g,09,R05,stalls,min,521.0
staci,64877,g,09,R05,stalls,max,294551.0
staci,64877,g,09,R05,stalls,avg,53248.541666666664
staci,64877,g,09,R05,spf,min,0.0027428186670099314
staci,64877,g,09,R05,spf,max,2.3451643358706558
staci,64877,g,09,R05,spf,avg,0.6697901892017918
staci,64877,b,01,G07,flits,min,54009.0
staci,64877,b,01,G07,flits,max,145725.0
staci,64877,b,01,G07,flits,avg,114058.75
staci,64877,b,01,G07,stalls,min,46289.0
staci,64877,b,01,G07,stalls,max,95981.0
staci,64877,b,01,G07,stalls,avg,64971.0
staci,64877,b,01,G07,spf,min,0.4541321105999292
staci,64877,b,01,G07,spf,max,0.8570608602269992
staci,64877,b,01,G07,spf,avg,0.6082226646271801
staci,64877,b,10,G15,flits,min,79226.0
staci,64877,b,10,G15,flits,max,212404.0
staci,64877,b,10,G15,flits,avg,147279.25
staci,64877,b,10,G15,stalls,min,292.0
staci,64877,b,10,G15,stalls,max,328693.0
staci,64877,b,10,G15,stalls,avg,150940.66666666666
staci,64877,b,10,G15,spf,min,0.0020858930765494184
staci,64877,b,10,G15,spf,max,4.105788448086339
staci,64877,b,10,G15,spf,avg,1.2188169455255153
staci,64877,k,01,C13,flits,min,134017.0
staci,64877,k,01,C13,flits,max,305129.0
staci,64877,k,01,C13,flits,avg,195265.66666666666
staci,64877,k,01,C13,stalls,min,41908.0
staci,64877,k,01,C13,stalls,max,936302.0
staci,64877,k,01,C13,stalls,avg,634855.6
staci,64877,k,01,C13,spf,min,0.3127065969242708
staci,64877,k,01,C13,spf,max,4.793706598678251
staci,64877,k,01,C13,spf,avg,3.297030856814535
staci,64877,b,15,G00,flits,min,29329.0
staci,64877,b,15,G00,flits,max,59392.0
staci,64877,b,15,G00,flits,avg,43373.5
staci,64877,b,15,G00,stalls,min,63.0
staci,64877,b,15,G00,stalls,max,5949.0
staci,64877,b,15,G00,stalls,avg,1559.25
staci,64877,b,15,G00,spf,min,0.0017005657327586207
staci,64877,b,15,G00,spf,max,0.11250212749862895
staci,64877,b,15,G00,spf,avg,0.030059654106685083
staci,64877,k,01,C08,flits,min,173214.0
staci,64877,k,01,C08,flits,max,273787.0
staci,64877,k,01,C08,flits,avg,202701.73333333334
staci,64877,k,01,C08,stalls,min,99696.0
staci,64877,k,01,C08,stalls,max,1308858.0
staci,64877,k,01,C08,stalls,avg,788624.8
staci,64877,k,01,C08,spf,min,0.4422756148631863
staci,64877,k,01,C08,spf,max,4.87281628505779
staci,64877,k,01,C08,spf,avg,3.8795498153880112
staci,64877,k,01,C11,flits,min,140484.0
staci,64877,k,01,C11,flits,max,281940.0
staci,64877,k,01,C11,flits,avg,199983.53333333333
staci,64877,k,01,C11,stalls,min,41376.0
staci,64877,k,01,C11,stalls,max,1082179.0
staci,64877,k,01,C11,stalls,avg,717273.0666666667
staci,64877,k,01,C11,spf,min,0.2332500887879181
staci,64877,k,01,C11,spf,max,5.776387346601748
staci,64877,k,01,C11,spf,avg,3.6373018834177846
staci,64877,k,15,C03,flits,min,136050.0
staci,64877,k,15,C03,flits,max,262044.0
staci,64877,k,15,C03,flits,avg,183940.83333333334
staci,64877,k,15,C03,stalls,min,46268.0
staci,64877,k,15,C03,stalls,max,726678.0
staci,64877,k,15,C03,stalls,avg,555973.5
staci,64877,k,15,C03,spf,min,0.28008450721277534
staci,64877,k,15,C03,spf,max,4.654106174538952
staci,64877,k,15,C03,spf,avg,3.088853268815143
staci,64877,g,10,R03,flits,min,88322.0
staci,64877,g,10,R03,flits,max,488027.0
staci,64877,g,10,R03,flits,avg,211500.53333333333
staci,64877,g,10,R03,stalls,min,24396.0
staci,64877,g,10,R03,stalls,max,945682.0
staci,64877,g,10,R03,stalls,avg,423455.2083333333
staci,64877,g,10,R03,spf,min,0.11100090089270277
staci,64877,g,10,R03,spf,max,7.713251123701776
staci,64877,g,10,R03,spf,avg,2.669728003090492
staci,64877,b,06,G10,flits,min,93672.0
staci,64877,b,06,G10,flits,max,249516.0
staci,64877,b,06,G10,flits,avg,157919.33333333334
staci,64877,b,06,G10,stalls,min,229467.0
staci,64877,b,06,G10,stalls,max,275552.0
staci,64877,b,06,G10,stalls,avg,256701.33333333334
staci,64877,b,06,G10,spf,min,0.919648439378637
staci,64877,b,06,G10,spf,max,2.9416688017764114
staci,64877,b,06,G10,spf,avg,1.9638436398805614
staci,64877,b,10,G03,flits,min,29224.0
staci,64877,b,10,G03,flits,max,78952.0
staci,64877,b,10,G03,flits,avg,50494.5
staci,64877,b,10,G03,stalls,min,1988.0
staci,64877,b,10,G03,stalls,max,290816.0
staci,64877,b,10,G03,stalls,avg,96816.75
staci,64877,b,10,G03,spf,min,0.05018174474959612
staci,64877,b,10,G03,spf,max,5.7655192631861825
staci,64877,b,10,G03,spf,avg,1.9578465972536843
staci,64877,b,10,G04,flits,min,24181.0
staci,64877,b,10,G04,flits,max,96854.0
staci,64877,b,10,G04,flits,avg,54124.75
staci,64877,b,10,G04,stalls,min,19.0
staci,64877,b,10,G04,stalls,max,192988.0
staci,64877,b,10,G04,stalls,avg,101083.0
staci,64877,b,10,G04,spf,min,0.0005084020122016482
staci,64877,b,10,G04,spf,max,4.454340783043215
staci,64877,b,10,G04,spf,avg,1.780238301565508
staci,64877,k,15,C05,flits,min,124203.0
staci,64877,k,15,C05,flits,max,282771.0
staci,64877,k,15,C05,flits,avg,177085.66666666666
staci,64877,k,15,C05,stalls,min,91055.0
staci,64877,k,15,C05,stalls,max,786580.0
staci,64877,k,15,C05,stalls,avg,565912.6666666666
staci,64877,k,15,C05,spf,min,0.5517502760452416
staci,64877,k,15,C05,spf,max,5.231001536714104
staci,64877,k,15,C05,spf,avg,3.2941626514755673
staci,64877,g,10,R01,flits,min,57583.0
staci,64877,g,10,R01,flits,max,328872.0
staci,64877,g,10,R01,flits,avg,114035.93333333333
staci,64877,g,10,R01,stalls,min,13214.0
staci,64877,g,10,R01,stalls,max,363818.0
staci,64877,g,10,R01,stalls,avg,202196.48888888888
staci,64877,g,10,R01,spf,min,0.20964620022211644
staci,64877,g,10,R01,spf,max,3.4196019408751908
staci,64877,g,10,R01,spf,avg,2.0488896320982515
staci,64877,k,01,C04,flits,min,97374.0
staci,64877,k,01,C04,flits,max,259821.0
staci,64877,k,01,C04,flits,avg,145816.6
staci,64877,k,01,C04,stalls,min,21379.0
staci,64877,k,01,C04,stalls,max,671355.0
staci,64877,k,01,C04,stalls,avg,435878.26666666666
staci,64877,k,01,C04,spf,min,0.21143043633055106
staci,64877,k,01,C04,spf,max,5.018588124139914
staci,64877,k,01,C04,spf,avg,3.069225741912405
staci,64877,k,01,C14,flits,min,148303.0
staci,64877,k,01,C14,flits,max,286525.0
staci,64877,k,01,C14,flits,avg,183388.8
staci,64877,k,01,C14,stalls,min,74763.0
staci,64877,k,01,C14,stalls,max,994825.0
staci,64877,k,01,C14,stalls,avg,809627.0666666667
staci,64877,k,01,C14,spf,min,0.48389351663074504
staci,64877,k,01,C14,spf,max,6.690074918961088
staci,64877,k,01,C14,spf,avg,4.550898966332663
staci,64877,b,10,G01,flits,min,75271.0
staci,64877,b,10,G01,flits,max,157063.0
staci,64877,b,10,G01,flits,avg,105295.08333333333
staci,64877,b,10,G01,stalls,min,35512.0
staci,64877,b,10,G01,stalls,max,226014.0
staci,64877,b,10,G01,stalls,avg,118324.33333333333
staci,64877,b,10,G01,spf,min,0.3175528213562753
staci,64877,b,10,G01,spf,max,2.4415644885922707
staci,64877,b,10,G01,spf,avg,1.1552708639447378
staci,64877,b,05,G13,flits,min,40207.0
staci,64877,b,05,G13,flits,max,84313.0
staci,64877,b,05,G13,flits,avg,62260.0
staci,64877,b,05,G13,stalls,min,31.0
staci,64877,b,05,G13,stalls,max,75.0
staci,64877,b,05,G13,stalls,avg,53.0
staci,64877,b,05,G13,spf,min,0.0007710100231303007
staci,64877,b,05,G13,spf,max,0.0008895425379241635
staci,64877,b,05,G13,spf,avg,0.0008302762805272321
staci,64877,k,15,C07,flits,min,137200.0
staci,64877,k,15,C07,flits,max,247560.0
staci,64877,k,15,C07,flits,avg,171173.53333333333
staci,64877,k,15,C07,stalls,min,64205.0
staci,64877,k,15,C07,stalls,max,782666.0
staci,64877,k,15,C07,stalls,avg,593647.0
staci,64877,k,15,C07,spf,min,0.38471448259332497
staci,64877,k,15,C07,spf,max,5.240131195335277
staci,64877,k,15,C07,spf,avg,3.5211997445444694
staci,64877,k,01,C06,flits,min,139849.0
staci,64877,k,01,C06,flits,max,281334.0
staci,64877,k,01,C06,flits,avg,186007.53333333333
staci,64877,k,01,C06,stalls,min,111676.0
staci,64877,k,01,C06,stalls,max,1456946.0
staci,64877,k,01,C06,stalls,avg,817763.4666666667
staci,64877,k,01,C06,spf,min,0.6348437562176328
staci,64877,k,01,C06,spf,max,6.004104426917604
staci,64877,k,01,C06,spf,avg,4.356937510641002
staci,64877,b,05,G08,flits,min,40546.0
staci,64877,b,05,G08,flits,max,97833.0
staci,64877,b,05,G08,flits,avg,73868.75
staci,64877,b,05,G08,stalls,min,167.0
staci,64877,b,05,G08,stalls,max,2547.0
staci,64877,b,05,G08,stalls,avg,831.75
staci,64877,b,05,G08,spf,min,0.0017069904837835905
staci,64877,b,05,G08,spf,max,0.06281754057120308
staci,64877,b,05,G08,spf,avg,0.01811058553800689
staci,64877,g,01,R04,flits,min,63030.0
staci,64877,g,01,R04,flits,max,156841.0
staci,64877,g,01,R04,flits,avg,106126.13333333333
staci,64877,g,01,R04,stalls,min,9780.0
staci,64877,g,01,R04,stalls,max,110624.0
staci,64877,g,01,R04,stalls,avg,58472.53333333333
staci,64877,g,01,R04,spf,min,0.0623561441204787
staci,64877,g,01,R04,spf,max,1.128906869744566
staci,64877,g,01,R04,spf,avg,0.604555035123005
staci,64877,b,10,G07,flits,min,66345.0
staci,64877,b,10,G07,flits,max,132499.0
staci,64877,b,10,G07,flits,avg,102975.0
staci,64877,b,10,G07,stalls,min,57390.0
staci,64877,b,10,G07,stalls,max,222387.0
staci,64877,b,10,G07,stalls,avg,119242.0
staci,64877,b,10,G07,spf,min,0.5528827322665393
staci,64877,b,10,G07,spf,max,3.114552716858844
staci,64877,b,10,G07,spf,avg,1.2191639774650453
staci,64877,k,01,C00,flits,min,146123.0
staci,64877,k,01,C00,flits,max,297645.0
staci,64877,k,01,C00,flits,avg,217273.8
staci,64877,k,01,C00,stalls,min,80340.0
staci,64877,k,01,C00,stalls,max,667883.0
staci,64877,k,01,C00,stalls,avg,494754.6
staci,64877,k,01,C00,spf,min,0.4606730620366176
staci,64877,k,01,C00,spf,max,3.012981500477521
staci,64877,k,01,C00,spf,avg,2.2502755643018784
staci,64877,k,15,C12,flits,min,106230.0
staci,64877,k,15,C12,flits,max,251489.0
staci,64877,k,15,C12,flits,avg,175394.06666666668
staci,64877,k,15,C12,stalls,min,53454.0
staci,64877,k,15,C12,stalls,max,653477.0
staci,64877,k,15,C12,stalls,avg,503102.8
staci,64877,k,15,C12,spf,min,0.3185331291377903
staci,64877,k,15,C12,spf,max,4.684224681112648
staci,64877,k,15,C12,spf,avg,2.947604613506933
staci,64877,b,10,G05,flits,min,76169.0
staci,64877,b,10,G05,flits,max,157587.0
staci,64877,b,10,G05,flits,avg,113666.0
staci,64877,b,10,G05,stalls,min,491.0
staci,64877,b,10,G05,stalls,max,366801.0
staci,64877,b,10,G05,stalls,avg,184394.5
staci,64877,b,10,G05,spf,min,0.0064461920203757435
