sg,sr,sc,dg,dr,dc,color,flits,stalls,stalls/flit,flits_vc_0,flits_vc_1,flits_vc_2,flits_vc_3,flits_vc_4,flits_vc_5,flits_vc_6,flits_vc_7,stalls_vc_0,stalls_vc_1,stalls_vc_2,stalls_vc_3,stalls_vc_4,stalls_vc_5,stalls_vc_6,stalls_vc_7,stalls/flit_0,stalls/flit_1,stalls/flit_2,stalls/flit_3,stalls/flit_4,stalls/flit_5,stalls/flit_6,stalls/flit_7
1,4,0,1,1,0,k,204748,511589,2.4986275812217946,16181,12821,35558,2808,4605,15147,98449,19179,68,185,468282,1253,0,2203,33671,5927,0.004202459674927384,0.014429451680836128,13.16952584509815,0.4462250712250712,0.0,0.1454413415197729,0.34201464717772656,0.30903592470931746
1,4,0,1,4,12,g,98421,48814,0.4959713882199937,6149,6709,11270,648,16268,20635,32634,4108,0,0,37145,0,41,32,10904,692,0.0,0.0,3.295918367346939,0.0,0.002520285222522744,0.0015507632662951295,0.3341300484157627,0.16845180136319376
1,4,0,1,4,11,g,86051,45549,0.5293256324737655,0,4193,12860,631,1236,24340,39268,3523,0,0,34990,0,0,55,9824,680,0,0.0,2.7208398133748055,0.0,0.0,0.0022596548890714873,0.2501782621982276,0.1930173147885325
1,4,0,1,4,8,g,85672,50038,0.58406480530395,0,6040,11291,400,0,32943,32437,2561,0,11711,27294,0,0,5286,5347,400,0,1.9389072847682118,2.4173235320166504,0.0,0,0.1604589745924779,0.1648426179979653,0.15618898867629832
1,4,0,1,4,9,g,80187,40106,0.5001558856173693,0,5098,10640,244,0,26101,36181,1923,0,642,25196,0,0,4529,9475,264,0,0.12593173793644566,2.368045112781955,0.0,0,0.17351825600551704,0.2618777811558553,0.1372854914196568
1,4,0,1,1,0,k,179260,498161,2.7789858306370636,4954,9558,33491,2798,1319,13137,95000,19003,0,463,463251,0,0,737,26749,6961,0.0,0.048441096463695335,13.832104147382879,0.0,0.0,0.05610108852858339,0.2815684210526316,0.36631058253959903
1,4,0,1,3,0,k,279644,622988,2.227789618228891,6168,17137,37033,3312,11853,95284,87942,20915,0,61805,521118,246,33,9998,25049,4739,0.0,3.606523895664352,14.071719817460103,0.07427536231884058,0.0027841052898000505,0.1049284244993913,0.2848354597348252,0.22658379153717428
1,4,0,1,3,0,k,279033,641377,2.2985704199861665,6796,17283,33911,2627,15794,94676,86947,20999,0,87266,512421,0,37,11059,25519,5075,0.0,5.049239136723949,15.11076052018519,0.0,0.002342661770292516,0.11680890616418099,0.29350063831989603,0.2416781751511977
1,4,0,1,5,0,k,277036,648894,2.342273206370291,0,48894,33712,3157,244,72819,99206,19004,0,115771,493889,0,0,1257,32019,5958,0,2.3677956395467747,14.650243236829615,0.0,0.0,0.0172619783298315,0.32275265608934944,0.313512944643233
1,4,0,1,4,13,g,91320,102472,1.122120017520806,0,8368,11834,536,1,29640,36325,4616,0,0,88413,0,0,79,13450,530,0,0.0,7.471100219705932,0.0,0.0,0.0026653171390013494,0.37026841018582246,0.11481802426343155
1,4,0,1,4,14,g,105525,69598,0.6595403932717365,6025,7119,12684,931,14816,21656,36726,5568,0,0,54066,0,10,70,12904,2548,0.0,0.0,4.2625354777672655,0.0,0.0006749460043196544,0.003232360546730698,0.35135871045036215,0.45761494252873564
1,4,0,1,4,15,g,63030,71155,1.128906869744566,0,53,12355,757,0,5691,38139,6035,0,0,58868,0,0,0,11455,832,0,0.0,4.764710643464184,0.0,0,0.0,0.3003487244028422,0.13786246893123447
1,4,0,1,4,10,g,77684,54989,0.7078548993357705,8,4646,12705,582,0,15632,40307,3804,0,0,42560,0,0,16,11640,773,0.0,0.0,3.349862258953168,0.0,0,0.0010235414534288639,0.28878358597762177,0.20320715036803366
1,4,0,1,1,0,k,181417,525082,2.8943373553746343,9596,10546,33530,2850,2688,12406,91401,18400,8,1378,493250,0,0,1018,25250,4178,0.0008336807002917883,0.13066565522472975,14.710706829704742,0.0,0.0,0.08205706916008383,0.27625518320368486,0.22706521739130434
1,4,0,1,3,0,k,297645,655664,2.202838952443347,7533,20265,37365,3402,15788,105208,87692,20392,0,100656,524195,0,6,5886,20949,3972,0.0,4.966987416728349,14.029037869664124,0.0,0.00038003546997719787,0.05594631586951563,0.23889294348401222,0.19478226755590428
1,4,0,1,5,0,k,252958,667883,2.6402920642952585,0,39958,30986,2726,169,59336,100933,18850,0,160027,473689,0,0,1590,26742,5835,0,4.004880124130337,15.287194216743046,0.0,0.0,0.026796548469731698,0.2649480348349895,0.30954907161803713
1,4,0,1,5,0,k,244905,663031,2.7072987484943143,0,34073,32179,2762,250,58772,98530,18339,0,138654,492449,2,0,1536,27018,3372,0,4.0693217503595225,15.303427701295876,0.000724112961622013,0.0,0.026134894167290545,0.2742109002334314,0.18387044004580402
5,5,7,5,5,0,g,77997,2665,0.034167980819775116,321,44745,9307,213,24,10773,10633,1981,0,10,1951,0,0,0,664,40,0.0,0.00022348865795060902,0.20962716235091866,0.0,0.0,0.0,0.062447098655130255,0.020191822311963654
5,5,7,3,5,9,b,10599,579,0.05462779507500708,1527,2925,145,0,162,3926,1914,0,0,549,0,0,0,18,12,0,0.0,0.18769230769230769,0.0,0,0.0,0.004584819154355578,0.006269592476489028,0
5,5,7,3,5,9,b,67277,142,0.002110676754314253,5165,21670,1013,0,561,27438,11430,0,0,5,0,0,0,124,13,0,0.0,0.00023073373327180433,0.0,0,0.0,0.004519279830891464,0.001137357830271216,0
5,5,7,13,5,11,b,84313,75,0.0008895425379241635,16442,20218,1127,0,10584,25060,10882,0,0,1,0,0,2,59,13,0,0.0,4.946087644673064e-05,0.0,0,0.0001889644746787604,0.002354349561053472,0.0011946333394596581,0
5,5,7,5,0,7,k,125700,109630,0.8721559268098648,63,4384,39469,965,204,10812,56175,13628,0,458,105830,0,0,255,2038,1049,0.0,0.10447080291970803,2.681344852922547,0.0,0.0,0.02358490566037736,0.03627948375611927,0.07697387731141767
5,5,7,5,5,3,g,53781,28912,0.5375876238820402,223,28887,7077,173,3,9775,6541,1102,0,23349,4715,0,0,291,458,99,0.0,0.8082874649496313,0.6662427582308887,0.0,0.0,0.02976982097186701,0.07001987463690568,0.08983666061705989
5,5,7,5,5,5,g,63276,21800,0.3445224097604147,12987,30284,7528,68,377,1406,9154,1472,8,0,20777,0,0,0,907,108,0.000616000616000616,0.0,2.7599628055260363,0.0,0.0,0.0,0.09908236836355691,0.07336956521739131
5,5,7,13,5,11,b,40207,31,0.0007710100231303007,10309,7711,493,0,6304,10632,4758,0,2,0,0,0,0,29,0,0,0.00019400523814142983,0.0,0.0,0,0.0,0.002727614747930775,0.0,0
5,5,7,5,0,7,k,108161,159427,1.4739786059670306,48,4092,35572,990,192,7591,48531,11145,0,0,151757,0,0,246,6625,799,0.0,0.0,4.26619251096368,0.0,0.0,0.032406797523382956,0.13651068389276957,0.07169134140870345
5,5,7,5,0,7,k,78528,160163,2.0395655052974737,30,1444,22255,556,12,4977,39096,10158,0,112,151597,0,0,221,7266,967,0.0,0.07756232686980609,6.811817569085599,0.0,0.0,0.044404259594133015,0.18585021485573971,0.09519590470565072
5,5,7,5,5,6,g,49011,40014,0.8164289649262411,11704,16034,8130,213,344,2356,8830,1400,23,399,34189,0,0,0,4692,711,0.00196514012303486,0.02488462018211301,4.205289052890529,0.0,0.0,0.0,0.5313703284258211,0.5078571428571429
5,5,7,5,5,2,g,84567,43268,0.5116416569110882,290,45141,9051,131,19,21619,7593,723,0,24710,12224,0,0,1398,4876,60,0.0,0.5473959371746306,1.3505689979007844,0.0,0.0,0.06466534067255655,0.6421704201237982,0.08298755186721991
5,5,7,5,5,4,g,94387,85729,0.9082712661701293,3183,53341,10820,209,206,11798,12568,2262,0,6921,69640,0,0,4,7984,1180,0.0,0.12975009842335164,6.436229205175601,0.0,0.0,0.0003390405153415833,0.6352641629535328,0.5216622458001768
5,5,7,5,5,1,g,63867,39581,0.619741024316157,278,35635,9526,204,9,8030,8187,1998,0,24,34875,0,0,0,4417,265,0.0,0.0006734951592535428,3.6610329624186435,0.0,0.0,0.0,0.5395138634420422,0.13263263263263264
5,5,7,5,1,7,k,91118,528430,5.799402971970412,3081,1779,27708,673,324,4647,41772,11134,0,0,498408,12,0,487,24632,4891,0.0,0.0,17.98787353832828,0.017830609212481426,0.0,0.1047987949214547,0.5896772957962272,0.43928507275013473
5,5,7,5,1,7,k,130929,541730,4.137586019903917,5551,4483,43711,882,864,9241,53125,13072,0,1572,507436,0,0,1732,25939,5051,0.0,0.3506580414900736,11.608885635194802,0.0,0.0,0.18742560328968727,0.4882635294117647,0.3863984088127295
5,5,7,5,1,7,k,98324,528646,5.376571335584394,2715,1901,28600,634,629,5329,46382,12134,0,0,498877,226,0,509,23867,5167,0.0,0.0,17.443251748251747,0.35646687697160884,0.0,0.09551510602364421,0.5145746194644474,0.4258282511949893
5,5,7,5,2,7,k,115263,549029,4.763271821833546,0,3076,35996,789,0,6706,55055,13641,0,0,517327,6,0,508,26127,5061,0,0.0,14.371791310145571,0.0076045627376425855,0,0.07575305696391291,0.4745618018345291,0.37101385528920167
5,5,7,5,5,8,g,240455,232169,0.9655403297914371,24714,16397,9284,156,50997,123490,9769,5648,3,170563,13275,0,281,41299,4182,2566,0.00012138868657441127,10.402085747392816,1.4298793623438173,0.0,0.005510128046747848,0.33443193780872943,0.42808885249257855,0.4543201133144476
5,5,7,5,5,15,g,212581,205953,0.9688212963529196,20727,15248,9084,134,43143,116726,5435,2084,10,148863,12492,0,277,40845,2778,688,0.0004824624885415159,9.762788562434418,1.3751651254953765,0.0,0.0064205085413624454,0.3499220396484074,0.5111315547378105,0.33013435700575816
5,5,7,5,5,12,g,163250,16523,0.10121286370597243,20825,21860,9698,211,44320,58438,6184,1714,0,0,12197,0,264,193,3489,380,0.0,0.0,1.2576819962878945,0.0,0.0059566787003610105,0.0033026455388616995,0.5641979301423027,0.22170361726954493
5,5,7,5,5,13,g,184760,71771,0.38845529335353973,22138,22463,10100,232,54683,65323,7777,2044,0,0,64881,0,172,208,5832,678,0.0,0.0,6.423861386138614,0.0,0.00314540167876671,0.003184177089233501,0.7499035617847499,0.33170254403131116
5,5,7,5,2,7,k,103246,583449,5.651056699533154,0,2009,34165,752,0,5193,48310,12817,0,5,540776,0,0,554,33630,8484,0,0.0024888003982080635,15.82836235913947,0.0,0,0.10668207202002696,0.6961291658041814,0.6619333697433096
5,5,7,5,3,7,k,92602,560812,6.056154294723656,20,1648,29955,706,84,4343,44506,11340,0,0,523472,223,0,747,32120,4250,0.0,0.0,17.475279586045737,0.31586402266288954,0.0,0.1720009210223348,0.7217004448838359,0.3747795414462081
5,5,7,5,3,7,k,106007,559319,5.276245908289075,49,2857,34356,709,84,4975,50177,12800,0,3,520287,82,0,1388,32724,4835,0.0,0.0010500525026251313,15.143992315752707,0.1156558533145275,0.0,0.27899497487437186,0.6521713135500329,0.377734375
5,5,7,5,4,7,k,107459,542987,5.052969039354545,1262,12650,28220,697,38,4456,48542,11594,0,0,501625,0,0,561,35843,4958,0.0,0.0,17.775513819985825,0.0,0.0,0.1258976660682226,0.7383914960240616,0.4276349836122132
5,5,7,5,5,9,g,153186,18497,0.12074863238154923,18053,19214,9247,231,39241,51174,10603,5423,0,0,10769,2,276,277,5059,2114,0.0,0.0,1.1645939223531956,0.008658008658008658,0.007033459901633496,0.005412904990815649,0.47712911440158445,0.3898211322146413
5,5,7,5,5,10,g,149609,42395,0.2833719896530289,28962,12051,7256,237,60904,30867,6612,2720,0,4,36087,8,251,152,4006,1887,0.0,0.0003319226620197494,4.9734013230429985,0.03375527426160337,0.004121239984237489,0.0049243528687595165,0.6058681185722928,0.69375
5,5,7,5,5,11,g,132121,34256,0.2592774804913678,28988,12461,7684,133,43893,29515,7073,2374,0,7,29138,0,127,133,4200,651,0.0,0.0005617526683251745,3.7920353982300883,0.0,0.0028933998587474083,0.004506183296628833,0.5938074367312315,0.2742207245155855
5,5,7,5,5,14,g,141878,38241,0.26953438870015084,18754,21860,6957,220,32763,52427,6289,2608,0,1,32982,976,140,140,3230,772,0.0,4.574565416285453e-05,4.740836567485985,4.4363636363636365,0.004273112962793395,0.002670379766151029,0.513595166163142,0.2960122699386503
5,5,7,5,2,7,k,102188,528352,5.170391826828982,0,2389,34063,718,0,4227,48212,12579,0,17,496271,1224,0,312,24791,5737,0,0.007115948095437421,14.569209993247805,1.7047353760445683,0,0.07381121362668559,0.5142080809756907,0.4560775896335162
5,5,7,5,3,7,k,115535,546883,4.733483360020773,46,3368,36765,732,84,6836,54033,13671,0,5559,511394,514,0,413,23462,5541,0.0,1.6505344418052257,13.909805521555828,0.7021857923497268,0.0,0.060415447630193096,0.4342161271815372,0.4053105113012947
5,5,7,5,4,7,k,105140,509789,4.848668442077231,1245,11039,29314,608,44,4403,46360,12127,5,0,481109,386,0,495,23003,4791,0.004016064257028112,0.0,16.41226035341475,0.6348684210526315,0.0,0.11242334771746536,0.4961820534943917,0.39506885462191804
5,5,7,5,4,7,k,150546,543607,3.6109029798201213,2284,22609,44965,983,100,7777,57522,14306,7,987,512144,67,0,331,25925,4146,0.003064798598949212,0.04365518156486355,11.389836539530746,0.0681586978636826,0.0,0.04256139899704256,0.45069712457842215,0.28980847196980286
5,5,8,5,0,8,k,123159,37733,0.30637631029807,30,1219,26289,828,612,8151,67239,18791,0,266,32532,0,0,293,3778,864,0.0,0.21821164889253486,1.2374757503138194,0.0,0.0,0.03594650963072016,0.056187629203289756,0.04597945825129051
5,5,8,14,5,10,b,61559,261,0.004239834955083741,749,8210,419,0,1597,27942,22642,0,0,5,0,0,2,189,65,0,0.0,0.0006090133982947625,0.0,0,0.0012523481527864746,0.0067640111659866865,0.002870771133292112,0
5,5,8,4,5,8,b,37871,108,0.0028517863272688863,1287,10518,430,0,6806,13866,4964,0,0,0,0,0,8,34,66,0,0.0,0.0,0.0,0,0.0011754334410813989,0.002452040963507861,0.01329572925060435,0
5,5,8,4,5,8,b,50142,269,0.005364764070041083,2220,13788,548,0,9288,18182,6116,0,0,2,0,0,3,200,64,0,0.0,0.0001450536698578474,0.0,0,0.00032299741602067185,0.010999890001099988,0.010464355788096796,0
5,5,8,5,5,14,g,197252,2201,0.011158315251556385,22845,26857,9487,257,49470,68333,15340,4663,0,0,1470,0,1,67,398,265,0.0,0.0,0.15494887741119426,0.0,2.0214271275520517e-05,0.0009804925877687208,0.025945241199478487,0.056830366716705986
5,5,8,5,0,8,k,191345,186485,0.9746008518644333,437,3832,37647,1161,6012,18909,98745,24602,0,3125,166919,615,13,784,11944,3085,0.0,0.8155010438413361,4.433792865301352,0.5297157622739018,0.002162341982701264,0.041461737796816334,0.12095802319104765,0.12539630924315096
5,5,8,5,0,8,k,176180,169250,0.9606652287433307,360,3139,34200,1010,5688,16338,91330,24115,0,185,152588,0,2,774,12100,3601,0.0,0.05893596686842944,4.461637426900585,0.0,0.00035161744022503517,0.04737421961072347,0.13248658710171904,0.14932614555256066
5,5,8,14,5,10,b,80655,601,0.0074514909181079905,896,10515,556,0,2512,36651,29525,0,0,0,0,0,0,262,339,0,0.0,0.0,0.0,0,0.0,0.00714850890835175,0.011481795088907705,0
5,5,8,5,5,15,g,174616,4204,0.02407568607687726,27349,18044,8753,199,57895,46199,11926,4251,0,0,2011,0,110,159,1317,607,0.0,0.0,0.22974980006854792,0.0,0.0018999913636756197,0.0034416329357778307,0.11043099111185645,0.14278993178075747
5,5,8,5,5,11,g,193232,9060,0.04688664403411443,34631,12963,9437,188,73174,46368,12355,4116,0,0,5421,0,207,693,1616,1123,0.0,0.0,0.5744410299883438,0.0,0.0028288736436439172,0.014945652173913044,0.13079724807770132,0.2728377065111759
5,5,8,5,2,8,k,168730,744913,4.414822497481183,14,2158,35711,989,0,9895,94502,25461,0,0,681427,0,0,2124,47373,13989,0.0,0.0,19.081711517459606,0.0,0,0.21465386558868116,0.5012909779687202,0.5494285377636385
5,5,8,5,1,8,k,164969,707605,4.289321023949954,2847,1324,34655,1069,828,8981,90686,24579,8,0,641587,411,0,1509,48150,15940,0.0028099754127151387,0.0,18.513547828596163,0.3844714686623012,0.0,0.1680213784656497,0.530952958560307,0.6485210952439074
5,5,8,5,1,8,k,145230,690039,4.751353026234249,2728,1085,31442,997,325,6639,79640,22374,0,858,628791,15,0,1909,41736,16730,0.0,0.7907834101382488,19.998441574963426,0.015045135406218655,0.0,0.28754330471456546,0.5240582621798091,0.7477429158845088
5,5,8,5,1,8,k,159035,711038,4.470952934888547,3780,1547,32799,969,553,8831,86707,23849,0,0,646761,418,0,1276,44194,18389,0.0,0.0,19.71892435744992,0.43137254901960786,0.0,0.14449099762201337,0.5096935656867381,0.7710595832110361
5,5,8,5,5,9,g,313566,174404,0.556195505890307,16573,18398,10256,357,35465,207598,16444,8475,0,111531,2816,0,71,47678,8107,4201,0.0,6.062126318078052,0.2745709828393136,0.0,0.002001973776963203,0.22966502567462113,0.4930065677450742,0.49569321533923305
5,5,8,5,5,13,g,167690,20946,0.12490905838153736,19609,21228,11799,387,38272,58255,13358,4782,0,0,9104,120,136,241,7384,3961,0.0,0.0,0.7715908127807442,0.31007751937984496,0.0035535117056856185,0.0041369839498755475,0.5527773618805211,0.828314512756169
5,5,8,5,5,10,g,168774,28671,0.1698780617867681,30155,12097,8761,293,61483,40810,11105,4070,0,10191,5049,0,250,3677,6159,3345,0.0,0.8424402744482103,0.5763040748772971,0.0,0.0040661646308735745,0.09010046557216368,0.5546150382710491,0.8218673218673219
5,5,8,5,5,12,g,139550,15527,0.11126477964887137,17721,18998,11553,303,27629,50270,9695,3381,0,0,3743,0,120,313,7883,3468,0.0,0.0,0.3239851120920973,0.0,0.004343262514025118,0.006226377561169684,0.8130995358432181,1.0257320319432122
5,5,8,5,4,8,k,175369,693911,3.9568623873090454,2019,14421,34493,973,50,8002,91551,23860,0,223,639949,478,0,1009,41695,10557,0.0,0.015463560085985715,18.553010755805527,0.49126413155190135,0.0,0.12609347663084228,0.4554292143177027,0.44245599329421625
5,5,8,5,3,8,k,169599,696029,4.103968773400786,48,3063,34277,871,229,9934,95235,25942,0,0,641084,225,0,1247,39759,13714,0.0,0.0,18.703037021909736,0.25832376578645233,0.0,0.1255284880209382,0.4174830681997165,0.5286408141238147
5,5,8,5,3,8,k,146031,665063,4.554259027192856,18,1140,31328,903,48,5843,83617,23134,0,0,610028,1497,0,1070,40999,11469,0.0,0.0,19.47229315628192,1.6578073089700998,0.0,0.18312510696559986,0.4903189542796321,0.49576381084118615
5,5,8,5,2,8,k,156249,713745,4.567997235182305,0,873,34544,989,0,6133,89546,24164,0,0,661286,0,0,1365,39994,11100,0,0.0,19.14329550717925,0.0,0,0.22256644382846894,0.4466307819444755,0.45936103294156594
5,5,8,5,5,1,g,57194,9792,0.1712067699409029,155,25298,9830,317,1,2663,15204,3726,0,42,2844,0,0,0,4922,1984,0.0,0.0016602102933038186,0.2893184130213632,0.0,0.0,0.0,0.3237305972112602,0.5324745034889963
5,5,8,5,5,0,g,79576,17453,0.21932492208706142,453,37621,10908,282,20,7815,17926,4551,0,59,3398,1897,0,5,10042,2052,0.0,0.0015682730389941788,0.31151448478181154,6.726950354609929,0.0,0.0006397952655150352,0.560191900033471,0.45088991430454844
5,5,8,5,5,3,g,95589,38299,0.40066325623241167,258,40784,11628,291,11,27138,12790,2689,0,11496,17101,0,0,3602,4837,1263,0.0,0.2818752451941938,1.4706742346061232,0.0,0.0,0.1327290146657823,0.37818608287724786,0.4696913350687988
5,5,8,5,5,4,g,78672,27410,0.34840858246898515,2722,37138,12837,356,146,1801,18540,5132,0,95,15148,109,0,0,8497,3561,0.0,0.002558026818891701,1.1800264859390823,0.3061797752808989,0.0,0.0,0.4583063646170442,0.6938815276695246
5,5,8,5,4,8,k,187879,706948,3.7627834936315394,2064,17472,36144,1102,61,9243,95843,25950,8,0,649672,0,0,1509,44070,11689,0.003875968992248062,0.0,17.974546259406818,0.0,0.0,0.16325868224602402,0.45981448827770416,0.4504431599229287
5,5,8,5,4,8,k,146439,694662,4.743695327064511,977,8783,30668,1024,12,4828,78880,21267,2,604,647966,178,0,447,36760,8705,0.0020470829068577278,0.06876921325287487,21.128407460545194,0.173828125,0.0,0.09258492129246064,0.4660243407707911,0.4093196031410166
5,5,8,5,3,8,k,148553,683885,4.603643144197694,41,1732,31075,837,133,7557,84297,22881,0,5,625621,3468,0,1097,41611,12083,0.0,0.002886836027713626,20.132614641995172,4.14336917562724,0.0,0.14516342463940718,0.4936237351269915,0.528080066430663
5,5,8,5,2,8,k,151137,714817,4.729596326511708,0,857,33894,903,0,5288,86362,23833,0,338,660686,0,0,1189,42208,10396,0,0.3943990665110852,19.49271257449696,0.0,0,0.22484871406959153,0.48873347073944556,0.43620190492174715
5,5,8,5,5,2,g,66519,25469,0.3828830860355688,176,34081,8586,194,3,11202,10036,2241,0,15437,2762,483,0,2184,4048,555,0.0,0.4529503242275755,0.32168646634055437,2.4896907216494846,0.0,0.19496518478843064,0.40334794738939816,0.24765729585006693
5,5,8,5,5,7,g,171243,82349,0.48088972979917427,14432,17731,12306,367,16238,93596,13121,3452,0,39500,13580,1326,2,19646,6247,2048,0.0,2.2277367322768034,1.1035267349260522,3.6130790190735693,0.0001231678778174652,0.20990213256976795,0.47610700403932626,0.593279258400927
5,5,8,5,5,6,g,89734,34112,0.3801457641473689,18828,27348,13220,233,1208,4640,21135,3122,13,10,23390,0,0,4,8824,1871,0.0006904610155088166,0.00036565745209887377,1.7692889561270801,0.0,0.0,0.0008620689655172414,0.41750650579607285,0.5992953235105701
5,5,8,5,5,5,g,68462,20829,0.30424176915661244,15832,21409,10300,173,613,2006,14527,3602,18,30,12338,0,0,0,6456,1987,0.0011369378473976757,0.0014012798355831659,1.197864077669903,0.0,0.0,0.0,0.4444138500722792,0.5516379789006107
5,5,9,5,0,9,k,192269,84120,0.4375120274199169,986,2982,39511,908,6793,16901,103755,20433,0,6,79199,0,0,430,4013,472,0.0,0.002012072434607646,2.0044797651286985,0.0,0.0,0.025442281521803445,0.03867765408895957,0.023099887436989184
5,5,9,14,5,11,b,68942,203,0.0029445040758898783,1155,8744,576,0,3762,29733,24972,0,0,0,0,0,0,74,129,0,0.0,0.0,0.0,0,0.0,0.0024888171392055966,0.005165785679961557,0
5,5,9,4,5,9,b,35550,278,0.007819971870604781,2015,8827,454,0,8353,11536,4365,0,0,203,0,0,4,67,4,0,0.0,0.022997620935765267,0.0,0,0.00047886986711361186,0.005807905686546463,0.0009163802978235968,0
5,5,9,4,5,9,b,47652,103,0.002161504239066566,2365,12062,643,0,9151,17200,6231,0,0,0,0,0,14,43,46,0,0.0,0.0,0.0,0,0.0015298874439951917,0.0025,0.007382442625581768,0
5,5,9,5,5,11,g,139373,1533,0.010999260975942256,26495,10705,9181,184,41322,33952,13577,3957,0,431,117,0,0,166,554,265,0.0,0.040261560018682856,0.0127437098355299,0.0,0.0,0.004889255419415646,0.0408043013920601,0.06696992671215567
5,5,9,5,0,9,k,110393,141071,1.2778980551303072,102,958,22694,563,349,7093,65317,13317,0,0,128717,0,0,210,10156,1988,0.0,0.0,5.671851590728827,0.0,0.0,0.02960665444804737,0.15548785155472541,0.14928287151760908
5,5,9,5,0,9,k,189305,211725,1.1184332162383455,1034,3293,37116,988,6804,18376,100638,21056,0,0,195573,0,0,333,13953,1866,0.0,0.0,5.269236986744262,0.0,0.0,0.018121462777535916,0.13864544207953258,0.088620820668693
5,5,9,14,5,11,b,70694,626,0.008855065493535519,1475,9371,559,0,3457,29497,26335,0,0,0,0,0,0,71,555,0,0.0,0.0,0.0,0,0.0,0.0024070244431637117,0.021074615530662616,0
5,5,9,5,5,13,g,215851,5815,0.026939879824508572,25086,26162,11768,313,54970,76699,16669,4184,0,0,2368,0,76,172,2921,278,0.0,0.0,0.20122365737593473,0.0,0.0013825723121702748,0.0022425324971642392,0.17523546703461515,0.06644359464627152
5,5,9,5,5,14,g,183598,5462,0.029749779409361757,21318,24777,9946,180,45277,62596,15595,3909,0,13,1608,0,107,328,2336,1070,0.0,0.0005246801469104411,0.16167303438568267,0.0,0.0023632307794244317,0.00523995143459646,0.14979159987175378,0.27372729598362755
5,5,9,5,2,9,k,140987,813467,5.769801471057615,0,1316,32278,661,1,7222,81872,17637,0,0,749357,0,0,1309,54263,8538,0,0.0,23.215719685234525,0.0,0.0,0.18125173082248686,0.6627784834864178,0.4840959346827692
5,5,9,5,1,9,k,148282,822651,5.54788173884895,2589,779,32198,762,132,5401,87137,19284,0,60,759545,0,0,1184,51207,10655,0.0,0.07702182284980745,23.58981924343127,0.0,0.0,0.21921866321051658,0.587660809988868,0.5525305953121759
5,5,9,5,1,9,k,172135,830186,4.822877392744068,8536,2203,36352,813,830,8998,93603,20800,16,0,763892,6,0,769,56919,8584,0.0018744142455482662,0.0,21.013754401408452,0.007380073800738007,0.0,0.08546343631918205,0.6080894843114003,0.4126923076923077
5,5,9,5,1,9,k,145705,817341,5.609560413163584,5151,880,31412,689,565,4351,85084,17573,0,0,753338,0,0,512,54292,9199,0.0,0.0,23.982490767859417,0.0,0.0,0.11767409790852677,0.6380988199896572,0.5234735104990611
5,5,9,5,5,10,g,315671,207050,0.6559044068032857,26936,12610,8464,241,53987,201761,7971,3701,0,130463,1840,0,167,69277,4121,1182,0.0,10.345995241871531,0.21739130434782608,0.0,0.003093337284901921,0.3433617002294794,0.5169991218165851,0.3193731423939476
5,5,9,5,5,15,g,144579,38122,0.26367591420607417,22124,16082,8727,169,43567,36427,13411,4072,7,16,29428,0,148,116,7071,1336,0.0003163984812872898,0.0009949011317000372,3.372063710324281,0.0,0.0033970665870957377,0.0031844510939687595,0.5272537469241667,0.3280943025540275
5,5,9,5,5,12,g,215102,57765,0.2685470149045569,24591,25900,13771,304,56274,74932,16208,3122,11,0,46137,0,173,293,9709,1442,0.00044731812451709974,0.0,3.3503013579260768,0.0,0.0030742438781675373,0.003910211925479101,0.5990251727541954,0.4618834080717489
5,5,9,5,5,8,g,277583,211175,0.7607634473292673,19962,13818,10967,215,39758,172697,14417,5749,21,128714,14321,0,198,57707,7874,2340,0.0010519987977156598,9.314951512519901,1.3058265706209538,0.0,0.004980129785200463,0.33415172238081725,0.5461607824096553,0.4070273090972343
5,5,9,5,4,9,k,165175,723181,4.3782715301952475,1434,8171,34773,784,58,4543,95211,20201,0,0,674212,0,0,755,39551,8663,0.0,0.0,19.388951197768385,0.0,0.0,0.1661897424609289,0.4154036823476279,0.42884015642789963
5,5,9,5,3,9,k,150947,695078,4.604781810834266,27,1669,33184,748,72,7102,89356,18789,0,1,649462,0,0,795,38111,6709,0.0,0.0005991611743559018,19.57154050144648,0.0,0.0,0.11194029850746269,0.4265074533327365,0.3570706264303582
5,5,9,5,3,9,k,145648,690916,4.743738328023729,15,1596,32540,689,109,6203,86921,17575,0,0,647697,399,0,1239,34003,7578,0.0,0.0,19.90464044253227,0.579100145137881,0.0,0.1997420602934064,0.3911943028727235,0.4311806543385491
5,5,9,5,2,9,k,165199,762655,4.616583635494162,0,1291,36070,793,0,7311,97629,22105,0,558,714668,0,0,2076,38507,6846,0,0.4322230828814872,19.813362905461602,0.0,0,0.28395568321707015,0.39442173944217396,0.30970368694865413
5,5,9,5,5,6,g,56238,33906,0.6029019524165156,9664,13651,12192,198,240,1128,16350,2815,16,21,29392,0,0,0,3622,855,0.0016556291390728477,0.0015383488389129002,2.410761154855643,0.0,0.0,0.0,0.2215290519877676,0.3037300177619893
5,5,9,5,5,5,g,47307,9292,0.19641913458896146,9022,12810,9398,213,67,386,12852,2559,14,18,3366,0,0,0,4661,1233,0.0015517623586787852,0.001405152224824356,0.3581613109172164,0.0,0.0,0.0,0.3626672891378774,0.48182883939038684
