sg,sr,sg,dg,dr,dc,color,value
11,0,1,11,2,1,k,0.558234
12,0,1,12,2,1,k,0.475016
13,0,1,13,2,1,k,0.500046
14,0,1,14,2,1,k,0.468445
0,0,1,0,2,1,k,0.626036
1,0,1,1,2,1,k,0.575930
2,0,1,2,2,1,k,0.550687
3,0,1,3,2,1,k,0.512386
4,0,1,4,2,1,k,0.462128
5,0,1,5,2,1,k,0.482223
6,0,1,6,2,1,k,0.426092
7,0,1,7,2,1,k,0.438125
8,0,1,8,2,1,k,0.504810
9,0,1,9,2,1,k,0.539564
10,0,1,10,2,1,k,0.475977
11,0,1,11,2,1,k,0.581359
12,0,1,12,2,1,k,0.457414
13,0,1,13,2,1,k,0.514513
14,0,1,14,2,1,k,0.475447
0,0,1,0,2,1,k,0.623009
1,0,1,1,2,1,k,0.589390
2,0,1,2,2,1,k,0.538860
3,0,1,3,2,1,k,0.523874
4,0,1,4,2,1,k,0.446878
5,0,1,5,2,1,k,0.497658
6,0,1,6,2,1,k,0.404203
7,0,1,7,2,1,k,0.445385
8,0,1,8,2,1,k,0.484458
9,0,1,9,2,1,k,0.541369
10,0,1,10,2,1,k,0.465853
11,0,1,11,2,1,k,0.574346
12,0,1,12,2,1,k,0.457084
13,0,1,13,2,1,k,0.484522
14,0,1,14,2,1,k,0.464262
0,0,1,0,3,1,k,0.569762
1,0,1,1,3,1,k,0.638479
2,0,1,2,3,1,k,0.479739
3,0,1,3,3,1,k,0.571338
4,0,1,4,3,1,k,0.473023
5,0,1,5,3,1,k,0.531765
6,0,1,6,3,1,k,0.453866
7,0,1,7,3,1,k,0.393393
8,0,1,8,3,1,k,0.540648
9,0,1,9,3,1,k,0.524822
10,0,1,10,3,1,k,0.458396
11,0,1,11,3,1,k,0.594076
12,0,1,12,3,1,k,0.485316
13,0,1,13,3,1,k,0.530435
14,0,1,14,3,1,k,0.425046
0,0,1,0,3,1,k,0.564091
1,0,1,1,3,1,k,0.617364
2,0,1,2,3,1,k,0.484176
3,0,1,3,3,1,k,0.562870
4,0,1,4,3,1,k,0.486044
5,0,1,5,3,1,k,0.539631
6,0,1,6,3,1,k,0.449690
7,0,1,7,3,1,k,0.394475
8,0,1,8,3,1,k,0.521184
9,0,1,9,3,1,k,0.508868
10,0,1,10,3,1,k,0.481713
11,0,1,11,3,1,k,0.598542
12,0,1,12,3,1,k,0.502733
13,0,1,13,3,1,k,0.512446
14,0,1,14,3,1,k,0.428058
0,0,1,0,3,1,k,0.564130
1,0,1,1,3,1,k,0.607971
2,0,1,2,3,1,k,0.468588
3,0,1,3,3,1,k,0.559417
4,0,1,4,3,1,k,0.472624
5,0,1,5,3,1,k,0.530694
6,0,1,6,3,1,k,0.451804
7,0,1,7,3,1,k,0.406361
8,0,1,8,3,1,k,0.534228
9,0,1,9,3,1,k,0.520182
10,0,1,10,3,1,k,0.473755
11,0,1,11,3,1,k,0.599288
12,0,1,12,3,1,k,0.497539
13,0,1,13,3,1,k,0.512278
14,0,1,14,3,1,k,0.422642
0,0,1,0,4,1,k,0.541899
1,0,1,1,4,1,k,0.524299
2,0,1,2,4,1,k,0.543491
3,0,1,3,4,1,k,0.423163
4,0,1,4,4,1,k,0.437860
5,0,1,5,4,1,k,0.494390
6,0,1,6,4,1,k,0.526446
7,0,1,7,4,1,k,0.481111
8,0,1,8,4,1,k,0.560042
9,0,1,9,4,1,k,0.485658
10,0,1,10,4,1,k,0.470600
11,0,1,11,4,1,k,0.502766
12,0,1,12,4,1,k,0.445991
13,0,1,13,4,1,k,0.476346
14,0,1,14,4,1,k,0.440174
0,0,1,0,4,1,k,0.544651
1,0,1,1,4,1,k,0.527247
2,0,1,2,4,1,k,0.551585
3,0,1,3,4,1,k,0.430215
4,0,1,4,4,1,k,0.428007
5,0,1,5,4,1,k,0.510316
6,0,1,6,4,1,k,0.519065
7,0,1,7,4,1,k,0.474004
8,0,1,8,4,1,k,0.565775
9,0,1,9,4,1,k,0.477112
10,0,1,10,4,1,k,0.466718
11,0,1,11,4,1,k,0.525429
12,0,1,12,4,1,k,0.432114
13,0,1,13,4,1,k,0.488953
14,0,1,14,4,1,k,0.447191
0,0,1,0,4,1,k,0.551059
1,0,1,1,4,1,k,0.502067
2,0,1,2,4,1,k,0.528761
3,0,1,3,4,1,k,0.421458
4,0,1,4,4,1,k,0.424975
5,0,1,5,4,1,k,0.518892
6,0,1,6,4,1,k,0.519318
7,0,1,7,4,1,k,0.477194
8,0,1,8,4,1,k,0.565652
9,0,1,9,4,1,k,0.470049
10,0,1,10,4,1,k,0.473268
11,0,1,11,4,1,k,0.522178
12,0,1,12,4,1,k,0.447231
13,0,1,13,4,1,k,0.484639
14,0,1,14,4,1,k,0.448246
0,0,1,0,5,1,k,0.518894
1,0,1,1,5,1,k,0.547542
2,0,1,2,5,1,k,0.523879
3,0,1,3,5,1,k,0.484696
4,0,1,4,5,1,k,0.478748
5,0,1,5,5,1,k,0.452151
6,0,1,6,5,1,k,0.462903
7,0,1,7,5,1,k,0.399044
8,0,1,8,5,1,k,0.549685
9,0,1,9,5,1,k,0.511287
10,0,1,10,5,1,k,0.553870
11,0,1,11,5,1,k,0.566465
12,0,1,12,5,1,k,0.502765
13,0,1,13,5,1,k,0.540521
14,0,1,14,5,1,k,0.483487
0,0,1,0,5,1,k,0.520573
1,0,1,1,5,1,k,0.555546
2,0,1,2,5,1,k,0.502438
3,0,1,3,5,1,k,0.477002
4,0,1,4,5,1,k,0.480315
5,0,1,5,5,1,k,0.432531
6,0,1,6,5,1,k,0.463635
7,0,1,7,5,1,k,0.402893
8,0,1,8,5,1,k,0.541712
9,0,1,9,5,1,k,0.539100
10,0,1,10,5,1,k,0.552710
11,0,1,11,5,1,k,0.547994
12,0,1,12,5,1,k,0.496756
13,0,1,13,5,1,k,0.550664
14,0,1,14,5,1,k,0.468486
0,0,1,0,5,1,k,0.529517
1,0,1,1,5,1,k,0.549766
2,0,1,2,5,1,k,0.507146
3,0,1,3,5,1,k,0.477018
4,0,1,4,5,1,k,0.473740
5,0,1,5,5,1,k,0.457191
6,0,1,6,5,1,k,0.456700
7,0,1,7,5,1,k,0.411913
8,0,1,8,5,1,k,0.556998
9,0,1,9,5,1,k,0.528932
10,0,1,10,5,1,k,0.567455
11,0,1,11,5,1,k,0.553562
12,0,1,12,5,1,k,0.507071
13,0,1,13,5,1,k,0.518410
14,0,1,14,5,1,k,0.480912
0,0,2,0,0,0,g,0.518692
1,0,2,1,0,0,g,0.545204
2,0,2,2,0,0,g,0.486348
3,0,2,3,0,0,g,0.612501
4,0,2,4,0,0,g,0.558484
5,0,2,5,0,0,g,0.500409
6,0,2,6,0,0,g,0.428175
7,0,2,7,0,0,g,0.593515
8,0,2,8,0,0,g,0.605867
9,0,2,9,0,0,g,0.538783
10,0,2,10,0,0,g,0.927660
11,0,2,11,0,0,g,0.455527
12,0,2,12,0,0,g,0.540806
13,0,2,13,0,0,g,0.527488
14,0,2,14,0,0,g,0.674790
0,0,2,0,0,1,g,0.715224
1,0,2,1,0,1,g,0.720432
2,0,2,2,0,1,g,0.430372
3,0,2,3,0,1,g,0.578665
4,0,2,4,0,1,g,0.637456
5,0,2,5,0,1,g,0.476713
6,0,2,6,0,1,g,0.588319
7,0,2,7,0,1,g,0.472531
8,0,2,8,0,1,g,0.569055
9,0,2,9,0,1,g,0.694480
10,0,2,10,0,1,g,0.658637
11,0,2,11,0,1,g,0.633526
12,0,2,12,0,1,g,0.507413
13,0,2,13,0,1,g,0.786829
14,0,2,14,0,1,g,0.741516
0,0,2,0,0,3,g,0.639687
1,0,2,1,0,3,g,0.609299
2,0,2,2,0,3,g,0.795415
3,0,2,3,0,3,g,0.781485
4,0,2,4,0,3,g,0.608058
5,0,2,5,0,3,g,0.472927
6,0,2,6,0,3,g,0.532934
7,0,2,7,0,3,g,0.477927
8,0,2,8,0,3,g,0.851876
9,0,2,9,0,3,g,0.385334
10,0,2,10,0,3,g,0.430764
11,0,2,11,0,3,g,0.561481
12,0,2,12,0,3,g,0.597965
13,0,2,13,0,3,g,0.644084
14,0,2,14,0,3,g,0.434141
0,0,2,0,0,4,g,0.544043
1,0,2,1,0,4,g,0.593573
2,0,2,2,0,4,g,0.510942
3,0,2,3,0,4,g,0.566185
4,0,2,4,0,4,g,0.674684
5,0,2,5,0,4,g,0.659329
6,0,2,6,0,4,g,0.652726
7,0,2,7,0,4,g,0.661854
8,0,2,8,0,4,g,0.568448
9,0,2,9,0,4,g,0.911733
10,0,2,10,0,4,g,0.472878
11,0,2,11,0,4,g,0.421367
12,0,2,12,0,4,g,0.458099
13,0,2,13,0,4,g,0.732512
14,0,2,14,0,4,g,0.649555
0,0,2,0,0,5,g,0.565803
1,0,2,1,0,5,g,0.552409
2,0,2,2,0,5,g,0.403195
3,0,2,3,0,5,g,0.388381
4,0,2,4,0,5,g,0.416748
5,0,2,5,0,5,g,0.489128
6,0,2,6,0,5,g,0.575897
7,0,2,7,0,5,g,0.389899
8,0,2,8,0,5,g,0.721123
9,0,2,9,0,5,g,0.777716
10,0,2,10,0,5,g,0.731904
11,0,2,11,0,5,g,0.586834
12,0,2,12,0,5,g,0.498326
13,0,2,13,0,5,g,0.511417
14,0,2,14,0,5,g,0.689120
0,0,2,0,0,6,g,0.552952
1,0,2,1,0,6,g,0.588624
2,0,2,2,0,6,g,0.594007
3,0,2,3,0,6,g,0.588334
4,0,2,4,0,6,g,0.655358
5,0,2,5,0,6,g,0.538602
6,0,2,6,0,6,g,0.669838
7,0,2,7,0,6,g,0.507621
8,0,2,8,0,6,g,0.709983
9,0,2,9,0,6,g,0.623200
10,0,2,10,0,6,g,0.442426
11,0,2,11,0,6,g,0.644767
12,0,2,12,0,6,g,0.446941
13,0,2,13,0,6,g,0.642052
14,0,2,14,0,6,g,0.622991
0,0,2,0,0,7,g,0.482293
1,0,2,1,0,7,g,0.482282
2,0,2,2,0,7,g,0.432008
3,0,2,3,0,7,g,0.451088
4,0,2,4,0,7,g,0.576050
5,0,2,5,0,7,g,0.609319
6,0,2,6,0,7,g,0.452145
7,0,2,7,0,7,g,0.404393
8,0,2,8,0,7,g,0.708159
9,0,2,9,0,7,g,0.567093
10,0,2,10,0,7,g,0.597236
11,0,2,11,0,7,g,0.551899
12,0,2,12,0,7,g,0.430571
13,0,2,13,0,7,g,0.671670
14,0,2,14,0,7,g,0.473895
0,0,2,0,0,8,g,0.696752
1,0,2,1,0,8,g,0.598084
2,0,2,2,0,8,g,0.471956
3,0,2,3,0,8,g,0.823919
4,0,2,4,0,8,g,0.572978
5,0,2,5,0,8,g,0.933783
6,0,2,6,0,8,g,0.554678
7,0,2,7,0,8,g,0.660959
8,0,2,8,0,8,g,0.597627
9,0,2,9,0,8,g,0.682579
10,0,2,10,0,8,g,0.483527
11,0,2,11,0,8,g,0.719236
12,0,2,12,0,8,g,0.607871
13,0,2,13,0,8,g,0.720203
14,0,2,14,0,8,g,0.683768
0,0,2,0,0,9,g,0.755386
1,0,2,1,0,9,g,0.840205
2,0,2,2,0,9,g,0.314539
3,0,2,3,0,9,g,0.871785
4,0,2,4,0,9,g,0.577743
5,0,2,5,0,9,g,0.618071
6,0,2,6,0,9,g,0.734749
7,0,2,7,0,9,g,0.719931
8,0,2,8,0,9,g,0.639678
9,0,2,9,0,9,g,0.418003
10,0,2,10,0,9,g,0.447468
11,0,2,11,0,9,g,0.431613
12,0,2,12,0,9,g,0.533331
13,0,2,13,0,9,g,0.656130
14,0,2,14,0,9,g,0.457148
0,0,2,0,0,10,g,0.520360
1,0,2,1,0,10,g,0.520388
2,0,2,2,0,10,g,0.471915
3,0,2,3,0,10,g,0.578201
4,0,2,4,0,10,g,0.519911
5,0,2,5,0,10,g,0.359157
6,0,2,6,0,10,g,0.391922
7,0,2,7,0,10,g,0.613165
8,0,2,8,0,10,g,0.692532
9,0,2,9,0,10,g,0.423479
10,0,2,10,0,10,g,0.609735
11,0,2,11,0,10,g,0.499285
12,0,2,12,0,10,g,0.763051
13,0,2,13,0,10,g,0.713088
14,0,2,14,0,10,g,0.706658
0,0,2,0,0,11,g,0.439047
1,0,2,1,0,11,g,0.458354
2,0,2,2,0,11,g,0.502396
3,0,2,3,0,11,g,0.550391
4,0,2,4,0,11,g,0.569056
5,0,2,5,0,11,g,0.544251
6,0,2,6,0,11,g,0.821679
7,0,2,7,0,11,g,0.735204
8,0,2,8,0,11,g,0.716247
9,0,2,9,0,11,g,0.737453
10,0,2,10,0,11,g,0.516308
11,0,2,11,0,11,g,0.571616
12,0,2,12,0,11,g,0.756323
13,0,2,13,0,11,g,0.776025
14,0,2,14,0,11,g,0.701117
0,0,2,0,0,12,g,0.282302
1,0,2,1,0,12,g,0.471844
2,0,2,2,0,12,g,0.281808
3,0,2,3,0,12,g,0.478634
4,0,2,4,0,12,g,0.516480
5,0,2,5,0,12,g,0.333664
6,0,2,6,0,12,g,0.391568
7,0,2,7,0,12,g,0.447036
8,0,2,8,0,12,g,0.542583
9,0,2,9,0,12,g,0.426800
10,0,2,10,0,12,g,0.470308
11,0,2,11,0,12,g,0.298838
12,0,2,12,0,12,g,0.614602
13,0,2,13,0,12,g,0.506650
14,0,2,14,0,12,g,0.289475
0,0,2,0,0,13,g,0.463343
1,0,2,1,0,13,g,0.319145
2,0,2,2,0,13,g,0.304969
3,0,2,3,0,13,g,0.520372
4,0,2,4,0,13,g,0.431656
5,0,2,5,0,13,g,0.481024
6,0,2,6,0,13,g,0.456333
7,0,2,7,0,13,g,0.647969
8,0,2,8,0,13,g,0.536899
9,0,2,9,0,13,g,0.634934
10,0,2,10,0,13,g,0.597182
11,0,2,11,0,13,g,0.253395
12,0,2,12,0,13,g,0.491776
13,0,2,13,0,13,g,0.473190
14,0,2,14,0,13,g,0.516069
0,0,2,0,0,14,g,0.403446
1,0,2,1,0,14,g,0.392891
2,0,2,2,0,14,g,0.396578
3,0,2,3,0,14,g,0.657401
4,0,2,4,0,14,g,0.354702
5,0,2,5,0,14,g,0.325644
6,0,2,6,0,14,g,0.283722
7,0,2,7,0,14,g,0.423401
8,0,2,8,0,14,g,0.312223
9,0,2,9,0,14,g,0.579706
10,0,2,10,0,14,g,0.510605
11,0,2,11,0,14,g,0.210101
12,0,2,12,0,14,g,0.663687
13,0,2,13,0,14,g,0.760126
14,0,2,14,0,14,g,0.657333
0,0,2,0,0,15,g,0.820111
1,0,2,1,0,15,g,0.527206
2,0,2,2,0,15,g,0.405217
3,0,2,3,0,15,g,0.307484
4,0,2,4,0,15,g,0.388226
5,0,2,5,0,15,g,0.438777
6,0,2,6,0,15,g,0.500184
7,0,2,7,0,15,g,0.355153
8,0,2,8,0,15,g,0.327921
9,0,2,9,0,15,g,0.537128
10,0,2,10,0,15,g,0.639825
11,0,2,11,0,15,g,0.599240
12,0,2,12,0,15,g,0.426537
13,0,2,13,0,15,g,0.602323
14,0,2,14,0,15,g,0.595152
0,0,2,0,1,2,k,0.535134
1,0,2,1,1,2,k,0.420043
2,0,2,2,1,2,k,0.399391
3,0,2,3,1,2,k,0.608751
4,0,2,4,1,2,k,0.476408
5,0,2,5,1,2,k,0.444823
6,0,2,6,1,2,k,0.467390
7,0,2,7,1,2,k,0.497662
8,0,2,8,1,2,k,0.613440
9,0,2,9,1,2,k,0.515463
10,0,2,10,1,2,k,0.406743
11,0,2,11,1,2,k,0.387583
12,0,2,12,1,2,k,0.462687
13,0,2,13,1,2,k,0.514410
14,0,2,14,1,2,k,0.565103
0,0,2,0,1,2,k,0.561790
1,0,2,1,1,2,k,0.423564
2,0,2,2,1,2,k,0.398238
3,0,2,3,1,2,k,0.598594
4,0,2,4,1,2,k,0.474018
5,0,2,5,1,2,k,0.443149
6,0,2,6,1,2,k,0.451934
7,0,2,7,1,2,k,0.511319
8,0,2,8,1,2,k,0.636937
9,0,2,9,1,2,k,0.497767
10,0,2,10,1,2,k,0.421011
11,0,2,11,1,2,k,0.392237
12,0,2,12,1,2,k,0.468882
13,0,2,13,1,2,k,0.501784
14,0,2,14,1,2,k,0.582847
0,0,2,0,1,2,k,0.531492
1,0,2,1,1,2,k,0.444797
2,0,2,2,1,2,k,0.380302
3,0,2,3,1,2,k,0.606546
4,0,2,4,1,2,k,0.483142
5,0,2,5,1,2,k,0.442665
6,0,2,6,1,2,k,0.448389
7,0,2,7,1,2,k,0.501969
8,0,2,8,1,2,k,0.620684
9,0,2,9,1,2,k,0.495261
10,0,2,10,1,2,k,0.415963
11,0,2,11,1,2,k,0.391536
12,0,2,12,1,2,k,0.466032
13,0,2,13,1,2,k,0.504351
14,0,2,14,1,2,k,0.547712
0,0,2,0,2,2,k,0.507351
1,0,2,1,2,2,k,0.493555
2,0,2,2,2,2,k,0.462897
3,0,2,3,2,2,k,0.609307
4,0,2,4,2,2,k,0.454458
5,0,2,5,2,2,k,0.420938
6,0,2,6,2,2,k,0.498857
7,0,2,7,2,2,k,0.533423
8,0,2,8,2,2,k,0.595221
9,0,2,9,2,2,k,0.596158
10,0,2,10,2,2,k,0.469740
11,0,2,11,2,2,k,0.451534
12,0,2,12,2,2,k,0.522470
13,0,2,13,2,2,k,0.499833
14,0,2,14,2,2,k,0.548282
0,0,2,0,2,2,k,0.515593
1,0,2,1,2,2,k,0.474034
2,0,2,2,2,2,k,0.469867
3,0,2,3,2,2,k,0.604716
4,0,2,4,2,2,k,0.449061
5,0,2,5,2,2,k,0.429999
6,0,2,6,2,2,k,0.501686
7,0,2,7,2,2,k,0.512976
8,0,2,8,2,2,k,0.578765
9,0,2,9,2,2,k,0.593621
10,0,2,10,2,2,k,0.478043
11,0,2,11,2,2,k,0.441302
12,0,2,12,2,2,k,0.504513
13,0,2,13,2,2,k,0.512641
14,0,2,14,2,2,k,0.529549
0,0,2,0,2,2,k,0.506228
1,0,2,1,2,2,k,0.490103
2,0,2,2,2,2,k,0.464820
3,0,2,3,2,2,k,0.603629
4,0,2,4,2,2,k,0.461215
5,0,2,5,2,2,k,0.423751
6,0,2,6,2,2,k,0.508075
7,0,2,7,2,2,k,0.536291
8,0,2,8,2,2,k,0.574493
9,0,2,9,2,2,k,0.605412
10,0,2,10,2,2,k,0.471604
11,0,2,11,2,2,k,0.466795
12,0,2,12,2,2,k,0.505341
13,0,2,13,2,2,k,0.494252
14,0,2,14,2,2,k,0.518864
0,0,2,0,3,2,k,0.518437
1,0,2,1,3,2,k,0.560040
2,0,2,2,3,2,k,0.377793
3,0,2,3,3,2,k,0.557927
4,0,2,4,3,2,k,0.507507
5,0,2,5,3,2,k,0.418750
6,0,2,6,3,2,k,0.507049
7,0,2,7,3,2,k,0.447322
8,0,2,8,3,2,k,0.605126
9,0,2,9,3,2,k,0.540602
10,0,2,10,3,2,k,0.454161
11,0,2,11,3,2,k,0.390045
12,0,2,12,3,2,k,0.521271
13,0,2,13,3,2,k,0.520148
14,0,2,14,3,2,k,0.518214
0,0,2,0,3,2,k,0.519506
1,0,2,1,3,2,k,0.546131
2,0,2,2,3,2,k,0.362518
3,0,2,3,3,2,k,0.558172
4,0,2,4,3,2,k,0.505251
5,0,2,5,3,2,k,0.426937
6,0,2,6,3,2,k,0.502454
7,0,2,7,3,2,k,0.462213
8,0,2,8,3,2,k,0.585859
9,0,2,9,3,2,k,0.549923
10,0,2,10,3,2,k,0.448930
11,0,2,11,3,2,k,0.410067
12,0,2,12,3,2,k,0.531517
13,0,2,13,3,2,k,0.532327
14,0,2,14,3,2,k,0.526315
0,0,2,0,3,2,k,0.525990
1,0,2,1,3,2,k,0.548187
2,0,2,2,3,2,k,0.383334
3,0,2,3,3,2,k,0.577317
4,0,2,4,3,2,k,0.522290
5,0,2,5,3,2,k,0.398932
6,0,2,6,3,2,k,0.509112
7,0,2,7,3,2,k,0.441106
8,0,2,8,3,2,k,0.575844
9,0,2,9,3,2,k,0.564151
10,0,2,10,3,2,k,0.456115
11,0,2,11,3,2,k,0.422083
12,0,2,12,3,2,k,0.529390
13,0,2,13,3,2,k,0.535443
14,0,2,14,3,2,k,0.524761
0,0,2,0,4,2,k,0.542449
1,0,2,1,4,2,k,0.469033
2,0,2,2,4,2,k,0.513557
3,0,2,3,4,2,k,0.509670
4,0,2,4,4,2,k,0.481481
5,0,2,5,4,2,k,0.489090
6,0,2,6,4,2,k,0.485807
7,0,2,7,4,2,k,0.449698
8,0,2,8,4,2,k,0.664156
9,0,2,9,4,2,k,0.541139
10,0,2,10,4,2,k,0.419545
11,0,2,11,4,2,k,0.428971
12,0,2,12,4,2,k,0.469520
13,0,2,13,4,2,k,0.502477
14,0,2,14,4,2,k,0.571855
0,0,2,0,4,2,k,0.535494
1,0,2,1,4,2,k,0.453606
2,0,2,2,4,2,k,0.498160
3,0,2,3,4,2,k,0.488456
4,0,2,4,4,2,k,0.488446
5,0,2,5,4,2,k,0.492354
6,0,2,6,4,2,k,0.492119
7,0,2,7,4,2,k,0.444773
8,0,2,8,4,2,k,0.658239
9,0,2,9,4,2,k,0.555759
10,0,2,10,4,2,k,0.420170
11,0,2,11,4,2,k,0.438917
12,0,2,12,4,2,k,0.466124
13,0,2,13,4,2,k,0.515960
14,0,2,14,4,2,k,0.572364
0,0,2,0,4,2,k,0.548634
1,0,2,1,4,2,k,0.475692
2,0,2,2,4,2,k,0.521386
3,0,2,3,4,2,k,0.512580
4,0,2,4,4,2,k,0.495568
5,0,2,5,4,2,k,0.480451
6,0,2,6,4,2,k,0.491117
7,0,2,7,4,2,k,0.455818
8,0,2,8,4,2,k,0.668503
9,0,2,9,4,2,k,0.550093
10,0,2,10,4,2,k,0.407819
11,0,2,11,4,2,k,0.426139
12,0,2,12,4,2,k,0.463966
13,0,2,13,4,2,k,0.506180
14,0,2,14,4,2,k,0.569541
0,0,2,0,5,2,k,0.594701
1,0,2,1,5,2,k,0.504308
2,0,2,2,5,2,k,0.360563
3,0,2,3,5,2,k,0.580883
4,0,2,4,5,2,k,0.497175
5,0,2,5,5,2,k,0.412479
6,0,2,6,5,2,k,0.456714
7,0,2,7,5,2,k,0.520377
8,0,2,8,5,2,k,0.652079
9,0,2,9,5,2,k,0.573227
10,0,2,10,5,2,k,0.441376
11,0,2,11,5,2,k,0.370829
12,0,2,12,5,2,k,0.491714
13,0,2,13,5,2,k,0.511623
14,0,2,14,5,2,k,0.542949
0,0,2,0,5,2,k,0.601422
1,0,2,1,5,2,k,0.510987
2,0,2,2,5,2,k,0.382373
3,0,2,3,5,2,k,0.593052
4,0,2,4,5,2,k,0.496590
5,0,2,5,5,2,k,0.402612
6,0,2,6,5,2,k,0.435476
7,0,2,7,5,2,k,0.523690
8,0,2,8,5,2,k,0.658462
9,0,2,9,5,2,k,0.565113
10,0,2,10,5,2,k,0.442821
11,0,2,11,5,2,k,0.390576
12,0,2,12,5,2,k,0.481316
13,0,2,13,5,2,k,0.499436
14,0,2,14,5,2,k,0.549879
0,0,2,0,5,2,k,0.602270
1,0,2,1,5,2,k,0.503115
2,0,2,2,5,2,k,0.377585
3,0,2,3,5,2,k,0.576902
4,0,2,4,5,2,k,0.495295
5,0,2,5,5,2,k,0.390673
6,0,2,6,5,2,k,0.454086
7,0,2,7,5,2,k,0.520033
8,0,2,8,5,2,k,0.668024
9,0,2,9,5,2,k,0.565213
10,0,2,10,5,2,k,0.435183
11,0,2,11,5,2,k,0.380358
12,0,2,12,5,2,k,0.493307
13,0,2,13,5,2,k,0.491239
14,0,2,14,5,2,k,0.544730
0,0,3,0,0,0,g,0.458916
1,0,3,1,0,0,g,0.497734
2,0,3,2,0,0,g,0.551301
3,0,3,3,0,0,g,0.408401
4,0,3,4,0,0,g,0.727052
5,0,3,5,0,0,g,0.526256
6,0,3,6,0,0,g,0.486525
7,0,3,7,0,0,g,0.647644
8,0,3,8,0,0,g,0.514372
9,0,3,9,0,0,g,0.292829
10,0,3,10,0,0,g,0.947508
11,0,3,11,0,0,g,0.484971
12,0,3,12,0,0,g,0.562211
13,0,3,13,0,0,g,0.414165
14,0,3,14,0,0,g,0.564584
0,0,3,0,0,1,g,0.647618
1,0,3,1,0,1,g,0.687280
2,0,3,2,0,1,g,0.505223
3,0,3,3,0,1,g,0.389397
4,0,3,4,0,1,g,0.793055
5,0,3,5,0,1,g,0.511377
6,0,3,6,0,1,g,0.554359
7,0,3,7,0,1,g,0.516936
8,0,3,8,0,1,g,0.488135
9,0,3,9,0,1,g,0.511536
10,0,3,10,0,1,g,0.662384
11,0,3,11,0,1,g,0.665027
12,0,3,12,0,1,g,0.494807
13,0,3,13,0,1,g,0.687499
14,0,3,14,0,1,g,0.655256
0,0,3,0,0,2,g,0.688239
1,0,3,1,0,2,g,0.628165
2,0,3,2,0,2,g,0.752370
3,0,3,3,0,2,g,0.752211
4,0,3,4,0,2,g,0.701771
5,0,3,5,0,2,g,0.440981
6,0,3,6,0,2,g,0.465589
7,0,3,7,0,2,g,0.500174
8,0,3,8,0,2,g,0.831483
9,0,3,9,0,2,g,0.473451
10,0,3,10,0,2,g,0.464435
11,0,3,11,0,2,g,0.540177
12,0,3,12,0,2,g,0.608497
13,0,3,13,0,2,g,0.541866
14,0,3,14,0,2,g,0.545161
0,0,3,0,0,4,g,0.552869
1,0,3,1,0,4,g,0.553218
2,0,3,2,0,4,g,0.735500
3,0,3,3,0,4,g,0.543166
4,0,3,4,0,4,g,0.884146
5,0,3,5,0,4,g,0.612009
6,0,3,6,0,4,g,0.528328
7,0,3,7,0,4,g,0.670239
8,0,3,8,0,4,g,0.460173
9,0,3,9,0,4,g,0.739211
10,0,3,10,0,4,g,0.476636
11,0,3,11,0,4,g,0.478321
12,0,3,12,0,4,g,0.542109
13,0,3,13,0,4,g,0.633848
14,0,3,14,0,4,g,0.474608
0,0,3,0,0,5,g,0.562648
1,0,3,1,0,5,g,0.521298
2,0,3,2,0,5,g,0.621112
3,0,3,3,0,5,g,0.389405
4,0,3,4,0,5,g,0.650269
5,0,3,5,0,5,g,0.442498
6,0,3,6,0,5,g,0.436749
7,0,3,7,0,5,g,0.433903
8,0,3,8,0,5,g,0.601794
9,0,3,9,0,5,g,0.596297
10,0,3,10,0,5,g,0.711934
11,0,3,11,0,5,g,0.647505
12,0,3,12,0,5,g,0.578590
13,0,3,13,0,5,g,0.451893
14,0,3,14,0,5,g,0.524865
0,0,3,0,0,6,g,0.628702
1,0,3,1,0,6,g,0.492907
2,0,3,2,0,6,g,0.849933
3,0,3,3,0,6,g,0.576365
4,0,3,4,0,6,g,0.536216
5,0,3,5,0,6,g,0.414226
6,0,3,6,0,6,g,0.593623
7,0,3,7,0,6,g,0.578990
8,0,3,8,0,6,g,0.540129
9,0,3,9,0,6,g,0.492442
10,0,3,10,0,6,g,0.375826
11,0,3,11,0,6,g,0.792692
12,0,3,12,0,6,g,0.436954
13,0,3,13,0,6,g,0.749627
14,0,3,14,0,6,g,0.666812
0,0,3,0,0,7,g,0.478986
1,0,3,1,0,7,g,0.363683
2,0,3,2,0,7,g,0.682789
3,0,3,3,0,7,g,0.433186
4,0,3,4,0,7,g,0.455394
5,0,3,5,0,7,g,0.468572
6,0,3,6,0,7,g,0.393345
7,0,3,7,0,7,g,0.468122
8,0,3,8,0,7,g,0.531950
9,0,3,9,0,7,g,0.363452
10,0,3,10,0,7,g,0.525364
11,0,3,11,0,7,g,0.705936
12,0,3,12,0,7,g,0.393948
13,0,3,13,0,7,g,0.779125
14,0,3,14,0,7,g,0.520199
0,0,3,0,0,8,g,0.682420
1,0,3,1,0,8,g,0.575744
2,0,3,2,0,8,g,0.625208
3,0,3,3,0,8,g,0.735545
4,0,3,4,0,8,g,0.754115
5,0,3,5,0,8,g,0.877666
6,0,3,6,0,8,g,0.556903
7,0,3,7,0,8,g,0.735398
8,0,3,8,0,8,g,0.417915
9,0,3,9,0,8,g,0.497513
10,0,3,10,0,8,g,0.447882
