group,row,col,port,COLBUF_PERF_STALL_RQ:COL_BUF_PERF_STALL_RQ,COLBUF_PERF_STALL_RQ:VC_PTR,COLBUF_PERF_STALL_RS:COL_BUF_PERF_STALL_RS,COLBUF_PERF_STALL_RS:VC_PTR,INQ_PRF_INCOMING_FLIT_VC0,INQ_PRF_INCOMING_FLIT_VC1,INQ_PRF_INCOMING_FLIT_VC2,INQ_PRF_INCOMING_FLIT_VC3,INQ_PRF_INCOMING_FLIT_VC4,INQ_PRF_INCOMING_FLIT_VC5,INQ_PRF_INCOMING_FLIT_VC6,INQ_PRF_INCOMING_FLIT_VC7,INQ_PRF_INCOMING_PKT_VC0_FILTER_FLIT0_CNT,INQ_PRF_INCOMING_PKT_VC1_FILTER_FLIT1_CNT,INQ_PRF_INCOMING_PKT_VC2_FILTER_FLIT2_CNT,INQ_PRF_INCOMING_PKT_VC3_FILTER_FLIT3_CNT,INQ_PRF_INCOMING_PKT_VC4_FILTER_FLIT4_CNT,INQ_PRF_INCOMING_PKT_VC5_FILTER_FLIT5_CNT,INQ_PRF_INCOMING_PKT_VC6_FILTER_FLIT6_CNT,INQ_PRF_INCOMING_PKT_VC7_FILTER_FLIT7_CNT,INQ_PRF_MATCH_FLIT_3_TO_0_FILTERING_CNT,INQ_PRF_MATCH_FLIT_7_TO_4_FILTERING_CNT,INQ_PRF_PKT_TO_DEAD_LINK_CNT,INQ_PRF_ROWBUS_2X_USAGE_CNT,INQ_PRF_ROWBUS_STALL_CNT
11,2,3,1,0,0,0,0,3835523955,722481661,513365549,0,11534260661,2716240075,1957308091,0,6779254,425854035,4256677,0,39177529,11214153,6695773,0,0,0,0,418674,491009985
11,2,3,2,0,0,0,0,3957794064,750660056,529354964,0,11848985277,2815896756,2014098183,0,5993268,445980311,4446788,0,41151797,11478128,6795253,0,0,0,0,440343,512677359
11,2,3,3,0,0,0,0,3569715447,787946692,566302642,0,10468510245,2986581122,2166827860,0,514588532,359171978,3894666,0,57563209,18786461,9068723,0,0,0,0,794142,923533644
11,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,7,0,0,0,0,1150687113,4929830769,2966043305,435469658,4069482246,17540062875,10947590418,1758962126,4528466,19339936387,20426237456,734095067,5856172,269935836,372468136,58887334,0,0,0,175803042,37291723513
11,2,3,8,0,0,0,0,80339,214382285,2161024091,321114717,28033,694573899,7844697401,1092390110,76,48530117,4801160338,38871836,0,7731802,631187880,38090380,0,0,0,1392111,5383762025
11,2,3,9,0,0,0,0,389944325,1859962567,1915057162,403238989,1536041338,7092097033,6912806977,1425850184,42332,69210540,4112537129,369855657,1548831,9232250,580633382,79731633,0,0,0,4988298,5042740756
11,2,3,10,0,0,0,0,3490270820,769637266,553796950,0,10255563755,2917452752,2118096134,0,1618237207,325029844,9089335,0,36806182,20605321,7141395,0,0,0,0,593643,1916648885
11,2,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,3,14,0,0,0,0,1055643657,4385850557,2564894526,384324345,3716469383,15913319451,9650287777,1567331326,4985497,35321360412,42900926236,1600907665,37090639,645113978,1107693538,181814556,0,0,0,163568687,75810184031
11,2,3,15,0,0,0,0,1052224878,4325665959,2528374310,380898909,3710674754,15679618428,9511210184,1553418789,5020821,35017130378,42942488342,1651791249,40497309,656075163,1120845491,182765453,0,0,0,165141213,75577999370
11,2,3,16,0,0,0,0,291948408,3577495639,1767984293,258673530,1156575041,15006714787,6621225311,987189797,59118,72430700783,7075217974,172731227,4717233,1994991646,1168465808,129666656,0,0,0,69662167,78911446066
11,2,3,17,0,0,0,0,573744391,2540379481,1785622584,267042707,2263312436,9616021770,6683530686,1018556316,128565,173715680,11256721856,187428852,6561229,31133229,1283962766,132029593,0,0,0,11312256,12585985267
11,2,3,18,0,0,0,0,16594268,391452323,2326041755,412182256,69279641,1326143027,8429120911,1455701215,568,5160690,23539118940,1769789140,153070,3308063,1416824462,203221138,0,0,0,5633285,25978216035
11,2,3,19,0,0,0,0,318448082,3881793205,1715434419,172170560,1261323669,16168015131,6406277659,647551755,297732,73573504281,4610361698,54888480,3860192,2151967183,958372227,79248046,0,0,0,63199486,77538839900
11,2,3,20,0,0,0,0,465722979,1847522342,2774894349,401460917,1728978409,6569485917,10285795706,1630487104,1898391,2565691051,115600666846,7820228874,11201662,127724258,3079086397,508799642,0,0,0,80859168,121270677177
11,2,3,21,0,0,0,0,437943972,1829859968,2746117040,399938252,1640954490,6545826521,10185044450,1624219385,1884338,2521715510,115473622670,8030743898,11109014,122242211,3055247895,508202001,0,0,0,80795855,121241043193
11,2,3,22,0,0,0,0,448772926,1801135751,2743734980,397145914,1671893759,6414576937,10172924762,1612952702,1784626,2551465380,115372384884,8060824774,17901408,137043501,3150208424,525279463,0,0,0,82089500,121284049568
11,2,3,23,0,0,0,0,1719278644,939510027,2640169818,376807366,4907548074,3429228207,9759161681,1529244229,3923618,974442893,112767862725,7520296415,34879256,78983104,3112697982,506397129,0,0,0,38714214,117521657679
11,2,3,24,0,0,0,0,2190950127,1056902794,1838691629,168255564,6884144676,3929668842,6742254243,642133711,1698629,265044334,9866545216,53463349,68381185,54059385,1068257117,71847281,0,0,0,5029360,10946160265
11,2,3,25,0,0,0,0,2065065365,1111813059,1797466090,171193450,6305155026,3924754460,6624585594,654260892,1556750,785934103,9404301948,57667894,54268455,67603229,1019311369,70228522,0,0,0,4658891,10998099440
11,2,3,26,0,0,0,0,1121842671,536047715,1974974102,185367318,3278667100,2033823703,7276117689,704454886,390013,9421556,13149586680,53252750,25302849,8467412,1150515003,72584207,0,0,0,2485377,13904561150
11,2,3,27,0,0,0,0,3004462916,903764861,1882937278,186321198,7634153639,3888877321,6926493907,708050064,1212895,20492457,10711058522,55169901,49115064,11707488,1050282540,73218388,0,0,0,4088192,11405239344
11,2,3,28,0,0,0,0,2126495616,932034395,2900430712,406369896,6336589601,3394945850,10730375900,1654022806,3318137,679942621,106475854872,6393725331,20852165,56736383,2623987312,440936586,0,0,0,44552418,108716225238
11,2,3,29,0,0,0,0,130412918,426103716,2841911548,382677234,419702963,1379712000,10480406011,1560183186,780181,431015121,106163405396,5772180719,2006211,66407737,2629381833,422291551,0,0,0,33879151,108295353727
11,2,3,30,0,0,0,0,146006861,445375239,2906859894,387562770,463865844,1436814206,10698444842,1576524618,848331,448562407,106632319986,5828148290,2789883,69272758,2723884525,438908168,0,0,0,35381983,108839441626
11,2,3,31,0,0,0,0,211340906,460130765,2899468547,402777917,591091807,1543874634,10638713579,1629916050,1770764,489307845,106439740133,6342918431,4628807,77488514,2778721088,459510014,0,0,0,36057834,109320584852
11,2,3,32,0,0,0,0,2204198816,884225529,1819963950,172089285,7596630287,2723679630,6684570810,658715562,535125,16461813,9964067916,54635970,35534744,12196354,1089959777,80458395,0,0,0,3134851,10730304570
11,2,3,33,0,0,0,0,93655,724065895,1919981679,171873918,35731,2200765163,7081580818,657983983,216,13382993,10347894870,55227506,0,9848278,1089713947,77271442,0,0,0,2053347,11227706434
11,2,3,34,0,0,0,0,13324713,570857450,1973511292,162463116,1611488,1899792728,7233566454,608192066,12203,3061501004,9660249360,23238042,1059,117426257,1093534846,44802759,0,0,0,2966166,13624504495
11,2,3,35,0,0,0,0,2372502471,1067177405,1901245854,171326203,9769128550,3370907326,6938231723,639802939,599451,3498971087,8080757382,25936573,26840066,113767847,994465332,46394460,0,0,0,5087470,12290565326
11,2,3,36,0,0,0,0,2143048686,933628783,2898028687,400432421,6389815022,3403345701,10581215743,1637011045,3439061,698583342,106703905747,6264590010,22369818,57937927,2583967596,435651672,0,0,0,43620948,108993736733
11,2,3,37,0,0,0,0,151786239,484772923,2954768831,395665765,484415721,1564105661,10878466893,1612427455,628572,500377533,106971720492,5912669138,2171167,72166346,2645854010,427650109,0,0,0,35415358,109294840715
11,2,3,38,0,0,0,0,223164622,442158978,2883377734,394045645,618025440,1483067564,10578543852,1602017865,1792563,458736750,106421668703,6252159772,4149264,71390540,2678909246,441894336,0,0,0,35129305,109117909881
11,2,3,39,0,0,0,0,232385325,454158253,2877970112,394985243,646299324,1524226760,10564723281,1606314515,2138395,474209515,106445126183,6260363840,4822297,74370159,2729638204,453676975,0,0,0,35994074,109246430322
11,13,2,0,0,0,0,0,489860431,1742519717,3084520815,660446654,1853015143,6222816160,11466962067,2569761634,1843178,8662576168,9814982390,602523000,5702303,55296699,337386752,90349419,0,0,0,37192266,18418923927
11,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,5,0,0,0,0,3830767761,1129456716,1011023206,0,13513668906,4184132788,3841758965,0,2581410266,5562654210,14254115,0,54170660,15884535,14650477,0,0,0,0,1376859,8080058698
11,13,2,6,0,0,0,0,3841586184,1130168738,1011534808,0,13548306237,4187730800,3837988388,0,2585611514,5547162631,13713619,0,52647049,14854020,13616150,0,0,0,0,1303157,8065001674
11,13,2,7,0,0,0,0,4442434352,2928086340,1400908537,174709680,15040525242,10767069621,5108221994,673360294,88931187,14622380560,2914817062,5527565,95131720,19257862,126617651,19909242,0,0,0,16179069,17373212130
11,13,2,8,0,0,0,0,467629225,1643917584,2793154933,607645391,1770816405,5954871089,10520912581,2388022601,2127120,10593971028,27075942675,1491196496,13078883,161240542,1376850649,329526331,0,0,0,51013125,38871325498
11,13,2,9,0,0,0,0,492406036,1720565975,2903410427,622720357,1858235337,6227455641,10922411160,2440009672,2060047,11057712365,27664944339,1565192096,11934795,160893414,1378688540,328026582,0,0,0,53470136,39921608729
11,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,13,2,14,0,0,0,0,4279134294,2951059470,1434421990,199249886,14488527358,10920451654,5212603408,752003998,99020562,24132927169,7657623157,26336668,130365837,837767644,309426281,61939889,0,0,0,97790072,31620574818
11,13,2,15,0,0,0,0,1229300646,4834519525,1398423458,201938400,4161889542,18334253964,5077113759,760619695,48178144,39300732267,6678937733,26883891,70552237,398339128,372835652,67022042,0,0,0,45420558,44619830129
11,13,2,16,0,0,0,0,171354190,507550726,2711202465,602518577,527144725,1638295039,10100153154,2349028095,1472394,2173914296,68827681659,7528183121,3313102,115126494,3341915884,938711995,0,0,0,65488628,77106169818
11,13,2,17,0,0,0,0,209504442,523833259,2646274207,619554357,537804066,1688279522,9851072081,2418393177,737483,1514011317,67906748892,8031818944,3025208,114461475,3244977502,954419427,0,0,0,66211717,76055042516
11,13,2,18,0,0,0,0,202863631,484383236,2559459290,610404901,518847238,1564225770,9564606363,2389330947,682646,1401912315,67445628895,8194139031,3067053,109874508,3235740034,955492421,0,0,0,65784406,75631770070
11,13,2,19,0,0,0,0,201963487,494656964,2593884126,611373949,516376185,1597542298,9676496438,2391610285,720887,1479289219,67660707804,8267435424,2221502,110169039,3221395404,951965943,0,0,0,65976345,75966026571
11,13,2,20,0,0,0,0,30642,4105200502,1387123337,214091900,2409,16106014792,5039231459,813573726,78,59581615869,13694843167,83892264,0,831035284,746069298,167982281,0,0,0,41697226,71708455600
11,13,2,21,0,0,0,0,582479003,2768652559,1369447044,204726348,2214140530,10699799063,4981793878,779205678,31267497,41061383435,14099811372,76044162,13354611,66915769,813367763,163446660,0,0,0,17522537,54732956708
11,13,2,22,0,0,0,0,5720843899,2202246842,1370119547,172716481,18934098059,8383523186,4980110776,665680333,119651570,31046517928,14175659409,56525747,227610063,49299889,824705772,156035635,0,0,0,28840772,45052912450
11,13,2,23,0,0,0,0,2081349037,4397456591,1296400132,167505135,6804231917,16340083075,4680614512,623128358,85028866,69006918113,13163075094,61392141,122473351,2712187031,550059398,127116390,0,0,0,122692569,80970548067
11,13,2,24,0,0,0,0,1531722608,2259405943,2589770677,622772956,5547946253,8221539724,9629552777,2437597123,3314902,26942321658,63479000191,8927730447,75121373,158838705,2831395983,935378611,0,0,0,102009207,96161033043
11,13,2,25,0,0,0,0,719736293,1180644444,2651991089,611602078,2366522840,4187784290,9863899094,2399430779,3193374,12496443364,65780408624,8952230808,33493076,125649666,2878776178,910196203,0,0,0,74921082,85023090025
11,13,2,26,0,0,0,0,726929170,1134089030,2666412469,609079438,2386603990,4017000595,9922759716,2388024074,3151537,11545618136,65689446200,8954553423,26496994,118965386,2823290606,894515065,0,0,0,75152921,83875966438
11,13,2,27,0,0,0,0,162013440,458250843,2625011512,589265476,502541389,1489541200,9843335398,2331460502,1709141,4478722697,66004333049,8656864929,4001744,100277594,2898648679,894503559,0,0,0,66182963,77190534991
11,13,2,28,0,0,0,0,700589,3476444563,1514510097,236010906,56170,12728757524,5558898713,917057840,560,45308521565,14035389584,144486372,0,114111368,820452886,194580258,0,0,0,19687675,59000256528
11,13,2,29,0,0,0,0,1862498,8482187598,1168538464,177015753,176921,28879575462,4193563858,668360247,1220,50791837237,9814446854,48373171,0,819578175,608184509,136040675,0,0,0,57330043,57987054561
11,13,2,30,0,0,0,0,5277289,4086240479,1509944118,368904457,544035,14893627595,5423172125,1344248004,6056,46642751865,15115015870,984902754,0,228282573,867361615,305960695,0,0,0,26568071,61805895506
11,13,2,31,0,0,0,0,227358820,2804371804,1437692726,233301684,846382566,10598737714,5293483871,906306822,239888,44762689341,13894571812,142416974,5084856,192280857,882537186,211122696,0,0,0,20520112,58544446209
11,13,2,32,0,0,0,0,1326186523,2217654529,2498260099,607532701,4784527143,8084280035,9286828343,2377865555,3752587,30532180925,65186168395,9673439200,154506068,184341519,2927320845,954895354,0,0,0,98717092,102400468380
11,13,2,33,0,0,0,0,1344124097,2248620653,2519858437,606607890,4862442479,8179172789,9367514433,2370373158,3490869,30694630085,65204407000,9670229091,120045111,169363498,2840943012,928005147,0,0,0,97383491,102350451706
11,13,2,34,0,0,0,0,750346869,1154250257,2628746540,601060990,2457014446,4092497863,9816803660,2359511469,3040413,11687685469,67009607327,9567304589,35203799,126487249,2904133445,913780803,0,0,0,73108795,86148389350
11,13,2,35,0,0,0,0,175889463,516067220,2723890448,600601128,545582736,1667760171,10151986874,2350736524,1658278,4603213592,68236690792,9440208291,5836479,110980022,3013726220,922719724,0,0,0,64954504,80487707352
11,13,2,36,0,0,0,0,2206030,4146391476,1369290722,320217748,214013,16079995321,4898790126,1169830552,1530,58473083886,14196744595,659638701,0,593110154,744606154,260066159,0,0,0,36099166,71470917279
11,13,2,37,0,0,0,0,277727,4023562185,1260239426,178403414,20131,14791390656,4495610388,672667082,249,51606318192,11028691999,52306010,0,300823939,645143761,144112865,0,0,0,19286812,61953051864
11,13,2,38,0,0,0,0,4489259,3867345457,1548369852,330954117,444038,13797085002,5431376033,1134659399,4696,49025901742,15782524432,362960141,0,344726829,819762594,215300295,0,0,0,26200250,64480263509
11,13,2,39,0,0,0,0,990926,3279177978,1483104130,327891816,89942,11911475908,5251566307,1127648066,1221,47199462385,15254610680,365349822,0,306952068,809567555,221220386,0,0,0,22908670,62156491892
11,12,2,0,0,0,0,0,488469969,1925448409,3422679678,414930018,1839595723,6822804698,12716514857,1583787580,91144995,7947383281,11578602794,233849007,5582184,73887048,344721066,48960035,0,0,0,36535842,19015654516
11,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,5,0,0,0,0,3251734122,1049906208,908159421,0,11385720315,3894932252,3459669713,0,3997817857,3522501194,4634657,0,35326973,21345217,6765003,0,0,0,0,843905,7400411801
11,12,2,6,0,0,0,0,3324528341,1078779714,929505667,0,11642698319,3995457522,3541327279,0,4034998136,3616936900,4781497,0,52432411,26469947,10868120,0,0,0,0,1074436,7555400226
11,12,2,7,0,0,0,0,4325795507,3042007749,1701920313,244476799,14574976439,11150247713,6276951011,912168458,87826286,11148629144,15636014480,4212862,73168918,18760449,193494631,13637375,0,0,0,15667263,26010450664
11,12,2,8,0,0,0,0,471495782,1759569554,3007096711,374798378,1775614590,6363485756,11401716135,1452831801,97718082,11817793768,30292059248,478876442,6951037,230257121,1354205413,163276808,0,0,0,45809778,42207376301
11,12,2,9,0,0,0,0,470948195,1755829931,3044238304,376219479,1771496330,6350763705,11548454607,1457966595,98203270,12015888437,30480154103,495225493,8887922,227722091,1382648202,165443487,0,0,0,46578438,42622816433
11,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,14,0,0,0,0,1123518177,4972500424,1646794062,297663716,3866619632,18437201831,6102589939,1121429724,19465882,42568899862,24832331229,22655859,18854009,671274488,398625980,34684130,0,0,0,63589324,65339742544
11,12,2,15,0,0,0,0,59941,4615786446,1688542836,276060614,5278,17678053495,6158893035,1028307392,62,40830891388,24848303691,21020193,0,528860882,426048342,38344051,0,0,0,43044770,63989211107
11,12,2,16,0,0,0,0,182071650,391803639,2830712732,359830689,601328270,1253892938,10585110986,1385810537,32437421,984581750,71731590525,2596678955,4137332,75764304,3514718013,541442635,0,0,0,38189720,73698837248
11,12,2,17,0,0,0,0,199736634,415774128,2779691055,376329903,525791065,1408783615,10364469589,1456076894,28110830,858206768,71440638596,2860228771,4011815,105320259,3470218606,563346099,0,0,0,42207655,73409637710
11,12,2,18,0,0,0,0,201090292,409061750,2745895860,378187925,522799738,1387170257,10316762988,1460628696,26393463,830692171,71276649558,2990936724,2945181,103775852,3394378231,553997516,0,0,0,41014077,73249856827
11,12,2,19,0,0,0,0,201850198,417863419,2792714304,378176159,529867273,1414650195,10412256356,1459989051,26719428,875508118,71604158658,3008556186,2662108,104420748,3450246081,561884223,0,0,0,42160851,73666697965
11,12,2,20,0,0,0,0,2187136832,3694389595,1539093339,245590355,7515752614,13690129478,5703893851,911608881,95491367,54181638083,42989436943,43887694,98893526,2451061659,709754932,62141695,0,0,0,111450227,95880197560
11,12,2,21,0,0,0,0,5418690791,2146238959,1569420730,240170281,18051743978,8178069363,5767665131,896569830,119024729,20135486867,43333848115,51036642,211828598,34013060,941076719,90604756,0,0,0,26339980,62083839071
11,12,2,22,0,0,0,0,520139343,2624443989,1692017878,263920396,1966499867,9968108901,6131056410,985354418,37289917,25666384158,44495849608,57384730,16512558,73573530,1066639885,104325444,0,0,0,21600424,69400567902
11,12,2,23,0,0,0,0,2655243306,3844610714,1697822272,291509978,8738179744,13997984682,6329401090,1099113741,94019388,51596276578,46353545124,67450247,194690695,3032326183,865752943,112444432,0,0,0,177292286,96349056801
11,12,2,24,0,0,0,0,1614583615,2099109191,2765400919,377555366,6055318191,7669345670,10338987397,1460222666,148114892,22263747439,65966255868,3008289714,78673560,186386086,2858883515,504314257,0,0,0,73340162,88426059118
11,12,2,25,0,0,0,0,669086499,1044039065,2792046565,373882275,2168896275,3766000727,10387720907,1440670905,114678119,9121964907,68140273057,3055179334,31822331,122021197,2883789990,491587716,0,0,0,47345156,78253158969
11,12,2,26,0,0,0,0,701933983,1021967558,2826970646,374871246,2229970767,3677697205,10521400677,1443415357,114066577,8518097022,68236943624,3070077668,23136200,110103977,2811101690,481454953,0,0,0,47451046,77630797440
11,12,2,27,0,0,0,0,174177005,389518357,2921911249,374649319,585947191,1255550229,10939720925,1446754618,38131828,2258907267,69923984740,3071296675,5033061,67086148,2974248885,488905819,0,0,0,41975843,72961467727
11,12,2,28,0,0,0,0,2498760,3244235290,1936061988,591317323,243297,12292990742,6997895213,2035884907,1474,41698766327,45710824960,892278699,0,427672245,977070197,207692765,0,0,0,41503950,86666651824
11,12,2,29,0,0,0,0,1048332,3962121240,1501611439,282630529,94085,14809904267,5502829612,1067203514,685,43110683565,37476590381,96835689,0,536818660,777761423,83516585,0,0,0,35010513,79390028049
11,12,2,30,0,0,0,0,313539,2575560574,1816780677,394056645,23045,9694131645,6667736022,1495278921,501,30610185088,40080669872,244748367,0,118725576,1018081991,146396308,0,0,0,22339041,70256891091
11,12,2,31,0,0,0,0,194940,5977594018,1503646240,284806971,13256,20878381332,5530251876,1075781905,217,34500891740,36875072783,97893098,0,666988020,878925241,98666378,0,0,0,61394822,70059415445
11,12,2,32,0,0,0,0,1137094531,2110050349,2775830055,380741759,4189045158,7715822396,10351202165,1469074276,144820505,25527195412,65236870061,3029599022,122081462,203176339,2779723349,497881521,0,0,0,70983136,91054295897
11,12,2,33,0,0,0,0,1525494313,2076630990,2763224671,377198616,5717758298,7580021264,10318488765,1456250510,149174952,25739863712,65006628355,3046509588,163831260,201350056,2759779642,491550809,0,0,0,73492076,90916778432
11,12,2,34,0,0,0,0,717572087,1037678724,2831270906,377691915,2281149884,3737173015,10646804305,1457241581,116535156,8968138267,66452519755,3068835694,33193905,111785510,2758279218,480221458,0,0,0,48785349,76277262064
11,12,2,35,0,0,0,0,178802862,388371337,2949477948,373925968,592908424,1246109270,11030953297,1447067863,37248556,2364088438,68575855696,3072917156,6669747,65222218,2889117177,482809380,0,0,0,42182545,71619237202
11,12,2,36,0,0,0,0,3336884,3085868042,1923964777,688928911,319834,11139683833,6944305983,2358490460,4716,32541456837,46765771713,1321396561,0,91563446,998760826,247950284,0,0,0,27284348,79201285469
11,12,2,37,0,0,0,0,213469984,2560936030,1882957172,389681958,786706245,9468301654,6948136845,1479254294,916787,31022119608,45805310771,246826250,2711543,68595018,990480842,134447871,0,0,0,20180210,76158152651
11,12,2,38,0,0,0,0,1846250,3785883505,1767246153,409166036,179992,12932787261,6325249506,1383341994,1992,33696954728,42465841480,186409408,0,130950214,951080763,119744863,0,0,0,23985085,75386070824
11,12,2,39,0,0,0,0,4815207,3593555201,1840615475,410430226,480157,12347832978,6565125063,1383105613,6972,32371782117,45946809977,184529770,0,172117394,1008116363,127794203,0,0,0,25984090,77600641687
11,11,2,0,0,0,0,0,530546940,1285417824,3219773997,535995643,1945559231,4682710381,11889220912,2078171100,509087,16344906663,9205123264,299485338,1084965,39315836,587392861,97537424,0,0,0,36475006,25067845708
11,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,4,0,0,0,0,1726833547,954061071,588408781,0,5535523827,3624799925,2256127070,0,319363748,15708297794,13035923,0,10664023,21532087,9390190,0,0,0,0,685372,15987912430
11,11,2,5,0,0,0,0,1219718792,1040236872,669255572,0,3457658183,3967786919,2581780597,0,287370428,17071184994,17375492,0,8023665,20946122,9207523,0,0,0,0,701798,17301929806
11,11,2,6,0,0,0,0,1187819574,1005617246,651159982,0,3361772998,3837217224,2510711777,0,278749091,16746135767,17327695,0,8313386,21374591,9621473,0,0,0,0,682550,16972162572
11,11,2,7,0,0,0,0,1197935725,3877698647,1438149945,232883715,4869236264,14185924711,5228854242,935875668,13300,26268545789,3459120129,11814674,4731237,471319084,149001299,14002601,0,0,0,37780758,29239830452
11,11,2,8,0,0,0,0,496521694,1165951791,2727152128,459038171,1841376455,4273811755,10190266932,1820174822,583342,14682788888,22670801017,623133548,2474652,74143939,1717106176,281226271,0,0,0,42272068,37610544797
11,11,2,9,0,0,0,0,506932032,1237339379,2858876458,481110648,1864038894,4512229270,10678426742,1894757621,562826,14707371835,23351406507,676107985,3983170,79406869,1780120797,286190796,0,0,0,45266516,38352513805
11,11,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,2,13,0,0,0,0,1703202654,941137170,580175701,0,5497554229,3588863888,2230312792,0,259141050,12559194658,6899695,0,2902912,26363078,12369854,0,0,0,0,585696,12778716627
11,11,2,14,0,0,0,0,712636502,5642255445,1485974354,275087314,2867753333,20783598933,5430239175,1105654574,23303,52993025860,8814218325,27946971,4655351,2047278868,333286917,51902367,0,0,0,102238650,60244187808
11,11,2,15,0,0,0,0,80742,3028524703,1671969493,231008521,6818,11454878352,6113552931,936116163,126,41389056362,9632440931,18744325,0,39709604,494829717,54572976,0,0,0,17219467,50070654709
11,11,2,16,0,0,0,0,277655386,538953012,2613347397,464061371,678790583,1692123786,9697426358,1818319507,330069,4700878560,59210240041,3329050827,2441887,129789627,3924772879,771014400,0,0,0,59962589,65534635453
11,11,2,17,0,0,0,0,547116083,503605351,2577880912,481097230,981440748,1633199615,9522561498,1887347442,1594198,2929779550,58898353244,3570224906,4876572,120976049,3823169993,784212069,0,0,0,63299842,63604822278
11,11,2,18,0,0,0,0,431111801,459381038,2526910100,471239687,885864112,1486560296,9347352412,1857211342,921919,2585973923,58743762206,3623102648,4687325,116026191,3799562741,776587390,0,0,0,62365754,63120133114
11,11,2,19,0,0,0,0,546168710,497476270,2580974223,479776847,964195894,1612682698,9519051375,1885302269,1826501,2943811941,59072539852,3685642652,4976396,121084805,3827359581,781951992,0,0,0,63898286,63860166944
11,11,2,20,0,0,0,0,459602227,5109683558,1219410997,200654133,1783062641,19093999534,4476600156,810110640,43424,80110576473,13811241623,51135925,6747267,2786447727,586934014,64241528,0,0,0,82368976,91503082231
11,11,2,21,0,0,0,0,1369950437,2457684189,1648533291,271344101,5482682882,9244518837,6005344566,1091578804,108449,37427495171,18101142074,98387421,19753265,47071685,984235858,135740817,0,0,0,18741586,55276247495
11,11,2,22,0,0,0,0,541128843,2607606335,1566616748,220889136,2041753179,9918461564,5785280798,897793311,43521,46518694418,17820528740,55053584,7618783,53392928,1021371547,126510207,0,0,0,19439126,63751934453
11,11,2,23,0,0,0,0,214062770,4413314370,1602813781,282299945,833174940,16197438259,5966522459,1141839577,23380,68473858757,17203125637,104761204,4637708,1857382419,934731587,143407609,0,0,0,68322455,85064355245
