sg,sr,sg,dg,dr,dc,color,value
11,2,2,11,0,2,k,0.007222
12,2,2,12,0,2,k,0.007912
13,2,2,13,0,2,k,0.016047
14,2,2,14,0,2,k,0.008652
0,2,2,0,0,2,k,0.497065
1,2,2,1,0,2,k,0.483547
2,2,2,2,0,2,k,0.519554
3,2,2,3,0,2,k,0.487821
4,2,2,4,0,2,k,0.498881
5,2,2,5,0,2,k,0.499242
6,2,2,6,0,2,k,0.497494
7,2,2,7,0,2,k,0.221389
8,2,2,8,0,2,k,0.007269
9,2,2,9,0,2,k,0.013879
10,2,2,10,0,2,k,0.003393
11,2,2,11,0,2,k,0.014271
12,2,2,12,0,2,k,0.008249
13,2,2,13,0,2,k,0.014244
14,2,2,14,0,2,k,0.007663
0,2,2,0,1,2,k,0.599278
1,2,2,1,1,2,k,0.610631
2,2,2,2,1,2,k,0.623225
3,2,2,3,1,2,k,0.608171
4,2,2,4,1,2,k,0.593979
5,2,2,5,1,2,k,0.612576
6,2,2,6,1,2,k,0.621864
7,2,2,7,1,2,k,0.005183
8,2,2,8,1,2,k,0.012153
9,2,2,9,1,2,k,0.007691
10,2,2,10,1,2,k,0.005011
11,2,2,11,1,2,k,0.005393
12,2,2,12,1,2,k,0.017538
13,2,2,13,1,2,k,0.014898
14,2,2,14,1,2,k,0.005616
0,2,2,0,1,2,k,0.596473
1,2,2,1,1,2,k,0.587004
2,2,2,2,1,2,k,0.595605
3,2,2,3,1,2,k,0.611242
4,2,2,4,1,2,k,0.608083
5,2,2,5,1,2,k,0.615687
6,2,2,6,1,2,k,0.607032
7,2,2,7,1,2,k,0.005296
8,2,2,8,1,2,k,0.010285
9,2,2,9,1,2,k,0.004143
10,2,2,10,1,2,k,0.007027
11,2,2,11,1,2,k,0.023391
12,2,2,12,1,2,k,0.011280
13,2,2,13,1,2,k,0.016011
14,2,2,14,1,2,k,0.008535
0,2,2,0,1,2,k,0.611782
1,2,2,1,1,2,k,0.629310
2,2,2,2,1,2,k,0.594534
3,2,2,3,1,2,k,0.597973
4,2,2,4,1,2,k,0.605360
5,2,2,5,1,2,k,0.620706
6,2,2,6,1,2,k,0.607745
7,2,2,7,1,2,k,0.005924
8,2,2,8,1,2,k,0.010656
9,2,2,9,1,2,k,0.005512
10,2,2,10,1,2,k,0.005372
11,2,2,11,1,2,k,0.009337
12,2,2,12,1,2,k,0.011758
13,2,2,13,1,2,k,0.020639
14,2,2,14,1,2,k,0.013522
0,2,2,0,2,0,g,0.682896
1,2,2,1,2,0,g,0.708627
2,2,2,2,2,0,g,0.702301
3,2,2,3,2,0,g,0.678369
4,2,2,4,2,0,g,0.690691
5,2,2,5,2,0,g,0.687440
6,2,2,6,2,0,g,0.690693
7,2,2,7,2,0,g,0.065400
8,2,2,8,2,0,g,0.016198
9,2,2,9,2,0,g,0.011287
10,2,2,10,2,0,g,0.009373
11,2,2,11,2,0,g,0.013300
12,2,2,12,2,0,g,0.015064
13,2,2,13,2,0,g,0.009150
14,2,2,14,2,0,g,0.012607
0,2,2,0,2,1,g,0.678050
1,2,2,1,2,1,g,0.678313
2,2,2,2,2,1,g,0.703889
3,2,2,3,2,1,g,0.671854
4,2,2,4,2,1,g,0.674593
5,2,2,5,2,1,g,0.682950
6,2,2,6,2,1,g,0.675468
7,2,2,7,2,1,g,0.059919
8,2,2,8,2,1,g,0.005257
9,2,2,9,2,1,g,0.007928
10,2,2,10,2,1,g,0.006846
11,2,2,11,2,1,g,0.005561
12,2,2,12,2,1,g,0.014007
13,2,2,13,2,1,g,0.012591
14,2,2,14,2,1,g,0.008188
0,2,2,0,2,3,g,0.642590
1,2,2,1,2,3,g,0.647014
2,2,2,2,2,3,g,0.674029
3,2,2,3,2,3,g,0.677161
4,2,2,4,2,3,g,0.649602
5,2,2,5,2,3,g,0.657697
6,2,2,6,2,3,g,0.659191
7,2,2,7,2,3,g,0.052279
8,2,2,8,2,3,g,0.011563
9,2,2,9,2,3,g,0.009339
10,2,2,10,2,3,g,0.007398
11,2,2,11,2,3,g,0.015222
12,2,2,12,2,3,g,0.013655
13,2,2,13,2,3,g,0.010275
14,2,2,14,2,3,g,0.008304
0,2,2,0,2,4,g,0.672444
1,2,2,1,2,4,g,0.684736
2,2,2,2,2,4,g,0.679273
3,2,2,3,2,4,g,0.695083
4,2,2,4,2,4,g,0.677025
5,2,2,5,2,4,g,0.681826
6,2,2,6,2,4,g,0.676741
7,2,2,7,2,4,g,0.076339
8,2,2,8,2,4,g,0.004877
9,2,2,9,2,4,g,0.004115
10,2,2,10,2,4,g,0.005690
11,2,2,11,2,4,g,0.007628
12,2,2,12,2,4,g,0.035605
13,2,2,13,2,4,g,0.021819
14,2,2,14,2,4,g,0.012859
0,2,2,0,2,5,g,0.763741
1,2,2,1,2,5,g,0.777648
2,2,2,2,2,5,g,0.773197
3,2,2,3,2,5,g,0.778678
4,2,2,4,2,5,g,0.770232
5,2,2,5,2,5,g,0.764827
6,2,2,6,2,5,g,0.772865
7,2,2,7,2,5,g,0.072302
8,2,2,8,2,5,g,0.009436
9,2,2,9,2,5,g,0.005167
10,2,2,10,2,5,g,0.006380
11,2,2,11,2,5,g,0.006827
12,2,2,12,2,5,g,0.014891
13,2,2,13,2,5,g,0.017545
14,2,2,14,2,5,g,0.006473
0,2,2,0,2,6,g,0.723943
1,2,2,1,2,6,g,0.740487
2,2,2,2,2,6,g,0.731624
3,2,2,3,2,6,g,0.742259
4,2,2,4,2,6,g,0.726905
5,2,2,5,2,6,g,0.735569
6,2,2,6,2,6,g,0.734152
7,2,2,7,2,6,g,0.063342
8,2,2,8,2,6,g,0.007389
9,2,2,9,2,6,g,0.005300
10,2,2,10,2,6,g,0.003785
11,2,2,11,2,6,g,0.011499
12,2,2,12,2,6,g,0.015060
13,2,2,13,2,6,g,0.018754
14,2,2,14,2,6,g,0.007772
0,2,2,0,2,7,g,0.505723
1,2,2,1,2,7,g,0.522279
2,2,2,2,2,7,g,0.516916
3,2,2,3,2,7,g,0.504105
4,2,2,4,2,7,g,0.567621
5,2,2,5,2,7,g,0.503468
6,2,2,6,2,7,g,0.504351
7,2,2,7,2,7,g,0.053857
8,2,2,8,2,7,g,0.009207
9,2,2,9,2,7,g,0.007285
10,2,2,10,2,7,g,0.006369
11,2,2,11,2,7,g,0.007083
12,2,2,12,2,7,g,0.016143
13,2,2,13,2,7,g,0.012206
14,2,2,14,2,7,g,0.006913
0,2,2,0,2,8,g,0.594920
1,2,2,1,2,8,g,0.633652
2,2,2,2,2,8,g,0.608145
3,2,2,3,2,8,g,0.617213
4,2,2,4,2,8,g,0.595050
5,2,2,5,2,8,g,0.641853
6,2,2,6,2,8,g,0.611426
7,2,2,7,2,8,g,0.057670
8,2,2,8,2,8,g,0.009873
9,2,2,9,2,8,g,0.006991
10,2,2,10,2,8,g,0.007792
11,2,2,11,2,8,g,0.010027
12,2,2,12,2,8,g,0.014574
13,2,2,13,2,8,g,0.013131
14,2,2,14,2,8,g,0.013034
0,2,2,0,2,9,g,0.715154
1,2,2,1,2,9,g,0.733950
2,2,2,2,2,9,g,0.723051
3,2,2,3,2,9,g,0.734454
4,2,2,4,2,9,g,0.724880
5,2,2,5,2,9,g,0.726126
6,2,2,6,2,9,g,0.724676
7,2,2,7,2,9,g,0.068413
8,2,2,8,2,9,g,0.007598
9,2,2,9,2,9,g,0.024949
10,2,2,10,2,9,g,0.005003
11,2,2,11,2,9,g,0.007969
12,2,2,12,2,9,g,0.010163
13,2,2,13,2,9,g,0.007744
14,2,2,14,2,9,g,0.015433
0,2,2,0,2,10,g,0.724903
1,2,2,1,2,10,g,0.730565
2,2,2,2,2,10,g,0.730707
3,2,2,3,2,10,g,0.729847
4,2,2,4,2,10,g,0.725598
5,2,2,5,2,10,g,0.725536
6,2,2,6,2,10,g,0.723354
7,2,2,7,2,10,g,0.082977
8,2,2,8,2,10,g,0.009515
9,2,2,9,2,10,g,0.017904
10,2,2,10,2,10,g,0.008019
11,2,2,11,2,10,g,0.007619
12,2,2,12,2,10,g,0.014473
13,2,2,13,2,10,g,0.008609
14,2,2,14,2,10,g,0.008095
0,2,2,0,2,11,g,0.717369
1,2,2,1,2,11,g,0.731214
2,2,2,2,2,11,g,0.729325
3,2,2,3,2,11,g,0.726708
4,2,2,4,2,11,g,0.722210
5,2,2,5,2,11,g,0.736909
6,2,2,6,2,11,g,0.718950
7,2,2,7,2,11,g,0.061709
8,2,2,8,2,11,g,0.007007
9,2,2,9,2,11,g,0.025062
10,2,2,10,2,11,g,0.007431
11,2,2,11,2,11,g,0.007636
12,2,2,12,2,11,g,0.011434
13,2,2,13,2,11,g,0.009602
14,2,2,14,2,11,g,0.017302
0,2,2,0,2,12,g,0.650217
1,2,2,1,2,12,g,0.587062
2,2,2,2,2,12,g,0.606882
3,2,2,3,2,12,g,0.608548
4,2,2,4,2,12,g,0.608200
5,2,2,5,2,12,g,0.587589
6,2,2,6,2,12,g,0.613960
7,2,2,7,2,12,g,0.053892
8,2,2,8,2,12,g,0.016538
9,2,2,9,2,12,g,0.013428
10,2,2,10,2,12,g,0.008103
11,2,2,11,2,12,g,0.011202
12,2,2,12,2,12,g,0.008863
13,2,2,13,2,12,g,0.015138
14,2,2,14,2,12,g,0.007770
0,2,2,0,2,13,g,0.598094
1,2,2,1,2,13,g,0.543503
2,2,2,2,2,13,g,0.503860
3,2,2,3,2,13,g,0.535363
4,2,2,4,2,13,g,0.530505
5,2,2,5,2,13,g,0.560313
6,2,2,6,2,13,g,0.505199
7,2,2,7,2,13,g,0.057491
8,2,2,8,2,13,g,0.009353
9,2,2,9,2,13,g,0.004481
10,2,2,10,2,13,g,0.008863
11,2,2,11,2,13,g,0.009476
12,2,2,12,2,13,g,0.009524
13,2,2,13,2,13,g,0.016781
14,2,2,14,2,13,g,0.009131
0,2,2,0,2,14,g,0.730066
1,2,2,1,2,14,g,0.734742
2,2,2,2,2,14,g,0.725364
3,2,2,3,2,14,g,0.735457
4,2,2,4,2,14,g,0.724145
5,2,2,5,2,14,g,0.736102
6,2,2,6,2,14,g,0.724750
7,2,2,7,2,14,g,0.060700
8,2,2,8,2,14,g,0.008067
9,2,2,9,2,14,g,0.003679
10,2,2,10,2,14,g,0.006718
11,2,2,11,2,14,g,0.008481
12,2,2,12,2,14,g,0.008862
13,2,2,13,2,14,g,0.025659
14,2,2,14,2,14,g,0.012204
0,2,2,0,2,15,g,0.753276
1,2,2,1,2,15,g,0.775058
2,2,2,2,2,15,g,0.754232
3,2,2,3,2,15,g,0.765985
4,2,2,4,2,15,g,0.766600
5,2,2,5,2,15,g,0.762148
6,2,2,6,2,15,g,0.761092
7,2,2,7,2,15,g,0.052057
8,2,2,8,2,15,g,0.008248
9,2,2,9,2,15,g,0.006124
10,2,2,10,2,15,g,0.006107
11,2,2,11,2,15,g,0.016302
12,2,2,12,2,15,g,0.015745
13,2,2,13,2,15,g,0.014221
14,2,2,14,2,15,g,0.008656
0,2,2,0,3,2,k,0.547460
1,2,2,1,3,2,k,0.514142
2,2,2,2,3,2,k,0.528703
3,2,2,3,3,2,k,0.532107
4,2,2,4,3,2,k,0.520938
5,2,2,5,3,2,k,0.514638
6,2,2,6,3,2,k,0.516877
7,2,2,7,3,2,k,0.005353
8,2,2,8,3,2,k,0.012569
9,2,2,9,3,2,k,0.010328
10,2,2,10,3,2,k,0.006637
11,2,2,11,3,2,k,0.007776
12,2,2,12,3,2,k,0.013667
13,2,2,13,3,2,k,0.017092
14,2,2,14,3,2,k,0.010058
0,2,2,0,3,2,k,0.507581
1,2,2,1,3,2,k,0.531274
2,2,2,2,3,2,k,0.517914
3,2,2,3,3,2,k,0.522678
4,2,2,4,3,2,k,0.513520
5,2,2,5,3,2,k,0.524434
6,2,2,6,3,2,k,0.518911
7,2,2,7,3,2,k,0.003323
8,2,2,8,3,2,k,0.007203
9,2,2,9,3,2,k,0.005074
10,2,2,10,3,2,k,0.004471
11,2,2,11,3,2,k,0.007205
12,2,2,12,3,2,k,0.012743
13,2,2,13,3,2,k,0.015701
14,2,2,14,3,2,k,0.013134
0,2,2,0,3,2,k,0.533675
1,2,2,1,3,2,k,0.517044
2,2,2,2,3,2,k,0.513556
3,2,2,3,3,2,k,0.512538
4,2,2,4,3,2,k,0.506776
5,2,2,5,3,2,k,0.531975
6,2,2,6,3,2,k,0.509389
7,2,2,7,3,2,k,0.004944
8,2,2,8,3,2,k,0.005925
9,2,2,9,3,2,k,0.008252
10,2,2,10,3,2,k,0.005544
11,2,2,11,3,2,k,0.005279
12,2,2,12,3,2,k,0.009808
13,2,2,13,3,2,k,0.008385
14,2,2,14,3,2,k,0.008471
0,2,2,0,4,2,k,0.474618
1,2,2,1,4,2,k,0.500204
2,2,2,2,4,2,k,0.455514
3,2,2,3,4,2,k,0.482914
4,2,2,4,4,2,k,0.472044
5,2,2,5,4,2,k,0.475786
6,2,2,6,4,2,k,0.464962
7,2,2,7,4,2,k,0.003422
8,2,2,8,4,2,k,0.007197
9,2,2,9,4,2,k,0.006799
10,2,2,10,4,2,k,0.005281
11,2,2,11,4,2,k,0.010859
12,2,2,12,4,2,k,0.010378
13,2,2,13,4,2,k,0.008278
14,2,2,14,4,2,k,0.007585
0,2,2,0,4,2,k,0.452268
1,2,2,1,4,2,k,0.455140
2,2,2,2,4,2,k,0.478227
3,2,2,3,4,2,k,0.484142
4,2,2,4,4,2,k,0.479796
5,2,2,5,4,2,k,0.478083
6,2,2,6,4,2,k,0.474505
7,2,2,7,4,2,k,0.006143
8,2,2,8,4,2,k,0.005597
9,2,2,9,4,2,k,0.003941
10,2,2,10,4,2,k,0.005842
11,2,2,11,4,2,k,0.005140
12,2,2,12,4,2,k,0.017539
13,2,2,13,4,2,k,0.009141
14,2,2,14,4,2,k,0.011740
0,2,2,0,4,2,k,0.482985
1,2,2,1,4,2,k,0.459560
2,2,2,2,4,2,k,0.456192
3,2,2,3,4,2,k,0.463388
4,2,2,4,4,2,k,0.441030
5,2,2,5,4,2,k,0.480734
6,2,2,6,4,2,k,0.461065
7,2,2,7,4,2,k,0.004175
8,2,2,8,4,2,k,0.008071
9,2,2,9,4,2,k,0.008674
10,2,2,10,4,2,k,0.005544
11,2,2,11,4,2,k,0.005589
12,2,2,12,4,2,k,0.014925
13,2,2,13,4,2,k,0.013170
14,2,2,14,4,2,k,0.006816
0,2,2,0,5,2,k,0.470222
1,2,2,1,5,2,k,0.503223
2,2,2,2,5,2,k,0.451177
3,2,2,3,5,2,k,0.463180
4,2,2,4,5,2,k,0.485716
5,2,2,5,5,2,k,0.488255
6,2,2,6,5,2,k,0.488589
7,2,2,7,5,2,k,0.005273
8,2,2,8,5,2,k,0.007863
9,2,2,9,5,2,k,0.003732
10,2,2,10,5,2,k,0.005455
11,2,2,11,5,2,k,0.007668
12,2,2,12,5,2,k,0.008882
13,2,2,13,5,2,k,0.008224
14,2,2,14,5,2,k,0.009803
0,2,2,0,5,2,k,0.477341
1,2,2,1,5,2,k,0.500482
2,2,2,2,5,2,k,0.500629
3,2,2,3,5,2,k,0.492703
4,2,2,4,5,2,k,0.489480
5,2,2,5,5,2,k,0.477494
6,2,2,6,5,2,k,0.476259
7,2,2,7,5,2,k,0.007315
8,2,2,8,5,2,k,0.011433
9,2,2,9,5,2,k,0.007123
10,2,2,10,5,2,k,0.005846
11,2,2,11,5,2,k,0.004337
12,2,2,12,5,2,k,0.004928
13,2,2,13,5,2,k,0.009206
14,2,2,14,5,2,k,0.011096
0,2,2,0,5,2,k,0.453742
1,2,2,1,5,2,k,0.500687
2,2,2,2,5,2,k,0.494698
3,2,2,3,5,2,k,0.477022
4,2,2,4,5,2,k,0.452123
5,2,2,5,5,2,k,0.475519
6,2,2,6,5,2,k,0.459198
7,2,2,7,5,2,k,0.005482
8,2,2,8,5,2,k,0.008963
9,2,2,9,5,2,k,0.004629
10,2,2,10,5,2,k,0.004371
11,2,2,11,5,2,k,0.009776
12,2,2,12,5,2,k,0.008822
13,2,2,13,5,2,k,0.008556
14,2,2,14,5,2,k,0.006647
0,2,3,0,0,3,k,0.454774
1,2,3,1,0,3,k,0.463330
2,2,3,2,0,3,k,0.497012
3,2,3,3,0,3,k,0.456959
4,2,3,4,0,3,k,0.486934
5,2,3,5,0,3,k,0.461788
6,2,3,6,0,3,k,0.461479
7,2,3,7,0,3,k,0.183088
8,2,3,8,0,3,k,0.010406
9,2,3,9,0,3,k,0.004187
10,2,3,10,0,3,k,0.006254
11,2,3,11,0,3,k,0.010570
12,2,3,12,0,3,k,0.009909
13,2,3,13,0,3,k,0.013518
14,2,3,14,0,3,k,0.007422
0,2,3,0,0,3,k,0.489443
1,2,3,1,0,3,k,0.474766
2,2,3,2,0,3,k,0.490722
3,2,3,3,0,3,k,0.482370
4,2,3,4,0,3,k,0.454599
5,2,3,5,0,3,k,0.468336
6,2,3,6,0,3,k,0.465955
7,2,3,7,0,3,k,0.195197
8,2,3,8,0,3,k,0.007734
9,2,3,9,0,3,k,0.008248
10,2,3,10,0,3,k,0.004149
11,2,3,11,0,3,k,0.009782
12,2,3,12,0,3,k,0.010035
13,2,3,13,0,3,k,0.012348
14,2,3,14,0,3,k,0.009699
0,2,3,0,0,3,k,0.451099
1,2,3,1,0,3,k,0.455672
2,2,3,2,0,3,k,0.501527
3,2,3,3,0,3,k,0.453664
4,2,3,4,0,3,k,0.464360
5,2,3,5,0,3,k,0.481616
6,2,3,6,0,3,k,0.463211
7,2,3,7,0,3,k,0.203373
8,2,3,8,0,3,k,0.012855
9,2,3,9,0,3,k,0.005014
10,2,3,10,0,3,k,0.004102
11,2,3,11,0,3,k,0.006606
12,2,3,12,0,3,k,0.015266
13,2,3,13,0,3,k,0.012855
14,2,3,14,0,3,k,0.005891
0,2,3,0,1,3,k,0.471635
1,2,3,1,1,3,k,0.475641
2,2,3,2,1,3,k,0.472732
3,2,3,3,1,3,k,0.476647
4,2,3,4,1,3,k,0.490137
5,2,3,5,1,3,k,0.478058
6,2,3,6,1,3,k,0.485510
7,2,3,7,1,3,k,0.005698
8,2,3,8,1,3,k,0.009996
9,2,3,9,1,3,k,0.003089
10,2,3,10,1,3,k,0.004935
11,2,3,11,1,3,k,0.007507
12,2,3,12,1,3,k,0.012852
13,2,3,13,1,3,k,0.012268
14,2,3,14,1,3,k,0.010321
0,2,3,0,1,3,k,0.449155
1,2,3,1,1,3,k,0.464484
2,2,3,2,1,3,k,0.448390
3,2,3,3,1,3,k,0.499146
4,2,3,4,1,3,k,0.457567
5,2,3,5,1,3,k,0.499830
6,2,3,6,1,3,k,0.468151
7,2,3,7,1,3,k,0.002916
8,2,3,8,1,3,k,0.007162
9,2,3,9,1,3,k,0.003813
10,2,3,10,1,3,k,0.003358
11,2,3,11,1,3,k,0.009590
12,2,3,12,1,3,k,0.012170
13,2,3,13,1,3,k,0.007173
14,2,3,14,1,3,k,0.011642
0,2,3,0,1,3,k,0.496559
1,2,3,1,1,3,k,0.490452
2,2,3,2,1,3,k,0.458481
3,2,3,3,1,3,k,0.470027
4,2,3,4,1,3,k,0.477986
5,2,3,5,1,3,k,0.474836
6,2,3,6,1,3,k,0.476139
7,2,3,7,1,3,k,0.006472
8,2,3,8,1,3,k,0.010887
9,2,3,9,1,3,k,0.003090
10,2,3,10,1,3,k,0.004590
11,2,3,11,1,3,k,0.015777
12,2,3,12,1,3,k,0.009523
13,2,3,13,1,3,k,0.010805
14,2,3,14,1,3,k,0.007805
0,2,3,0,2,0,g,0.760383
1,2,3,1,2,0,g,0.772697
2,2,3,2,2,0,g,0.771402
3,2,3,3,2,0,g,0.759111
4,2,3,4,2,0,g,0.761580
5,2,3,5,2,0,g,0.777252
6,2,3,6,2,0,g,0.764167
7,2,3,7,2,0,g,0.073081
8,2,3,8,2,0,g,0.011706
9,2,3,9,2,0,g,0.007759
10,2,3,10,2,0,g,0.004395
11,2,3,11,2,0,g,0.007214
12,2,3,12,2,0,g,0.032107
13,2,3,13,2,0,g,0.014596
14,2,3,14,2,0,g,0.012495
0,2,3,0,2,1,g,0.681586
1,2,3,1,2,1,g,0.671919
2,2,3,2,2,1,g,0.694663
3,2,3,3,2,1,g,0.676521
4,2,3,4,2,1,g,0.671863
5,2,3,5,2,1,g,0.690824
6,2,3,6,2,1,g,0.677938
7,2,3,7,2,1,g,0.064212
8,2,3,8,2,1,g,0.007512
9,2,3,9,2,1,g,0.005464
10,2,3,10,2,1,g,0.004903
11,2,3,11,2,1,g,0.009387
12,2,3,12,2,1,g,0.015325
13,2,3,13,2,1,g,0.018164
14,2,3,14,2,1,g,0.006844
0,2,3,0,2,2,g,0.657190
1,2,3,1,2,2,g,0.629394
2,2,3,2,2,2,g,0.676772
3,2,3,3,2,2,g,0.665360
4,2,3,4,2,2,g,0.636324
5,2,3,5,2,2,g,0.664610
6,2,3,6,2,2,g,0.672548
7,2,3,7,2,2,g,0.050975
8,2,3,8,2,2,g,0.010685
9,2,3,9,2,2,g,0.012303
10,2,3,10,2,2,g,0.004324
11,2,3,11,2,2,g,0.007235
12,2,3,12,2,2,g,0.010091
13,2,3,13,2,2,g,0.018306
14,2,3,14,2,2,g,0.007358
0,2,3,0,2,4,g,0.674290
1,2,3,1,2,4,g,0.684920
2,2,3,2,2,4,g,0.676480
3,2,3,3,2,4,g,0.664872
4,2,3,4,2,4,g,0.680127
5,2,3,5,2,4,g,0.677597
6,2,3,6,2,4,g,0.670455
7,2,3,7,2,4,g,0.058797
8,2,3,8,2,4,g,0.005976
9,2,3,9,2,4,g,0.006607
10,2,3,10,2,4,g,0.005335
11,2,3,11,2,4,g,0.031707
12,2,3,12,2,4,g,0.016728
13,2,3,13,2,4,g,0.019824
14,2,3,14,2,4,g,0.006773
0,2,3,0,2,5,g,0.681494
1,2,3,1,2,5,g,0.681150
2,2,3,2,2,5,g,0.685212
3,2,3,3,2,5,g,0.670445
4,2,3,4,2,5,g,0.678783
5,2,3,5,2,5,g,0.689137
6,2,3,6,2,5,g,0.682232
7,2,3,7,2,5,g,0.076086
8,2,3,8,2,5,g,0.010669
9,2,3,9,2,5,g,0.008896
10,2,3,10,2,5,g,0.005529
11,2,3,11,2,5,g,0.014690
12,2,3,12,2,5,g,0.016511
13,2,3,13,2,5,g,0.013253
14,2,3,14,2,5,g,0.009222
0,2,3,0,2,6,g,0.762582
1,2,3,1,2,6,g,0.769944
2,2,3,2,2,6,g,0.768540
3,2,3,3,2,6,g,0.776536
4,2,3,4,2,6,g,0.759204
5,2,3,5,2,6,g,0.773630
6,2,3,6,2,6,g,0.765797
7,2,3,7,2,6,g,0.072477
8,2,3,8,2,6,g,0.014124
9,2,3,9,2,6,g,0.004773
10,2,3,10,2,6,g,0.003524
11,2,3,11,2,6,g,0.008494
12,2,3,12,2,6,g,0.012321
13,2,3,13,2,6,g,0.013675
14,2,3,14,2,6,g,0.008158
0,2,3,0,2,7,g,0.734560
1,2,3,1,2,7,g,0.735718
2,2,3,2,2,7,g,0.740254
3,2,3,3,2,7,g,0.744063
4,2,3,4,2,7,g,0.736634
5,2,3,5,2,7,g,0.739988
6,2,3,6,2,7,g,0.738022
7,2,3,7,2,7,g,0.063204
8,2,3,8,2,7,g,0.014989
9,2,3,9,2,7,g,0.006920
10,2,3,10,2,7,g,0.005391
11,2,3,11,2,7,g,0.006696
12,2,3,12,2,7,g,0.009329
13,2,3,13,2,7,g,0.012883
14,2,3,14,2,7,g,0.022195
0,2,3,0,2,8,g,0.526861
1,2,3,1,2,8,g,0.527649
2,2,3,2,2,8,g,0.533332
3,2,3,3,2,8,g,0.532458
4,2,3,4,2,8,g,0.507582
5,2,3,5,2,8,g,0.502850
6,2,3,6,2,8,g,0.538552
7,2,3,7,2,8,g,0.045435
8,2,3,8,2,8,g,0.005354
9,2,3,9,2,8,g,0.012060
10,2,3,10,2,8,g,0.004200
11,2,3,11,2,8,g,0.007339
12,2,3,12,2,8,g,0.009788
13,2,3,13,2,8,g,0.011766
14,2,3,14,2,8,g,0.007543
0,2,3,0,2,9,g,0.634488
1,2,3,1,2,9,g,0.600095
2,2,3,2,2,9,g,0.592943
3,2,3,3,2,9,g,0.591256
4,2,3,4,2,9,g,0.607638
5,2,3,5,2,9,g,0.575150
6,2,3,6,2,9,g,0.576168
7,2,3,7,2,9,g,0.047714
8,2,3,8,2,9,g,0.005232
9,2,3,9,2,9,g,0.004369
10,2,3,10,2,9,g,0.004658
11,2,3,11,2,9,g,0.007703
12,2,3,12,2,9,g,0.010890
13,2,3,13,2,9,g,0.011469
14,2,3,14,2,9,g,0.009139
0,2,3,0,2,10,g,0.729150
1,2,3,1,2,10,g,0.728267
2,2,3,2,2,10,g,0.735480
3,2,3,3,2,10,g,0.728701
4,2,3,4,2,10,g,0.731675
5,2,3,5,2,10,g,0.735648
6,2,3,6,2,10,g,0.733289
7,2,3,7,2,10,g,0.060826
8,2,3,8,2,10,g,0.010306
9,2,3,9,2,10,g,0.009494
10,2,3,10,2,10,g,0.006809
11,2,3,11,2,10,g,0.008466
12,2,3,12,2,10,g,0.016033
13,2,3,13,2,10,g,0.010451
14,2,3,14,2,10,g,0.005745
0,2,3,0,2,11,g,0.725995
1,2,3,1,2,11,g,0.727592
2,2,3,2,2,11,g,0.731851
3,2,3,3,2,11,g,0.723519
4,2,3,4,2,11,g,0.718496
5,2,3,5,2,11,g,0.738863
6,2,3,6,2,11,g,0.726196
7,2,3,7,2,11,g,0.055602
8,2,3,8,2,11,g,0.009765
9,2,3,9,2,11,g,0.009560
10,2,3,10,2,11,g,0.005472
11,2,3,11,2,11,g,0.009683
12,2,3,12,2,11,g,0.013370
13,2,3,13,2,11,g,0.019709
14,2,3,14,2,11,g,0.019881
0,2,3,0,2,12,g,0.726863
1,2,3,1,2,12,g,0.724613
2,2,3,2,2,12,g,0.726196
3,2,3,3,2,12,g,0.723956
4,2,3,4,2,12,g,0.723866
5,2,3,5,2,12,g,0.727684
6,2,3,6,2,12,g,0.733612
7,2,3,7,2,12,g,0.047539
8,2,3,8,2,12,g,0.038852
9,2,3,9,2,12,g,0.008599
10,2,3,10,2,12,g,0.005733
11,2,3,11,2,12,g,0.011440
12,2,3,12,2,12,g,0.010874
13,2,3,13,2,12,g,0.016273
14,2,3,14,2,12,g,0.016674
0,2,3,0,2,13,g,0.581791
1,2,3,1,2,13,g,0.603206
2,2,3,2,2,13,g,0.600731
3,2,3,3,2,13,g,0.585247
4,2,3,4,2,13,g,0.601192
5,2,3,5,2,13,g,0.606723
6,2,3,6,2,13,g,0.622260
7,2,3,7,2,13,g,0.043610
8,2,3,8,2,13,g,0.017124
9,2,3,9,2,13,g,0.004920
10,2,3,10,2,13,g,0.005571
11,2,3,11,2,13,g,0.007139
12,2,3,12,2,13,g,0.009043
13,2,3,13,2,13,g,0.010870
14,2,3,14,2,13,g,0.005135
0,2,3,0,2,14,g,0.539156
1,2,3,1,2,14,g,0.541848
2,2,3,2,2,14,g,0.529440
3,2,3,3,2,14,g,0.538193
4,2,3,4,2,14,g,0.557989
5,2,3,5,2,14,g,0.555085
6,2,3,6,2,14,g,0.568838
7,2,3,7,2,14,g,0.064985
8,2,3,8,2,14,g,0.012014
9,2,3,9,2,14,g,0.006971
10,2,3,10,2,14,g,0.006745
11,2,3,11,2,14,g,0.007872
12,2,3,12,2,14,g,0.013528
13,2,3,13,2,14,g,0.012045
14,2,3,14,2,14,g,0.010630
0,2,3,0,2,15,g,0.728390
1,2,3,1,2,15,g,0.733009
2,2,3,2,2,15,g,0.733970
3,2,3,3,2,15,g,0.729851
4,2,3,4,2,15,g,0.730444
5,2,3,5,2,15,g,0.733251
6,2,3,6,2,15,g,0.733547
7,2,3,7,2,15,g,0.057256
8,2,3,8,2,15,g,0.013377
9,2,3,9,2,15,g,0.004867
10,2,3,10,2,15,g,0.008097
