sg,sr,sc,sp,color,dg,dr,dc,dp
0,1,7,0,g,0,1,0,9
0,1,7,1,b,4,1,1,1
0,1,7,2,b,4,1,1,2
0,1,7,3,b,13,1,1,2
0,1,7,7,k,0,3,7,20
0,1,7,8,g,0,1,3,17
0,1,7,9,g,0,1,5,18
0,1,7,10,b,13,1,1,1
0,1,7,14,k,0,3,7,22
0,1,7,15,k,0,3,7,21
0,1,7,16,g,0,1,6,19
0,1,7,17,g,0,1,2,8
0,1,7,18,g,0,1,4,17
0,1,7,19,g,0,1,1,18
0,1,7,20,k,0,5,7,22
0,1,7,21,k,0,5,7,21
0,1,7,22,k,0,5,7,20
0,1,7,23,k,0,4,7,36
0,1,7,24,g,0,1,8,37
0,1,7,25,g,0,1,15,30
0,1,7,26,g,0,1,12,38
0,1,7,27,g,0,1,13,39
0,1,7,28,k,0,4,7,28
0,1,7,29,k,0,0,7,39
0,1,7,30,k,0,0,7,38
0,1,7,31,k,0,2,7,39
0,1,7,32,g,0,1,9,39
0,1,7,33,g,0,1,10,38
0,1,7,34,g,0,1,11,39
0,1,7,35,g,0,1,14,28
0,1,7,36,k,0,4,7,23
0,1,7,37,k,0,0,7,31
0,1,7,38,k,0,2,7,38
0,1,7,39,k,0,2,7,31
0,1,8,0,k,0,3,8,17
0,1,8,4,b,14,1,0,1
0,1,8,5,b,5,1,0,1
0,1,8,6,b,5,1,0,2
0,1,8,7,g,0,1,14,15
0,1,8,8,k,0,3,8,18
0,1,8,9,k,0,3,8,19
0,1,8,13,b,14,1,0,2
0,1,8,14,g,0,1,15,7
0,1,8,15,g,0,1,11,21
0,1,8,16,k,0,4,8,16
0,1,8,17,k,0,5,8,17
0,1,8,18,k,0,5,8,19
0,1,8,19,k,0,5,8,18
0,1,8,20,g,0,1,9,23
0,1,8,21,g,0,1,13,22
0,1,8,22,g,0,1,10,22
0,1,8,23,g,0,1,12,21
0,1,8,24,k,0,2,8,24
0,1,8,25,k,0,0,8,32
0,1,8,26,k,0,0,8,24
0,1,8,27,k,0,4,8,35
0,1,8,28,g,0,1,1,35
0,1,8,29,g,0,1,0,26
0,1,8,30,g,0,1,3,32
0,1,8,31,g,0,1,4,33
0,1,8,32,k,0,2,8,33
0,1,8,33,k,0,2,8,32
0,1,8,34,k,0,0,8,33
0,1,8,35,k,0,4,8,27
0,1,8,36,g,0,1,2,33
0,1,8,37,g,0,1,7,24
0,1,8,38,g,0,1,6,33
0,1,8,39,g,0,1,5,32
0,1,9,0,k,0,3,9,17
0,1,9,4,b,14,1,1,1
0,1,9,5,b,5,1,1,1
0,1,9,6,b,5,1,1,2
0,1,9,7,g,0,1,11,14
0,1,9,8,k,0,3,9,18
0,1,9,9,k,0,3,9,19
0,1,9,13,b,14,1,1,2
0,1,9,14,g,0,1,13,7
0,1,9,15,g,0,1,14,7
0,1,9,16,k,0,4,9,16
0,1,9,17,k,0,5,9,17
0,1,9,18,k,0,5,9,19
0,1,9,19,k,0,5,9,18
0,1,9,20,g,0,1,10,23
0,1,9,21,g,0,1,15,20
0,1,9,22,g,0,1,12,7
0,1,9,23,g,0,1,8,20
0,1,9,24,k,0,2,9,24
0,1,9,25,k,0,0,9,32
0,1,9,26,k,0,0,9,24
0,1,9,27,k,0,4,9,35
0,1,9,28,g,0,1,6,35
0,1,9,29,g,0,1,5,26
0,1,9,30,g,0,1,0,27
0,1,9,31,g,0,1,1,25
0,1,9,32,k,0,2,9,33
0,1,9,33,k,0,2,9,32
0,1,9,34,k,0,0,9,33
0,1,9,35,k,0,4,9,27
0,1,9,36,g,0,1,2,32
0,1,9,37,g,0,1,4,24
0,1,9,38,g,0,1,3,33
0,1,9,39,g,0,1,7,32
0,1,10,0,k,0,3,10,17
0,1,10,4,b,15,1,0,1
0,1,10,5,b,6,1,0,1
0,1,10,6,b,6,1,0,2
0,1,10,7,g,0,1,14,14
0,1,10,8,k,0,3,10,18
0,1,10,9,k,0,3,10,19
0,1,10,13,b,15,1,0,2
0,1,10,14,g,0,1,12,14
0,1,10,15,g,0,1,15,22
0,1,10,16,k,0,4,10,16
0,1,10,17,k,0,5,10,17
0,1,10,18,k,0,5,10,19
0,1,10,19,k,0,5,10,18
0,1,10,20,g,0,1,11,23
0,1,10,21,g,0,1,13,15
0,1,10,22,g,0,1,8,22
0,1,10,23,g,0,1,9,20
0,1,10,24,k,0,2,10,24
0,1,10,25,k,0,0,10,32
0,1,10,26,k,0,0,10,24
0,1,10,27,k,0,4,10,35
0,1,10,28,g,0,1,2,26
0,1,10,29,g,0,1,1,24
0,1,10,30,g,0,1,6,25
0,1,10,31,g,0,1,4,32
0,1,10,32,k,0,2,10,33
0,1,10,33,k,0,2,10,32
0,1,10,34,k,0,0,10,33
0,1,10,35,k,0,4,10,27
0,1,10,36,g,0,1,3,27
0,1,10,37,g,0,1,0,35
0,1,10,38,g,0,1,7,33
0,1,10,39,g,0,1,5,33
0,1,11,0,k,0,3,11,17
0,1,11,4,b,15,1,1,1
0,1,11,5,b,6,1,1,1
0,1,11,6,b,6,1,1,2
0,1,11,7,g,0,1,13,14
0,1,11,8,k,0,3,11,18
0,1,11,9,k,0,3,11,19
0,1,11,13,b,15,1,1,2
0,1,11,14,g,0,1,9,7
0,1,11,15,g,0,1,14,21
0,1,11,16,k,0,4,11,16
0,1,11,17,k,0,5,11,17
0,1,11,18,k,0,5,11,19
0,1,11,19,k,0,5,11,18
0,1,11,20,g,0,1,12,23
0,1,11,21,g,0,1,8,15
0,1,11,22,g,0,1,15,15
0,1,11,23,g,0,1,10,20
0,1,11,24,k,0,2,11,24
0,1,11,25,k,0,0,11,32
0,1,11,26,k,0,0,11,24
0,1,11,27,k,0,4,11,35
0,1,11,28,g,0,1,4,35
0,1,11,29,g,0,1,1,33
0,1,11,30,g,0,1,3,35
0,1,11,31,g,0,1,0,25
0,1,11,32,k,0,2,11,33
0,1,11,33,k,0,2,11,32
0,1,11,34,k,0,0,11,33
0,1,11,35,k,0,4,11,27
0,1,11,36,g,0,1,2,27
0,1,11,37,g,0,1,6,24
0,1,11,38,g,0,1,5,34
0,1,11,39,g,0,1,7,34
0,1,12,0,k,0,3,12,17
0,1,12,5,b,7,1,0,1
0,1,12,6,b,7,1,0,2
0,1,12,7,g,0,1,9,22
0,1,12,8,k,0,3,12,18
0,1,12,9,k,0,3,12,19
0,1,12,14,g,0,1,10,14
0,1,12,15,g,0,1,14,22
0,1,12,16,k,0,4,12,16
0,1,12,17,k,0,5,12,17
0,1,12,18,k,0,5,12,19
0,1,12,19,k,0,5,12,18
0,1,12,20,g,0,1,13,23
0,1,12,21,g,0,1,8,23
0,1,12,22,g,0,1,15,21
0,1,12,23,g,0,1,11,20
0,1,12,24,k,0,2,12,24
0,1,12,25,k,0,0,12,32
0,1,12,26,k,0,0,12,24
0,1,12,27,k,0,4,12,35
0,1,12,28,g,0,1,4,26
0,1,12,29,g,0,1,3,25
0,1,12,30,g,0,1,1,34
0,1,12,31,g,0,1,2,25
0,1,12,32,k,0,2,12,33
0,1,12,33,k,0,2,12,32
0,1,12,34,k,0,0,12,33
0,1,12,35,k,0,4,12,27
0,1,12,36,g,0,1,5,27
0,1,12,37,g,0,1,0,24
0,1,12,38,g,0,1,7,26
0,1,12,39,g,0,1,6,32
0,1,13,0,k,0,3,13,17
0,1,13,5,b,7,1,1,1
0,1,13,6,b,7,1,1,2
0,1,13,7,g,0,1,9,14
0,1,13,8,k,0,3,13,18
0,1,13,9,k,0,3,13,19
0,1,13,14,g,0,1,11,7
0,1,13,15,g,0,1,10,21
0,1,13,16,k,0,4,13,16
0,1,13,17,k,0,5,13,17
0,1,13,18,k,0,5,13,19
0,1,13,19,k,0,5,13,18
0,1,13,20,g,0,1,14,23
0,1,13,21,g,0,1,15,14
0,1,13,22,g,0,1,8,21
0,1,13,23,g,0,1,12,20
0,1,13,24,k,0,2,13,24
0,1,13,25,k,0,0,13,32
0,1,13,26,k,0,0,13,24
0,1,13,27,k,0,4,13,35
0,1,13,28,g,0,1,1,26
0,1,13,29,g,0,1,3,34
0,1,13,30,g,0,1,5,35
0,1,13,31,g,0,1,0,32
0,1,13,32,k,0,2,13,33
0,1,13,33,k,0,2,13,32
0,1,13,34,k,0,0,13,33
0,1,13,35,k,0,4,13,27
0,1,13,36,g,0,1,4,27
0,1,13,37,g,0,1,2,24
0,1,13,38,g,0,1,6,27
0,1,13,39,g,0,1,7,27
0,1,14,0,k,0,3,14,17
0,1,14,5,b,8,1,0,1
0,1,14,6,b,8,1,0,2
0,1,14,7,g,0,1,9,15
0,1,14,8,k,0,3,14,18
0,1,14,9,k,0,3,14,19
0,1,14,14,g,0,1,10,7
0,1,14,15,g,0,1,8,7
0,1,14,16,k,0,4,14,16
0,1,14,17,k,0,5,14,17
0,1,14,18,k,0,5,14,19
0,1,14,19,k,0,5,14,18
0,1,14,20,g,0,1,15,23
0,1,14,21,g,0,1,11,15
0,1,14,22,g,0,1,12,15
0,1,14,23,g,0,1,13,20
0,1,14,24,k,0,2,14,24
0,1,14,25,k,0,0,14,32
0,1,14,26,k,0,0,14,24
0,1,14,27,k,0,4,14,35
0,1,14,28,g,0,1,7,35
0,1,14,29,g,0,1,6,34
0,1,14,30,g,0,1,2,35
0,1,14,31,g,0,1,3,26
0,1,14,32,k,0,2,14,33
0,1,14,33,k,0,2,14,32
0,1,14,34,k,0,0,14,33
0,1,14,35,k,0,4,14,27
0,1,14,36,g,0,1,1,27
0,1,14,37,g,0,1,5,25
0,1,14,38,g,0,1,0,33
0,1,14,39,g,0,1,4,25
0,1,15,0,k,0,3,15,17
0,1,15,5,b,8,1,1,1
0,1,15,6,b,8,1,1,2
0,1,15,7,g,0,1,8,14
0,1,15,8,k,0,3,15,18
0,1,15,9,k,0,3,15,19
0,1,15,14,g,0,1,13,21
0,1,15,15,g,0,1,11,22
0,1,15,16,k,0,4,15,16
0,1,15,17,k,0,5,15,17
0,1,15,18,k,0,5,15,19
0,1,15,19,k,0,5,15,18
0,1,15,20,g,0,1,9,21
0,1,15,21,g,0,1,12,22
0,1,15,22,g,0,1,10,15
0,1,15,23,g,0,1,14,20
0,1,15,24,k,0,2,15,24
0,1,15,25,k,0,0,15,32
0,1,15,26,k,0,0,15,24
0,1,15,27,k,0,4,15,35
0,1,15,28,g,0,1,5,24
0,1,15,29,g,0,1,4,34
0,1,15,30,g,0,1,7,25
0,1,15,31,g,0,1,0,34
0,1,15,32,k,0,2,15,33
0,1,15,33,k,0,2,15,32
0,1,15,34,k,0,0,15,33
0,1,15,35,k,0,4,15,27
0,1,15,36,g,0,1,6,26
0,1,15,37,g,0,1,3,24
0,1,15,38,g,0,1,2,34
0,1,15,39,g,0,1,1,32
0,2,0,0,g,0,2,6,8
0,2,0,1,b,1,2,0,1
0,2,0,2,b,1,2,0,2
0,2,0,3,b,9,2,0,2
0,2,0,7,k,0,3,0,14
0,2,0,8,g,0,2,2,17
0,2,0,9,g,0,2,7,0
0,2,0,10,b,9,2,0,1
0,2,0,14,k,0,3,0,7
0,2,0,15,k,0,3,0,15
0,2,0,16,g,0,2,4,18
0,2,0,17,g,0,2,3,18
0,2,0,18,g,0,2,5,17
0,2,0,19,g,0,2,1,16
0,2,0,20,k,0,4,0,22
0,2,0,21,k,0,4,0,21
0,2,0,22,k,0,4,0,20
0,2,0,23,k,0,5,0,36
0,2,0,24,g,0,2,12,37
0,2,0,25,g,0,2,11,31
0,2,0,26,g,0,2,8,29
0,2,0,27,g,0,2,9,30
0,2,0,28,k,0,5,0,28
0,2,0,29,k,0,0,0,37
0,2,0,30,k,0,0,0,30
0,2,0,31,k,0,1,0,39
0,2,0,32,g,0,2,13,31
0,2,0,33,g,0,2,14,38
0,2,0,34,g,0,2,15,31
0,2,0,35,g,0,2,10,37
0,2,0,36,k,0,5,0,23
0,2,0,37,k,0,0,0,29
0,2,0,38,k,0,1,0,38
0,2,0,39,k,0,1,0,31
0,2,1,0,g,0,2,3,9
0,2,1,1,b,1,2,1,1
0,2,1,2,b,1,2,1,2
0,2,1,3,b,9,2,1,2
0,2,1,7,k,0,3,1,14
0,2,1,8,g,0,2,6,0
0,2,1,9,g,0,2,5,0
0,2,1,10,b,9,2,1,1
0,2,1,14,k,0,3,1,7
0,2,1,15,k,0,3,1,15
0,2,1,16,g,0,2,0,19
0,2,1,17,g,0,2,4,0
0,2,1,18,g,0,2,7,19
0,2,1,19,g,0,2,2,16
0,2,1,20,k,0,4,1,22
0,2,1,21,k,0,4,1,21
0,2,1,22,k,0,4,1,20
0,2,1,23,k,0,5,1,36
0,2,1,24,g,0,2,10,29
0,2,1,25,g,0,2,9,31
0,2,1,26,g,0,2,13,28
0,2,1,27,g,0,2,14,36
0,2,1,28,k,0,5,1,28
0,2,1,29,k,0,0,1,37
0,2,1,30,k,0,0,1,30
0,2,1,31,k,0,1,1,39
0,2,1,32,g,0,2,15,39
0,2,1,33,g,0,2,11,29
0,2,1,34,g,0,2,12,30
0,2,1,35,g,0,2,8,28
0,2,1,36,k,0,5,1,23
0,2,1,37,k,0,0,1,29
0,2,1,38,k,0,1,1,38
0,2,1,39,k,0,1,1,31
0,2,2,0,g,0,2,6,9
0,2,2,1,b,2,2,0,1
0,2,2,2,b,2,2,0,2
0,2,2,3,b,10,2,0,2
0,2,2,7,k,0,3,2,14
0,2,2,8,g,0,2,7,17
0,2,2,9,g,0,2,4,9
0,2,2,10,b,10,2,0,1
0,2,2,14,k,0,3,2,7
0,2,2,15,k,0,3,2,15
0,2,2,16,g,0,2,1,19
0,2,2,17,g,0,2,0,8
0,2,2,18,g,0,2,5,8
0,2,2,19,g,0,2,3,16
0,2,2,20,k,0,4,2,22
0,2,2,21,k,0,4,2,21
0,2,2,22,k,0,4,2,20
0,2,2,23,k,0,5,2,36
0,2,2,24,g,0,2,13,37
0,2,2,25,g,0,2,12,31
0,2,2,26,g,0,2,10,28
0,2,2,27,g,0,2,11,36
0,2,2,28,k,0,5,2,28
0,2,2,29,k,0,0,2,37
0,2,2,30,k,0,0,2,30
0,2,2,31,k,0,1,2,39
0,2,2,32,g,0,2,9,36
0,2,2,33,g,0,2,8,36
0,2,2,34,g,0,2,15,38
0,2,2,35,g,0,2,14,30
0,2,2,36,k,0,5,2,23
0,2,2,37,k,0,0,2,29
0,2,2,38,k,0,1,2,38
0,2,2,39,k,0,1,2,31
0,2,3,0,g,0,2,5,9
0,2,3,1,b,2,2,1,1
0,2,3,2,b,2,2,1,2
0,2,3,3,b,10,2,1,2
0,2,3,7,k,0,3,3,14
0,2,3,8,g,0,2,6,18
0,2,3,9,g,0,2,1,0
0,2,3,10,b,10,2,1,1
0,2,3,14,k,0,3,3,7
0,2,3,15,k,0,3,3,15
0,2,3,16,g,0,2,2,19
0,2,3,17,g,0,2,7,8
0,2,3,18,g,0,2,0,17
0,2,3,19,g,0,2,4,16
0,2,3,20,k,0,4,3,22
0,2,3,21,k,0,4,3,21
0,2,3,22,k,0,4,3,20
0,2,3,23,k,0,5,3,36
0,2,3,24,g,0,2,15,37
0,2,3,25,g,0,2,12,29
0,2,3,26,g,0,2,14,31
0,2,3,27,g,0,2,10,36
0,2,3,28,k,0,5,3,28
0,2,3,29,k,0,0,3,37
0,2,3,30,k,0,0,3,30
0,2,3,31,k,0,1,3,39
0,2,3,32,g,0,2,8,30
0,2,3,33,g,0,2,9,38
0,2,3,34,g,0,2,13,29
0,2,3,35,g,0,2,11,30
0,2,3,36,k,0,5,3,23
0,2,3,37,k,0,0,3,29
0,2,3,38,k,0,1,3,38
0,2,3,39,k,0,1,3,31
0,2,4,0,g,0,2,1,17
0,2,4,1,b,3,2,0,1
0,2,4,2,b,3,2,0,2
0,2,4,3,b,11,2,0,2
0,2,4,7,k,0,3,4,14
0,2,4,8,g,0,2,6,17
0,2,4,9,g,0,2,2,9
0,2,4,10,b,11,2,0,1
0,2,4,14,k,0,3,4,7
0,2,4,15,k,0,3,4,15
0,2,4,16,g,0,2,3,19
0,2,4,17,g,0,2,7,18
0,2,4,18,g,0,2,0,16
0,2,4,19,g,0,2,5,16
0,2,4,20,k,0,4,4,22
0,2,4,21,k,0,4,4,21
0,2,4,22,k,0,4,4,20
0,2,4,23,k,0,5,4,36
0,2,4,24,g,0,2,9,37
0,2,4,25,g,0,2,14,39
0,2,4,26,g,0,2,12,28
0,2,4,27,g,0,2,13,36
0,2,4,28,k,0,5,4,28
0,2,4,29,k,0,0,4,37
0,2,4,30,k,0,0,4,30
0,2,4,31,k,0,1,4,39
0,2,4,32,g,0,2,10,31
0,2,4,33,g,0,2,8,31
0,2,4,34,g,0,2,15,29
0,2,4,35,g,0,2,11,28
0,2,4,36,k,0,5,4,23
0,2,4,37,k,0,0,4,29
0,2,4,38,k,0,1,4,38
0,2,4,39,k,0,1,4,31
0,2,5,0,g,0,2,1,9
0,2,5,1,b,3,2,1,1
0,2,5,2,b,3,2,1,2
0,2,5,3,b,11,2,1,2
0,2,5,7,k,0,3,5,14
0,2,5,8,g,0,2,2,18
0,2,5,9,g,0,2,3,0
0,2,5,10,b,11,2,1,1
0,2,5,14,k,0,3,5,7
0,2,5,15,k,0,3,5,15
0,2,5,16,g,0,2,4,19
0,2,5,17,g,0,2,0,18
0,2,5,18,g,0,2,7,9
0,2,5,19,g,0,2,6,16
0,2,5,20,k,0,4,5,22
0,2,5,21,k,0,4,5,21
0,2,5,22,k,0,4,5,20
0,2,5,23,k,0,5,5,36
0,2,5,24,g,0,2,15,28
0,2,5,25,g,0,2,14,37
0,2,5,26,g,0,2,9,29
0,2,5,27,g,0,2,12,36
0,2,5,28,k,0,5,5,28
0,2,5,29,k,0,0,5,37
0,2,5,30,k,0,0,5,30
0,2,5,31,k,0,1,5,39
0,2,5,32,g,0,2,8,39
0,2,5,33,g,0,2,10,39
0,2,5,34,g,0,2,11,38
0,2,5,35,g,0,2,13,30
0,2,5,36,k,0,5,5,23
0,2,5,37,k,0,0,5,29
0,2,5,38,k,0,1,5,38
0,2,5,39,k,0,1,5,31
0,2,6,0,g,0,2,1,8
0,2,6,1,b,4,2,0,1
0,2,6,2,b,4,2,0,2
0,2,6,3,b,13,2,0,2
0,2,6,7,k,0,3,6,14
0,2,6,8,g,0,2,0,0
0,2,6,9,g,0,2,2,0
0,2,6,10,b,13,2,0,1
0,2,6,14,k,0,3,6,7
0,2,6,15,k,0,3,6,15
0,2,6,16,g,0,2,5,19
0,2,6,17,g,0,2,4,8
0,2,6,18,g,0,2,3,8
0,2,6,19,g,0,2,7,16
0,2,6,20,k,0,4,6,22
0,2,6,21,k,0,4,6,21
0,2,6,22,k,0,4,6,20
0,2,6,23,k,0,5,6,36
0,2,6,24,g,0,2,11,37
0,2,6,25,g,0,2,10,30
0,2,6,26,g,0,2,15,36
0,2,6,27,g,0,2,13,38
0,2,6,28,k,0,5,6,28
0,2,6,29,k,0,0,6,37
0,2,6,30,k,0,0,6,30
0,2,6,31,k,0,1,6,39
0,2,6,32,g,0,2,12,39
0,2,6,33,g,0,2,8,38
0,2,6,34,g,0,2,14,29
0,2,6,35,g,0,2,9,28
0,2,6,36,k,0,5,6,23
0,2,6,37,k,0,0,6,29
0,2,6,38,k,0,1,6,38
0,2,6,39,k,0,1,6,31
0,2,7,0,g,0,2,0,9
0,2,7,1,b,4,2,1,1
0,2,7,2,b,4,2,1,2
0,2,7,3,b,13,2,1,2
0,2,7,7,k,0,3,7,14
0,2,7,8,g,0,2,3,17
0,2,7,9,g,0,2,5,18
0,2,7,10,b,13,2,1,1
0,2,7,14,k,0,3,7,7
0,2,7,15,k,0,3,7,15
0,2,7,16,g,0,2,6,19
0,2,7,17,g,0,2,2,8
0,2,7,18,g,0,2,4,17
0,2,7,19,g,0,2,1,18
0,2,7,20,k,0,4,7,22
0,2,7,21,k,0,4,7,21
0,2,7,22,k,0,4,7,20
0,2,7,23,k,0,5,7,36
0,2,7,24,g,0,2,8,37
0,2,7,25,g,0,2,15,30
0,2,7,26,g,0,2,12,38
0,2,7,27,g,0,2,13,39
0,2,7,28,k,0,5,7,28
0,2,7,29,k,0,0,7,37
0,2,7,30,k,0,0,7,30
0,2,7,31,k,0,1,7,39
0,2,7,32,g,0,2,9,39
0,2,7,33,g,0,2,10,38
0,2,7,34,g,0,2,11,39
0,2,7,35,g,0,2,14,28
0,2,7,36,k,0,5,7,23
0,2,7,37,k,0,0,7,29
0,2,7,38,k,0,1,7,38
0,2,7,39,k,0,1,7,31
0,2,8,0,k,0,3,8,0
0,2,8,4,b,14,2,0,1
0,2,8,5,b,5,2,0,1
0,2,8,6,b,5,2,0,2
0,2,8,7,g,0,2,14,15
0,2,8,8,k,0,3,8,9
0,2,8,9,k,0,3,8,8
0,2,8,13,b,14,2,0,2
0,2,8,14,g,0,2,15,7
0,2,8,15,g,0,2,11,21
0,2,8,16,k,0,5,8,16
0,2,8,17,k,0,4,8,17
0,2,8,18,k,0,4,8,19
0,2,8,19,k,0,4,8,18
0,2,8,20,g,0,2,9,23
0,2,8,21,g,0,2,13,22
0,2,8,22,g,0,2,10,22
0,2,8,23,g,0,2,12,21
0,2,8,24,k,0,1,8,24
0,2,8,25,k,0,0,8,34
0,2,8,26,k,0,0,8,26
0,2,8,27,k,0,5,8,35
0,2,8,28,g,0,2,1,35
0,2,8,29,g,0,2,0,26
0,2,8,30,g,0,2,3,32
0,2,8,31,g,0,2,4,33
0,2,8,32,k,0,1,8,33
0,2,8,33,k,0,1,8,32
0,2,8,34,k,0,0,8,25
0,2,8,35,k,0,5,8,27
0,2,8,36,g,0,2,2,33
0,2,8,37,g,0,2,7,24
0,2,8,38,g,0,2,6,33
0,2,8,39,g,0,2,5,32
0,2,9,0,k,0,3,9,0
0,2,9,4,b,14,2,1,1
0,2,9,5,b,5,2,1,1
0,2,9,6,b,5,2,1,2
0,2,9,7,g,0,2,11,14
0,2,9,8,k,0,3,9,9
0,2,9,9,k,0,3,9,8
0,2,9,13,b,14,2,1,2
0,2,9,14,g,0,2,13,7
0,2,9,15,g,0,2,14,7
0,2,9,16,k,0,5,9,16
0,2,9,17,k,0,4,9,17
0,2,9,18,k,0,4,9,19
0,2,9,19,k,0,4,9,18
0,2,9,20,g,0,2,10,23
0,2,9,21,g,0,2,15,20
0,2,9,22,g,0,2,12,7
0,2,9,23,g,0,2,8,20
0,2,9,24,k,0,1,9,24
0,2,9,25,k,0,0,9,34
0,2,9,26,k,0,0,9,26
0,2,9,27,k,0,5,9,35
0,2,9,28,g,0,2,6,35
0,2,9,29,g,0,2,5,26
0,2,9,30,g,0,2,0,27
0,2,9,31,g,0,2,1,25
0,2,9,32,k,0,1,9,33
0,2,9,33,k,0,1,9,32
0,2,9,34,k,0,0,9,25
0,2,9,35,k,0,5,9,27
0,2,9,36,g,0,2,2,32
0,2,9,37,g,0,2,4,24
0,2,9,38,g,0,2,3,33
0,2,9,39,g,0,2,7,32
0,2,10,0,k,0,3,10,0
0,2,10,4,b,15,2,0,1
0,2,10,5,b,6,2,0,1
0,2,10,6,b,6,2,0,2
0,2,10,7,g,0,2,14,14
0,2,10,8,k,0,3,10,9
0,2,10,9,k,0,3,10,8
0,2,10,13,b,15,2,0,2
0,2,10,14,g,0,2,12,14
0,2,10,15,g,0,2,15,22
0,2,10,16,k,0,5,10,16
0,2,10,17,k,0,4,10,17
0,2,10,18,k,0,4,10,19
0,2,10,19,k,0,4,10,18
0,2,10,20,g,0,2,11,23
0,2,10,21,g,0,2,13,15
0,2,10,22,g,0,2,8,22
0,2,10,23,g,0,2,9,20
0,2,10,24,k,0,1,10,24
0,2,10,25,k,0,0,10,34
0,2,10,26,k,0,0,10,26
0,2,10,27,k,0,5,10,35
0,2,10,28,g,0,2,2,26
0,2,10,29,g,0,2,1,24
0,2,10,30,g,0,2,6,25
0,2,10,31,g,0,2,4,32
0,2,10,32,k,0,1,10,33
0,2,10,33,k,0,1,10,32
0,2,10,34,k,0,0,10,25
0,2,10,35,k,0,5,10,27
0,2,10,36,g,0,2,3,27
0,2,10,37,g,0,2,0,35
0,2,10,38,g,0,2,7,33
0,2,10,39,g,0,2,5,33
0,2,11,0,k,0,3,11,0
0,2,11,4,b,15,2,1,1
0,2,11,5,b,6,2,1,1
0,2,11,6,b,6,2,1,2
0,2,11,7,g,0,2,13,14
0,2,11,8,k,0,3,11,9
0,2,11,9,k,0,3,11,8
0,2,11,13,b,15,2,1,2
0,2,11,14,g,0,2,9,7
0,2,11,15,g,0,2,14,21
0,2,11,16,k,0,5,11,16
0,2,11,17,k,0,4,11,17
0,2,11,18,k,0,4,11,19
0,2,11,19,k,0,4,11,18
0,2,11,20,g,0,2,12,23
0,2,11,21,g,0,2,8,15
0,2,11,22,g,0,2,15,15
0,2,11,23,g,0,2,10,20
0,2,11,24,k,0,1,11,24
0,2,11,25,k,0,0,11,34
0,2,11,26,k,0,0,11,26
0,2,11,27,k,0,5,11,35
0,2,11,28,g,0,2,4,35
0,2,11,29,g,0,2,1,33
0,2,11,30,g,0,2,3,35
0,2,11,31,g,0,2,0,25
0,2,11,32,k,0,1,11,33
0,2,11,33,k,0,1,11,32
0,2,11,34,k,0,0,11,25
0,2,11,35,k,0,5,11,27
0,2,11,36,g,0,2,2,27
0,2,11,37,g,0,2,6,24
0,2,11,38,g,0,2,5,34
0,2,11,39,g,0,2,7,34
0,2,12,0,k,0,3,12,0
0,2,12,5,b,7,2,0,1
0,2,12,6,b,7,2,0,2
0,2,12,7,g,0,2,9,22
0,2,12,8,k,0,3,12,9
0,2,12,9,k,0,3,12,8
0,2,12,14,g,0,2,10,14
0,2,12,15,g,0,2,14,22
0,2,12,16,k,0,5,12,16
0,2,12,17,k,0,4,12,17
0,2,12,18,k,0,4,12,19
0,2,12,19,k,0,4,12,18
0,2,12,20,g,0,2,13,23
0,2,12,21,g,0,2,8,23
0,2,12,22,g,0,2,15,21
0,2,12,23,g,0,2,11,20
0,2,12,24,k,0,1,12,24
0,2,12,25,k,0,0,12,34
0,2,12,26,k,0,0,12,26
0,2,12,27,k,0,5,12,35
0,2,12,28,g,0,2,4,26
0,2,12,29,g,0,2,3,25
0,2,12,30,g,0,2,1,34
0,2,12,31,g,0,2,2,25
0,2,12,32,k,0,1,12,33
0,2,12,33,k,0,1,12,32
0,2,12,34,k,0,0,12,25
0,2,12,35,k,0,5,12,27
0,2,12,36,g,0,2,5,27
0,2,12,37,g,0,2,0,24
0,2,12,38,g,0,2,7,26
0,2,12,39,g,0,2,6,32
0,2,13,0,k,0,3,13,0
0,2,13,5,b,7,2,1,1
0,2,13,6,b,7,2,1,2
0,2,13,7,g,0,2,9,14
0,2,13,8,k,0,3,13,9
0,2,13,9,k,0,3,13,8
0,2,13,14,g,0,2,11,7
0,2,13,15,g,0,2,10,21
0,2,13,16,k,0,5,13,16
0,2,13,17,k,0,4,13,17
0,2,13,18,k,0,4,13,19
0,2,13,19,k,0,4,13,18
0,2,13,20,g,0,2,14,23
0,2,13,21,g,0,2,15,14
0,2,13,22,g,0,2,8,21
0,2,13,23,g,0,2,12,20
0,2,13,24,k,0,1,13,24
0,2,13,25,k,0,0,13,34
0,2,13,26,k,0,0,13,26
0,2,13,27,k,0,5,13,35
0,2,13,28,g,0,2,1,26
0,2,13,29,g,0,2,3,34
0,2,13,30,g,0,2,5,35
0,2,13,31,g,0,2,0,32
0,2,13,32,k,0,1,13,33
0,2,13,33,k,0,1,13,32
0,2,13,34,k,0,0,13,25
0,2,13,35,k,0,5,13,27
0,2,13,36,g,0,2,4,27
0,2,13,37,g,0,2,2,24
0,2,13,38,g,0,2,6,27
0,2,13,39,g,0,2,7,27
0,2,14,0,k,0,3,14,0
0,2,14,5,b,8,2,0,1
0,2,14,6,b,8,2,0,2
0,2,14,7,g,0,2,9,15
0,2,14,8,k,0,3,14,9
0,2,14,9,k,0,3,14,8
